time,x ang vel,y ang vel,z ang vel,x accel,y accel,z accel,x mag,y mag,z mag
1.238000, -0.761124, 2.015468, -0.517147, 10.543932, -5.053097, 2.935211, 0.000033, -0.000027, 0.000029
1.239000, -0.915765, 2.109135, -0.360917, 10.520074, -4.984979, 2.891062, 0.000033, -0.000027, 0.000029
1.240000, -0.784049, 2.145070, -0.392612, 10.451393, -4.935761, 2.963613, 0.000033, -0.000027, 0.000029
1.241000, -0.990626, 2.281310, -0.344464, 10.642747, -4.775721, 3.021502, 0.000033, -0.000027, 0.000029
1.242000, -0.808017, 2.331504, -0.280788, 10.720195, -4.837038, 2.980691, 0.000033, -0.000027, 0.000029
1.243000, -0.895168, 2.301506, -0.327605, 10.713865, -4.791102, 3.059795, 0.000033, -0.000027, 0.000029
1.244000, -0.740074, 2.196543, -0.457018, 10.642954, -4.851105, 2.877425, 0.000033, -0.000027, 0.000029
1.245000, -0.671983, 2.155037, -0.582831, 10.775925, -4.714988, 2.846786, 0.000033, -0.000027, 0.000029
1.246000, -1.025673, 2.329489, -0.314777, 10.581308, -4.610112, 2.979332, 0.000033, -0.000027, 0.000030
1.247000, -1.056333, 2.288298, -0.172646, 10.758292, -4.562318, 2.914130, 0.000033, -0.000027, 0.000029
1.248000, -0.738711, 2.048247, -0.431982, 10.612750, -4.720853, 2.918258, 0.000032, -0.000027, 0.000029
1.249000, -0.933888, 2.389648, -0.194888, 10.721509, -4.652711, 2.905385, 0.000033, -0.000027, 0.000030
1.250000, -0.739803, 2.404494, -0.215135, 10.772748, -4.530043, 3.031118, 0.000033, -0.000027, 0.000030
1.251000, -0.585029, 2.149163, -0.193311, 10.740781, -4.646893, 2.972835, 0.000032, -0.000027, 0.000030
1.252000, -0.795291, 2.247304, -0.148451, 10.704470, -4.576773, 2.818442, 0.000032, -0.000027, 0.000030
1.253000, -1.016617, 2.202265, -0.587457, 10.881288, -4.511292, 2.891599, 0.000032, -0.000027, 0.000030
1.254000, -0.775098, 2.231888, -0.497718, 10.958156, -4.520247, 3.044768, 0.000032, -0.000027, 0.000030
1.255000, -0.707558, 2.194569, -0.404844, 10.821458, -4.406249, 2.935769, 0.000032, -0.000027, 0.000030
1.256000, -1.063421, 2.283887, -0.665912, 10.842294, -4.408427, 2.882669, 0.000032, -0.000027, 0.000030
1.257000, -0.526184, 2.000393, -0.355565, 10.769851, -4.261052, 2.771157, 0.000032, -0.000027, 0.000030
1.258000, -0.691699, 2.099675, -0.305063, 10.873202, -4.078091, 2.961095, 0.000032, -0.000027, 0.000030
1.259000, -0.839289, 2.156921, -0.147731, 10.822928, -4.078903, 2.943827, 0.000032, -0.000027, 0.000030
1.260000, -0.669637, 2.115336, -0.575724, 10.891725, -4.249059, 2.803761, 0.000032, -0.000027, 0.000030
1.261000, -0.676124, 2.322863, -0.356765, 10.898844, -4.209169, 2.903343, 0.000032, -0.000027, 0.000030
1.262000, -0.906236, 2.146879, -0.402581, 10.963680, -4.112261, 3.006619, 0.000032, -0.000027, 0.000030
1.263000, -0.876447, 2.324727, -0.592004, 10.938546, -4.078495, 2.905188, 0.000032, -0.000027, 0.000030
1.264000, -0.713233, 2.132137, -0.459150, 10.909167, -3.988312, 2.979131, 0.000032, -0.000027, 0.000030
1.265000, -0.756087, 2.374609, -0.440616, 10.862872, -4.108634, 3.028880, 0.000032, -0.000027, 0.000030
1.266000, -0.849589, 2.197182, -0.476495, 10.993230, -3.986972, 2.994736, 0.000031, -0.000028, 0.000030
1.267000, -0.798812, 2.356287, -0.453464, 11.072402, -3.878386, 3.005650, 0.000031, -0.000027, 0.000031
1.268000, -0.926736, 2.364793, -0.428185, 10.989611, -3.790730, 2.843791, 0.000031, -0.000027, 0.000031
1.269000, -0.659322, 2.324667, -0.601703, 11.155131, -3.766211, 2.907694, 0.000031, -0.000027, 0.000031
1.270000, -0.803121, 2.309929, -0.414970, 11.151474, -3.716891, 2.794704, 0.000031, -0.000027, 0.000031
1.271000, -0.742375, 2.320898, -0.382203, 11.149159, -3.584466, 3.045556, 0.000031, -0.000027, 0.000031
1.272000, -1.161444, 2.331937, -0.331040, 10.980704, -3.601846, 2.900040, 0.000031, -0.000028, 0.000031
1.273000, -1.119454, 2.178051, -0.589705, 11.029765, -3.595514, 3.016689, 0.000031, -0.000028, 0.000031
1.274000, -1.238066, 2.199866, -0.359329, 11.127493, -3.607940, 2.878500, 0.000031, -0.000028, 0.000031
1.275000, -0.723537, 2.158992, -0.350818, 11.231819, -3.587208, 2.820990, 0.000031, -0.000028, 0.000031
1.276000, -1.105355, 2.325875, -0.511784, 11.113526, -3.554980, 2.918346, 0.000031, -0.000028, 0.000031
1.277000, -0.687326, 2.332175, -0.488952, 11.072498, -3.431646, 2.766915, 0.000031, -0.000028, 0.000031
1.278000, -0.763748, 2.335043, -0.672145, 11.077010, -3.474474, 2.823640, 0.000031, -0.000027, 0.000031
1.279000, -0.933987, 2.249128, -0.344698, 11.090162, -3.288710, 2.962080, 0.000031, -0.000028, 0.000031
1.280000, -0.662843, 2.255954, -0.842691, 11.192362, -3.369662, 2.878771, 0.000031, -0.000028, 0.000031
1.281000, -0.807966, 2.276649, -0.315547, 11.227282, -3.358043, 2.853535, 0.000031, -0.000028, 0.000031
1.282000, -0.987432, 2.509175, -0.529308, 11.156188, -3.294624, 2.981052, 0.000031, -0.000028, 0.000031
1.283000, -0.972203, 2.137559, -0.598057, 11.150715, -3.226472, 2.802962, 0.000031, -0.000028, 0.000031
1.284000, -0.962906, 2.332366, -0.501476, 11.248035, -3.192449, 2.990974, 0.000031, -0.000028, 0.000031
1.285000, -0.732618, 2.567035, -0.503133, 11.264936, -3.133670, 2.941608, 0.000030, -0.000028, 0.000031
1.286000, -0.825954, 2.495581, -0.775870, 11.083979, -3.147779, 2.887261, 0.000031, -0.000027, 0.000031
1.287000, -1.207244, 2.275378, -0.727155, 11.359427, -3.005917, 2.851682, 0.000030, -0.000028, 0.000031
1.288000, -1.033320, 2.341013, -0.374236, 11.353720, -3.061803, 2.785911, 0.000030, -0.000028, 0.000031
1.289000, -0.890778, 2.402306, -0.513335, 11.182854, -3.114437, 2.930575, 0.000030, -0.000028, 0.000031
1.290000, -1.065810, 2.122433, -0.567250, 11.210700, -2.923103, 3.003911, 0.000030, -0.000028, 0.000031
1.291000, -0.774402, 2.419560, -0.538990, 11.227521, -2.969032, 2.933515, 0.000030, -0.000028, 0.000032
1.292000, -0.759337, 2.074294, -0.725745, 11.221249, -2.860311, 2.951753, 0.000030, -0.000028, 0.000032
1.293000, -0.693910, 1.993504, -0.585567, 11.280529, -2.805847, 3.026604, 0.000030, -0.000028, 0.000032
1.294000, -0.963993, 2.122345, -0.457306, 11.235145, -2.854403, 2.875932, 0.000030, -0.000028, 0.000032
1.295000, -0.804666, 2.210984, -0.506286, 11.384641, -2.700894, 2.921073, 0.000030, -0.000028, 0.000032
1.296000, -1.095038, 2.000636, -0.998629, 11.455001, -2.763406, 2.882174, 0.000030, -0.000028, 0.000032
1.297000, -0.606131, 2.430876, -0.784645, 11.487188, -2.710201, 2.938107, 0.000030, -0.000028, 0.000032
1.298000, -0.801713, 2.067810, -0.697792, 11.502891, -2.555503, 2.858964, 0.000030, -0.000028, 0.000032
1.299000, -0.784274, 2.556155, -0.650324, 11.454444, -2.589986, 2.916010, 0.000030, -0.000028, 0.000032
1.300000, -0.782382, 2.127097, -0.460810, 11.447061, -2.483958, 2.802881, 0.000030, -0.000028, 0.000032
1.301000, -0.453028, 2.157596, -0.709397, 11.393321, -2.472339, 2.778623, 0.000030, -0.000028, 0.000032
1.302000, -0.743117, 2.077306, -0.595184, 11.318967, -2.350736, 2.856031, 0.000030, -0.000028, 0.000032
1.303000, -0.923878, 2.235326, -0.532391, 11.406316, -2.458161, 2.852649, 0.000030, -0.000028, 0.000032
1.304000, -1.051030, 2.193419, -0.733088, 11.480488, -2.232947, 2.846375, 0.000029, -0.000028, 0.000032
1.305000, -0.932972, 2.078370, -0.757165, 11.420750, -2.373523, 2.949445, 0.000030, -0.000028, 0.000032
1.306000, -1.015444, 2.253618, -0.737796, 11.395771, -2.309165, 2.761776, 0.000029, -0.000028, 0.000032
1.307000, -0.904293, 2.215437, -0.524839, 11.395068, -2.257188, 2.854654, 0.000029, -0.000028, 0.000032
1.308000, -0.770717, 2.348930, -0.719403, 11.556730, -2.094559, 2.829391, 0.000029, -0.000028, 0.000032
1.309000, -1.027886, 2.177113, -0.777662, 11.519866, -2.255823, 2.797250, 0.000029, -0.000028, 0.000032
1.310000, -0.992735, 2.463582, -0.731635, 11.494285, -2.164052, 2.918232, 0.000029, -0.000028, 0.000032
1.311000, -0.999094, 2.308266, -0.595154, 11.489935, -2.082397, 2.874805, 0.000029, -0.000028, 0.000032
1.312000, -0.881501, 2.200983, -0.819185, 11.399176, -2.051244, 2.888044, 0.000029, -0.000028, 0.000032
1.313000, -1.094759, 1.872089, -0.619587, 11.481270, -2.032400, 2.843081, 0.000029, -0.000028, 0.000032
1.314000, -0.881463, 2.085232, -0.651190, 11.657795, -1.997957, 2.767688, 0.000029, -0.000028, 0.000032
1.315000, -1.021189, 2.478074, -0.690207, 11.594246, -1.830310, 2.788087, 0.000029, -0.000028, 0.000033
1.316000, -0.986944, 2.367997, -0.655254, 11.455038, -1.941523, 2.929799, 0.000029, -0.000028, 0.000032
1.317000, -0.923153, 2.174340, -0.772138, 11.527157, -1.889085, 2.717203, 0.000029, -0.000028, 0.000032
1.318000, -1.009454, 2.072570, -0.805470, 11.593584, -1.778732, 2.696212, 0.000029, -0.000028, 0.000033
1.319000, -0.796579, 2.171782, -0.571869, 11.541995, -1.678704, 2.739593, 0.000029, -0.000028, 0.000033
1.320000, -0.973260, 1.973590, -0.534475, 11.536136, -1.660439, 2.720563, 0.000029, -0.000028, 0.000033
1.321000, -0.821371, 2.096953, -0.842667, 11.493271, -1.665231, 2.893990, 0.000029, -0.000028, 0.000033
1.322000, -0.893003, 2.333008, -0.734455, 11.647390, -1.539827, 2.774605, 0.000029, -0.000028, 0.000033
1.323000, -0.916007, 2.124197, -0.569126, 11.697264, -1.621154, 2.856393, 0.000028, -0.000028, 0.000033
1.324000, -1.049193, 2.084785, -0.834811, 11.750902, -1.590728, 2.651746, 0.000028, -0.000028, 0.000033
1.325000, -0.940037, 2.263039, -0.444779, 11.685860, -1.470652, 2.810725, 0.000028, -0.000028, 0.000033
1.326000, -1.021417, 2.307712, -0.883602, 11.650494, -1.522756, 2.795159, 0.000029, -0.000028, 0.000033
1.327000, -0.854311, 2.024533, -1.051072, 11.620907, -1.551884, 2.663285, 0.000028, -0.000028, 0.000033
1.328000, -1.090861, 1.830734, -1.017922, 11.707507, -1.443000, 2.887495, 0.000028, -0.000028, 0.000033
1.329000, -0.682135, 2.312367, -0.656983, 11.724051, -1.423406, 2.729441, 0.000028, -0.000028, 0.000033
1.330000, -0.947553, 2.195636, -0.790520, 11.735053, -1.385935, 2.717817, 0.000028, -0.000028, 0.000033
1.331000, -1.023359, 2.113788, -0.551959, 11.650077, -1.283645, 2.796062, 0.000028, -0.000028, 0.000033
1.332000, -0.940963, 2.192467, -0.809706, 11.773898, -1.321690, 2.706101, 0.000028, -0.000028, 0.000033
1.333000, -0.887871, 1.978732, -0.938997, 11.581274, -1.449138, 2.735138, 0.000028, -0.000028, 0.000033
1.334000, -0.879898, 2.127482, -0.626330, 11.643104, -1.172738, 2.648064, 0.000028, -0.000028, 0.000033
1.335000, -0.990494, 2.328306, -1.069877, 11.808108, -1.143706, 2.757132, 0.000028, -0.000028, 0.000033
1.336000, -0.946346, 2.290229, -0.624572, 11.954263, -1.066683, 2.617951, 0.000028, -0.000028, 0.000033
1.337000, -0.663142, 2.127704, -0.670892, 11.711788, -1.010301, 2.779511, 0.000028, -0.000028, 0.000033
1.338000, -0.906401, 2.005880, -0.712935, 11.854089, -1.063846, 2.692921, 0.000028, -0.000028, 0.000033
1.339000, -0.920488, 2.336314, -0.799015, 11.860643, -1.002669, 2.694446, 0.000028, -0.000028, 0.000033
1.340000, -0.966528, 2.429375, -0.906357, 11.682458, -0.993009, 2.538596, 0.000028, -0.000028, 0.000033
1.341000, -0.753447, 2.260252, -0.771076, 11.867170, -0.905309, 2.760257, 0.000028, -0.000028, 0.000033
1.342000, -1.176733, 2.295189, -0.917256, 11.691254, -0.868175, 2.582744, 0.000028, -0.000028, 0.000034
1.343000, -1.037166, 2.175630, -0.975081, 11.756512, -0.925670, 2.748023, 0.000028, -0.000028, 0.000033
1.344000, -0.864120, 2.284389, -0.855037, 11.869526, -0.758898, 2.586448, 0.000028, -0.000028, 0.000033
1.345000, -0.783384, 2.187546, -0.942506, 11.797728, -0.767963, 2.600345, 0.000027, -0.000028, 0.000033
1.346000, -0.748250, 2.205263, -0.839448, 11.827711, -0.758939, 2.659203, 0.000028, -0.000028, 0.000034
1.347000, -1.025267, 2.422920, -0.935925, 11.893582, -0.562910, 2.673635, 0.000027, -0.000028, 0.000034
1.348000, -1.121330, 1.946688, -1.019329, 11.915652, -0.633776, 2.708958, 0.000027, -0.000028, 0.000033
1.349000, -0.991581, 1.991498, -0.751943, 11.959965, -0.553313, 2.582654, 0.000027, -0.000028, 0.000034
1.350000, -0.976751, 2.080276, -0.992696, 11.857503, -0.618431, 2.703243, 0.000027, -0.000028, 0.000034
1.351000, -0.831574, 2.069877, -0.690119, 11.790195, -0.544775, 2.614111, 0.000027, -0.000028, 0.000034
1.352000, -0.917906, 1.995187, -0.902009, 11.829893, -0.523609, 2.550341, 0.000027, -0.000028, 0.000034
1.353000, -1.002747, 1.846583, -1.001357, 11.760597, -0.430449, 2.565921, 0.000027, -0.000028, 0.000034
1.354000, -0.830222, 2.139133, -0.925397, 11.893098, -0.333039, 2.676150, 0.000027, -0.000028, 0.000034
1.355000, -0.890415, 2.145612, -0.982516, 11.805192, -0.259664, 2.490422, 0.000027, -0.000028, 0.000034
1.356000, -1.021536, 2.255754, -0.911082, 11.809317, -0.366184, 2.699925, 0.000027, -0.000028, 0.000034
1.357000, -1.135646, 2.072759, -0.761501, 11.900198, -0.277726, 2.602168, 0.000027, -0.000028, 0.000034
1.358000, -0.985800, 1.875489, -1.096091, 11.937577, -0.317552, 2.493640, 0.000027, -0.000028, 0.000034
1.359000, -1.198887, 2.108632, -0.609042, 11.966210, -0.118881, 2.513259, 0.000027, -0.000028, 0.000034
1.360000, -0.983470, 2.427684, -1.026028, 11.836826, -0.159177, 2.643573, 0.000027, -0.000028, 0.000034
1.361000, -0.807806, 1.869575, -0.954590, 11.818028, -0.186067, 2.418013, 0.000027, -0.000028, 0.000034
1.362000, -0.981266, 2.028917, -0.731000, 11.979116, -0.087482, 2.450231, 0.000027, -0.000028, 0.000034
1.363000, -0.990562, 2.277862, -0.833297, 11.939899, -0.034134, 2.610745, 0.000027, -0.000028, 0.000034
1.364000, -0.931596, 2.218690, -0.895743, 11.896899, -0.089145, 2.651417, 0.000027, -0.000028, 0.000034
1.365000, -0.939330, 2.075363, -0.805978, 11.975510, -0.040788, 2.460590, 0.000027, -0.000028, 0.000034
1.366000, -0.947132, 2.220705, -0.968056, 12.024572, -0.053606, 2.531573, 0.000027, -0.000028, 0.000034
1.367000, -0.855698, 2.476971, -0.789657, 12.067840, 0.234197, 2.585898, 0.000027, -0.000028, 0.000034
1.368000, -0.945881, 2.195518, -1.082503, 11.854980, 0.269265, 2.479586, 0.000027, -0.000028, 0.000034
1.369000, -1.269150, 1.746473, -1.039577, 11.872123, 0.220607, 2.435978, 0.000026, -0.000028, 0.000034
1.370000, -0.765824, 2.155261, -1.078395, 12.018929, 0.300828, 2.270757, 0.000026, -0.000028, 0.000034
1.371000, -0.783520, 2.152096, -1.259510, 12.038793, 0.176152, 2.538663, 0.000026, -0.000028, 0.000034
1.372000, -1.252473, 1.733137, -1.062405, 12.138907, 0.374117, 2.599452, 0.000026, -0.000028, 0.000034
1.373000, -0.712235, 2.388361, -1.128609, 12.043589, 0.450885, 2.488762, 0.000026, -0.000028, 0.000034
1.374000, -0.968982, 1.941731, -1.163417, 11.933699, 0.587802, 2.398693, 0.000026, -0.000028, 0.000034
1.375000, -0.997948, 2.114525, -1.152009, 11.941783, 0.437070, 2.408399, 0.000026, -0.000028, 0.000034
1.376000, -1.429044, 2.327382, -0.973504, 12.002288, 0.397627, 2.425196, 0.000026, -0.000028, 0.000034
1.377000, -0.915290, 1.954945, -1.051900, 12.049666, 0.580084, 2.371615, 0.000026, -0.000028, 0.000034
1.378000, -1.071288, 2.085477, -1.105416, 12.034109, 0.473709, 2.255333, 0.000026, -0.000028, 0.000034
1.379000, -0.788388, 2.046035, -0.948501, 12.133687, 0.540739, 2.436246, 0.000026, -0.000028, 0.000035
1.380000, -1.014706, 1.832017, -1.208654, 12.048501, 0.728366, 2.547129, 0.000026, -0.000028, 0.000034
1.381000, -1.036059, 2.016741, -0.924283, 12.139751, 0.650129, 2.394412, 0.000026, -0.000028, 0.000034
1.382000, -1.131097, 1.993472, -0.933241, 12.096763, 0.625779, 2.354979, 0.000026, -0.000028, 0.000034
1.383000, -0.839699, 1.874001, -1.293731, 12.222773, 0.631724, 2.331993, 0.000026, -0.000028, 0.000034
1.384000, -1.082996, 1.917417, -0.965894, 12.104266, 0.796534, 2.267942, 0.000026, -0.000028, 0.000035
1.385000, -1.193789, 1.669897, -1.009994, 12.111322, 0.772000, 2.385173, 0.000026, -0.000028, 0.000035
1.386000, -0.906618, 1.891514, -0.974229, 12.058516, 0.836778, 2.383446, 0.000026, -0.000028, 0.000034
1.387000, -1.087234, 1.921568, -1.124920, 11.992240, 0.841047, 2.414636, 0.000026, -0.000028, 0.000035
1.388000, -1.149866, 1.803096, -1.060894, 12.033173, 0.781552, 2.433259, 0.000026, -0.000028, 0.000035
1.389000, -1.472710, 1.871590, -1.077353, 12.162145, 0.924734, 2.255807, 0.000026, -0.000028, 0.000035
1.390000, -0.906400, 1.994717, -1.169838, 12.114891, 0.928984, 2.383118, 0.000026, -0.000028, 0.000034
1.391000, -1.079280, 2.148274, -1.034303, 12.168832, 0.999285, 2.288908, 0.000026, -0.000028, 0.000035
1.392000, -1.125840, 1.950613, -0.974733, 12.243874, 1.019081, 2.329763, 0.000026, -0.000028, 0.000035
1.393000, -1.120343, 1.709917, -1.002833, 12.071083, 1.092556, 2.331615, 0.000026, -0.000029, 0.000035
1.394000, -1.142896, 1.781304, -1.050780, 12.181877, 1.169084, 2.342068, 0.000026, -0.000029, 0.000035
1.395000, -1.295818, 1.907376, -1.285181, 11.980723, 1.167168, 2.289134, 0.000025, -0.000029, 0.000035
1.396000, -1.326846, 1.978030, -1.242379, 12.094429, 1.182263, 2.213388, 0.000026, -0.000028, 0.000035
1.397000, -1.192748, 1.705974, -0.956045, 12.226818, 1.189858, 2.192795, 0.000025, -0.000028, 0.000035
1.398000, -1.173794, 1.616035, -0.828938, 12.076061, 1.348205, 2.262197, 0.000025, -0.000029, 0.000035
1.399000, -1.004343, 1.747640, -1.318136, 12.156404, 1.272900, 2.274815, 0.000025, -0.000029, 0.000035
1.400000, -1.101198, 1.790255, -1.072895, 12.118146, 1.460856, 2.285267, 0.000025, -0.000029, 0.000035
1.401000, -1.323325, 1.718172, -1.195488, 12.034125, 1.354616, 2.215618, 0.000025, -0.000029, 0.000035
1.402000, -1.084979, 1.870068, -1.412527, 12.097321, 1.488172, 2.238963, 0.000025, -0.000029, 0.000035
1.403000, -1.102609, 1.667107, -1.194541, 12.080461, 1.408705, 2.267646, 0.000025, -0.000029, 0.000035
1.404000, -1.083626, 1.764566, -1.050142, 12.113310, 1.434964, 2.269115, 0.000025, -0.000028, 0.000035
1.405000, -1.075486, 1.362000, -0.880116, 11.949442, 1.653619, 2.246490, 0.000025, -0.000029, 0.000035
1.406000, -1.256994, 1.964093, -0.956085, 12.047201, 1.625964, 2.107139, 0.000025, -0.000029, 0.000035
1.407000, -1.153153, 1.637897, -0.949471, 12.055630, 1.756281, 2.184432, 0.000025, -0.000029, 0.000035
1.408000, -1.453752, 2.006483, -1.379201, 12.095983, 1.669307, 2.109810, 0.000025, -0.000029, 0.000035
1.409000, -1.005518, 1.656508, -0.988517, 12.098643, 1.759094, 2.273871, 0.000025, -0.000029, 0.000035
1.410000, -1.523963, 1.363970, -1.338394, 12.172513, 1.616592, 2.227448, 0.000025, -0.000029, 0.000035
