time,x,y,z,vx,vy,vz,m,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b,R1,R2
1.510000000000000142e+01,-1.069454191317135289e-02,1.473845918817463189e-03,4.998669802544860374e+00,1.662547407182183093e-02,-2.067671218192983218e-02,-1.840450005406439171e-03,8.597541164623843102e-01,1.865107241501808011e-02,-6.092803451505579559e-02,-1.599447894409659898e-02,8.439018248400266486e+00,-6.538734552778571740e-02,-9.996820879471101859e-03,3.693130607841383500e-02,5.389507488164434201e-02
1.520000000000000107e+01,-8.850219914172865326e-03,-5.512595592978807024e-04,4.998553100594096854e+00,1.844321998998486867e-02,-2.025105478115343804e-02,-1.167019507635676592e-03,8.589104056552706590e-01,2.587099384566642762e-02,-5.350902233518706197e-02,-1.621065543205498644e-02,8.437108071136828258e+00,-5.935594823667133396e-02,-1.727431189174061243e-02,3.736436805819409734e-02,5.346500467779984750e-02
1.530000000000000071e+01,-6.854937264301199165e-03,-2.501230122705816114e-03,4.998514205637340169e+00,1.995282649871666161e-02,-1.949970563407935412e-02,-3.889495675662066852e-04,8.580674329498391151e-01,3.267706848120412871e-02,-4.520640423332289437e-02,-1.636295029878807872e-02,8.429727054314943402e+00,-5.236892387598424126e-02,-2.426136056286296375e-02,3.834112509238956495e-02,5.249114483466229414e-02
1.540000000000000036e+01,-4.740847241372563720e-03,-4.345900020783654075e-03,4.998498102941767662e+00,2.114090022928635793e-02,-1.844669898077837961e-02,-1.610269557211456556e-04,8.572257596221973808e-01,3.895924501866093737e-02,-3.615447187826936748e-02,-1.644515347557050713e-02,8.416733276417783571e+00,-4.450540743143927697e-02,-3.087974959970895411e-02,3.982962969774653250e-02,5.100546405702528763e-02
1.550000000000000000e+01,-2.542722492671069170e-03,-6.056176917595751906e-03,4.998481876849552918e+00,2.198124748701494463e-02,-1.710276896812097658e-02,-1.622609221440154525e-04,8.563851083148211751e-01,4.461636692563288042e-02,-2.649925227316640708e-02,-1.645536878173948017e-02,8.406513073761777477e+00,-3.590865161251307475e-02,-3.700480468566623438e-02,4.176024542537364742e-02,4.907760327134150918e-02
1.560000000000000142e+01,-2.965597641636143894e-04,-7.605537728454790300e-03,4.998466768950655670e+00,2.246162728507454867e-02,-1.549360810859038394e-02,-1.510789889716764088e-04,8.555452706815284136e-01,4.955751567544521702e-02,-1.639628871250886633e-02,-1.639608090290737424e-02,8.398376332927730559e+00,-2.671119182201703648e-02,-4.254302654567869435e-02,4.403016178583436108e-02,4.680866836585047264e-02
1.570000000000000107e+01,1.960584282196362656e-03,-8.969884354572034077e-03,4.998447578218344844e+00,2.257144046359977133e-02,-1.364346626117243257e-02,-1.919073231086400539e-04,8.547063009228409447e-01,5.370353043926442971e-02,-6.008242686400544486e-03,-1.627396151796370316e-02,8.389697586874461877e+00,-1.706237254978473089e-02,-4.739863880441798349e-02,4.651116838984990787e-02,4.433040113476900690e-02
1.580000000000000071e+01,4.192092852049545196e-03,-1.012853978004859233e-02,4.998434056449655216e+00,2.231508569853182453e-02,-1.158655425476557733e-02,-1.352176868921039902e-04,8.538680702153241819e-01,5.698780599826904630e-02,4.497701533113795946e-03,-1.609942312983490137e-02,8.382307075167192423e+00,-7.108595730613617020e-03,-5.149800426030359118e-02,4.905348733651865994e-02,4.179073880232343080e-02
1.590000000000000036e+01,6.359863993255054915e-03,-1.106297597606344107e-02,4.998530954634182066e+00,2.167771141205509372e-02,-9.344361960148480500e-03,9.689818452667385996e-04,8.530297666409778490e-01,5.935662771414194211e-02,1.495280580787317071e-02,-1.588594431015862701e-02,8.383035743463588929e+00,2.967074860373545946e-03,-5.475968204426047425e-02,5.149503558962945093e-02,3.935015462718509383e-02
1.600000000000000000e+01,8.430372502936113108e-03,-1.176037313023021308e-02,4.998699811063576526e+00,2.070508509681057846e-02,-6.973971541667718307e-03,1.688564293941013494e-03,8.521926134525640295e-01,6.077165330771124724e-02,2.518866786783502398e-02,-1.564926720257221043e-02,8.371531884138482482e+00,1.305455550707519501e-02,-5.715654105608351104e-02,5.367901998769211008e-02,3.716883394420725240e-02
1.610000000000000142e+01,1.036902458334997348e-02,-1.221086887955422605e-02,4.998904475409646331e+00,1.938652080413859335e-02,-4.504957493240126232e-03,2.046643460694773896e-03,8.513565891795668028e-01,6.120961535863098796e-02,3.504110065944199270e-02,-1.540634763163655635e-02,8.360242729971721687e+00,2.292846379312463156e-02,-5.862126764933472262e-02,5.545452232281424670e-02,3.539430653264797472e-02
1.619999999999999929e+01,1.214760629172124268e-02,-1.240899042911040862e-02,4.999094293629496200e+00,1.778581708371268499e-02,-1.981215495561822193e-03,1.898182198500112609e-03,8.505218157885534591e-01,6.066259725910212730e-02,4.435159121249077074e-02,-1.517437465070516425e-02,8.347733910133127821e+00,3.250048052932964088e-02,-5.914386540462615582e-02,5.669568968432382033e-02,3.415411890614968027e-02
1.630000000000000071e+01,1.373362356416564338e-02,-1.235257205709312800e-02,4.999270363115627447e+00,1.586017272444400356e-02,5.641837201728048569e-04,1.760694861314891953e-03,8.496878510601011403e-01,5.913776137866856575e-02,5.297131006731947700e-02,-1.496962451979823652e-02,8.339647284522948567e+00,4.150030079304681263e-02,-5.870306166268832171e-02,5.730690090431859313e-02,3.354617603728864833e-02
1.640000000000000213e+01,1.510525164882962554e-02,-1.204336582637849373e-02,4.999399345529672800e+00,1.371628084663981118e-02,3.092062307146349175e-03,1.289824140451234372e-03,8.488549870016020016e-01,5.665808812155849472e-02,6.076145278819655715e-02,-1.480658068984093065e-02,8.328640584990951723e+00,4.992967007763236126e-02,-5.731212399165409171e-02,5.722744454851586005e-02,3.362832413103546830e-02
1.650000000000000000e+01,1.623604735808109947e-02,-1.148911442590049188e-02,4.999539302890660508e+00,1.130795709251473588e-02,5.542514004780023720e-03,1.399573609876241832e-03,8.480224462251574336e-01,5.326057614958548680e-02,6.759690745471291784e-02,-1.469695927577126596e-02,8.325407764446129733e+00,5.749489279440084949e-02,-5.501619041940178367e-02,5.643974461628863820e-02,3.441874494959384218e-02
1.660000000000000142e+01,1.711111379233167668e-02,-1.069839773749993277e-02,4.999647150520107886e+00,8.750664342505765081e-03,7.907166884005591145e-03,1.078476294472806903e-03,8.471910871629743101e-01,4.899856094281241498e-02,7.336730572197902589e-02,-1.464903613861697623e-02,8.313590621831510319e+00,6.423226666349174385e-02,-5.179691420524084461e-02,5.497193712847846941e-02,3.588752626884392227e-02
1.669999999999999929e+01,1.771577275955810854e-02,-9.686051882813639241e-03,4.999694533203056679e+00,6.046589672264304771e-03,1.012345854686294393e-02,4.738268294894068490e-04,8.463607833523357771e-01,4.393891769434028760e-02,7.797968528511356467e-02,-1.466708800620577895e-02,8.303038106385544737e+00,6.991434576372551613e-02,-4.776527832654171163e-02,5.289737327080869245e-02,3.796486534857500261e-02
1.680000000000000071e+01,1.804014322398260831e-02,-8.470796013643165645e-03,4.999732884049455706e+00,3.243704644245013272e-03,1.215255869170474290e-02,3.835084639902800775e-04,8.455308581717879690e-01,3.816101129480979626e-02,8.135825967430965200e-02,-1.475122323801040559e-02,8.299251805477577904e+00,7.449826351633208332e-02,-4.296522928526322338e-02,5.032456311410272998e-02,4.053865867230560527e-02
1.690000000000000213e+01,1.807948696588726131e-02,-7.072406350348275396e-03,4.999751448136985132e+00,3.934374190465218281e-04,1.398389663294890076e-02,1.856408752936178504e-04,8.447018379327648763e-01,3.175709507182014613e-02,8.344738886605740369e-02,-1.489730821861068658e-02,8.290202390231412366e+00,7.790713209955357765e-02,-3.744408836157533255e-02,4.739693210003382423e-02,4.346729428203286588e-02
1.700000000000000000e+01,1.783335501107723847e-02,-5.513449547247506119e-03,4.999715416963948833e+00,-2.461319548100242283e-03,1.558956803100769450e-02,-3.603117303667068244e-04,8.438739248402806759e-01,2.483004491585569587e-02,8.421222589488408516e-02,-1.509727300731515329e-02,8.279130924841496153e+00,8.007713940274024944e-02,-3.131377174351535758e-02,4.428237145296619326e-02,4.658289462478579918e-02
1.710000000000000142e+01,1.730633118858260558e-02,-3.821690026974289105e-03,4.999599981667347315e+00,-5.270238224946337605e-03,1.691759520273217188e-02,-1.154352966015444052e-03,8.430470331228538949e-01,1.749101924745027556e-02,8.363870769105008485e-02,-1.533967714259719568e-02,8.268917174268056058e+00,8.098217429612872276e-02,-2.469778313329160785e-02,4.116313976889746790e-02,4.970512931682455338e-02
1.719999999999999929e+01,1.650535142642756831e-02,-2.022643289185303492e-03,4.999458648307766317e+00,-8.009797621550376195e-03,1.799046737788985786e-02,-1.413333595808553876e-03,8.422205011499764860e-01,9.858516190105453408e-03,8.173328211078567662e-02,-1.561047842731118698e-02,8.265319728774505492e+00,8.058327898346151485e-02,-1.763152239174994862e-02,3.821885994427055150e-02,5.265255295111493511e-02
1.730000000000000071e+01,1.544318897008917918e-02,-1.464461563601693328e-04,4.999306724177428052e+00,-1.062162456338389474e-02,1.876197132825134159e-02,-1.519241303380579507e-03,8.413946512258930754e-01,2.055558793057443365e-03,7.852391672952441226e-02,-1.589393472130127410e-02,8.258499240833966581e+00,7.891788895256100778e-02,-1.030139771315581078e-02,3.562319038846987335e-02,5.525153058663057060e-02
