0.157,-0.002464,-0.0030837,0.17434,-0.059771,-0.074685,2.1346,-1.0777,-1.3325,12.236,0.73043,-0.57839,-0.34226
0.158,-0.0025248,-0.0031598,0.17648,-0.060861,-0.076033,2.1469,-1.0903,-1.3474,12.219,0.73423,-0.58161,-0.34395
0.159,-0.0025868,-0.0032372,0.17864,-0.061964,-0.077395,2.1591,-1.103,-1.3624,12.202,0.73803,-0.58482,-0.34564
0.16,-0.0026499,-0.0033159,0.18081,-0.06308,-0.078773,2.1713,-1.1157,-1.3775,12.185,0.74181,-0.58803,-0.34733
0.161,-0.0027141,-0.0033961,0.183,-0.064208,-0.080165,2.1834,-1.1285,-1.3926,12.168,0.74558,-0.59123,-0.349
0.162,-0.0027794,-0.0034777,0.18519,-0.06535,-0.081573,2.1956,-1.1413,-1.4078,12.15,0.74934,-0.59442,-0.35067
0.163,-0.002846,-0.0035607,0.1874,-0.066504,-0.082996,2.2077,-1.1542,-1.423,12.133,0.75308,-0.59761,-0.35233
0.164,-0.0029136,-0.0036451,0.18962,-0.067671,-0.084434,2.2198,-1.1672,-1.4383,12.116,0.75681,-0.60079,-0.35398
0.165,-0.0029825,-0.003731,0.19185,-0.068851,-0.085888,2.2319,-1.1802,-1.4536,12.098,0.76053,-0.60396,-0.35562
0.166,-0.0030525,-0.0038184,0.1941,-0.070044,-0.087357,2.244,-1.1933,-1.469,12.081,0.76424,-0.60713,-0.35726
0.167,-0.0031238,-0.0039072,0.19635,-0.071251,-0.088841,2.2561,-1.2064,-1.4844,12.064,0.76793,-0.6103,-0.35889
0.168,-0.0031962,-0.0039975,0.19862,-0.07247,-0.090341,2.2681,-1.2196,-1.4999,12.047,0.77161,-0.61345,-0.36051
0.169,-0.0032699,-0.0040894,0.2009,-0.073703,-0.091857,2.2801,-1.2329,-1.5154,12.029,0.77527,-0.6166,-0.36213
0.17,-0.0033449,-0.0041828,0.20319,-0.07495,-0.093388,2.2922,-1.2462,-1.531,12.012,0.77893,-0.61974,-0.36374
0.171,-0.0034211,-0.0042777,0.2055,-0.076209,-0.094934,2.3041,-1.2596,-1.5467,11.995,0.78257,-0.62288,-0.36533
0.172,-0.0034986,-0.0043742,0.20781,-0.077482,-0.096497,2.3161,-1.273,-1.5623,11.977,0.78619,-0.62601,-0.36693
0.173,-0.0035774,-0.0044723,0.21014,-0.078769,-0.098075,2.3281,-1.2865,-1.5781,11.96,0.78981,-0.62913,-0.36851
0.174,-0.0036574,-0.004572,0.21248,-0.080069,-0.099669,2.34,-1.3,-1.5939,11.943,0.79341,-0.63225,-0.37009
0.175,-0.0037388,-0.0046732,0.21483,-0.081382,-0.10128,2.352,-1.3136,-1.6097,11.925,0.79699,-0.63536,-0.37165
0.176,-0.0038215,-0.0047761,0.2172,-0.082709,-0.1029,2.3639,-1.3273,-1.6256,11.908,0.80057,-0.63846,-0.37321
