Iteration,x,y,z,vx,vy,vz,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z,thrust,a,b
677,-0.019108,0.191745,0.009076,-0.017999,0.163266,0.018670,0.000186,-0.000042,0.000155,0.000209,0.000015,0.000172,0.000078,0.000000,0.000000
678,-0.019114,0.191798,0.009116,-0.017959,0.162910,0.018740,0.000184,-0.000043,0.000147,0.000207,0.000030,0.000162,0.000079,0.000000,0.000000
679,-0.019119,0.191851,0.009156,-0.017918,0.162555,0.018810,0.000182,-0.000043,0.000142,0.000199,0.000028,0.000141,0.000080,0.000000,0.000000
680,-0.019124,0.191904,0.009196,-0.017877,0.162200,0.018879,0.000182,-0.000046,0.000147,0.000195,0.000023,0.000140,0.000081,0.000000,0.000000
681,-0.019129,0.191956,0.009236,-0.017835,0.161845,0.018949,0.000179,-0.000047,0.000146,0.000190,0.000017,0.000147,0.000082,0.000000,0.000000
682,-0.019133,0.192008,0.009276,-0.017792,0.161490,0.019018,0.000178,-0.000045,0.000143,0.000182,0.000018,0.000139,0.000083,0.000000,0.000000
683,-0.019138,0.192060,0.009316,-0.017749,0.161136,0.019086,0.000179,-0.000048,0.000137,0.000181,0.000017,0.000122,0.000084,0.000000,0.000000
684,-0.019143,0.192111,0.009356,-0.017706,0.160782,0.019155,0.000172,-0.000046,0.000141,0.000170,0.000017,0.000118,0.000085,0.000000,0.000000
685,-0.019147,0.192162,0.009396,-0.017662,0.160428,0.019223,0.000174,-0.000046,0.000144,0.000162,0.000020,0.000131,0.000086,0.000000,0.000000
686,-0.019150,0.192213,0.009437,-0.017616,0.160076,0.019292,0.000173,-0.000044,0.000143,0.000163,0.000023,0.000135,0.000087,0.000000,0.000000
687,-0.019152,0.192264,0.009477,-0.017568,0.159723,0.019360,0.000173,-0.000048,0.000135,0.000160,0.000019,0.000118,0.000087,0.000000,0.000000
688,-0.019155,0.192315,0.009517,-0.017519,0.159372,0.019429,0.000178,-0.000041,0.000135,0.000168,0.000023,0.000103,0.000088,0.000000,0.000000
689,-0.019158,0.192365,0.009558,-0.017471,0.159020,0.019498,0.000181,-0.000035,0.000134,0.000180,0.000044,0.000101,0.000089,0.000000,0.000000
690,-0.019161,0.192415,0.009599,-0.017424,0.158668,0.019568,0.000185,-0.000038,0.000134,0.000191,0.000050,0.000100,0.000090,0.000000,0.000000
691,-0.019164,0.192465,0.009640,-0.017377,0.158317,0.019638,0.000189,-0.000034,0.000136,0.000204,0.000051,0.000104,0.000091,0.000000,0.000000
692,-0.019168,0.192515,0.009681,-0.017332,0.157968,0.019708,0.000187,-0.000034,0.000139,0.000207,0.000057,0.000111,0.000092,0.000000,0.000000
693,-0.019172,0.192566,0.009722,-0.017287,0.157621,0.019779,0.000179,-0.000043,0.000139,0.000190,0.000043,0.000116,0.000094,0.000000,0.000000
694,-0.019175,0.192616,0.009764,-0.017243,0.157275,0.019849,0.000176,-0.000045,0.000138,0.000171,0.000025,0.000116,0.000095,0.000000,0.000000
695,-0.019179,0.192665,0.009805,-0.017199,0.156928,0.019919,0.000170,-0.000039,0.000142,0.000155,0.000030,0.000119,0.000096,0.000000,0.000000
696,-0.019183,0.192716,0.009846,-0.017155,0.156583,0.019989,0.000168,-0.000037,0.000137,0.000142,0.000044,0.000117,0.000097,0.000000,0.000000
697,-0.019186,0.192765,0.009888,-0.017112,0.156240,0.020059,0.000171,-0.000036,0.000140,0.000143,0.000049,0.000114,0.000098,0.000000,0.000000
698,-0.019190,0.192814,0.009930,-0.017068,0.155895,0.020129,0.000169,-0.000041,0.000142,0.000144,0.000041,0.000122,0.000099,0.000000,0.000000
699,-0.019194,0.192864,0.009971,-0.017024,0.155551,0.020200,0.000170,-0.000043,0.000138,0.000142,0.000029,0.000118,0.000100,0.000000,0.000000
700,-0.019197,0.192913,0.010013,-0.016981,0.155209,0.020271,0.000171,-0.000046,0.000144,0.000145,0.000022,0.000120,0.000101,0.000000,0.000000
701,-0.019201,0.192962,0.010056,-0.016938,0.154866,0.020342,0.000170,-0.000042,0.000145,0.000145,0.000023,0.000131,0.000102,0.000000,0.000000
702,-0.019206,0.193011,0.010098,-0.016897,0.154524,0.020414,0.000171,-0.000041,0.000146,0.000145,0.000030,0.000134,0.000103,0.000000,0.000000
703,-0.019210,0.193060,0.010140,-0.016855,0.154185,0.020486,0.000169,-0.000047,0.000150,0.000142,0.000022,0.000142,0.000104,0.000000,0.000000
704,-0.019215,0.193109,0.010183,-0.016816,0.153846,0.020557,0.000166,-0.000048,0.000148,0.000134,0.000012,0.000145,0.000106,0.000000,0.000000
705,-0.019220,0.193158,0.010226,-0.016777,0.153508,0.020629,0.000155,-0.000049,0.000159,0.000109,0.000009,0.000159,0.000107,0.000000,0.000000
706,-0.019225,0.193207,0.010269,-0.016739,0.153172,0.020702,0.000160,-0.000049,0.000158,0.000100,0.000007,0.000174,0.000108,0.000000,0.000000
707,-0.019230,0.193256,0.010312,-0.016701,0.152836,0.020775,0.000164,-0.000048,0.000155,0.000114,0.000009,0.000168,0.000109,0.000000,0.000000
708,-0.019234,0.193304,0.010355,-0.016661,0.152500,0.020848,0.000170,-0.000046,0.000158,0.000129,0.000014,0.000169,0.000110,0.000000,0.000000
709,-0.019239,0.193353,0.010398,-0.016622,0.152166,0.020921,0.000172,-0.000046,0.000162,0.000142,0.000016,0.000180,0.000111,0.000000,0.000000
710,-0.019243,0.193402,0.010442,-0.016583,0.151833,0.020994,0.000176,-0.000047,0.000160,0.000152,0.000015,0.000182,0.000113,0.000000,0.000000
711,-0.019248,0.193451,0.010485,-0.016544,0.151502,0.021067,0.000177,-0.000041,0.000153,0.000160,0.000024,0.000167,0.000114,0.000000,0.000000
712,-0.019252,0.193499,0.010529,-0.016505,0.151170,0.021141,0.000172,-0.000039,0.000153,0.000153,0.000036,0.000155,0.000116,0.000000,0.000000
713,-0.019257,0.193547,0.010572,-0.016466,0.150839,0.021214,0.000172,-0.000039,0.000150,0.000145,0.000039,0.000149,0.000118,0.000000,0.000000
714,-0.019262,0.193595,0.010616,-0.016429,0.150508,0.021288,0.000176,-0.000045,0.000149,0.000151,0.000030,0.000141,0.000119,0.000000,0.000000
715,-0.019268,0.193644,0.010660,-0.016393,0.150179,0.021362,0.000177,-0.000049,0.000147,0.000159,0.000013,0.000136,0.000120,0.000000,0.000000
716,-0.019273,0.193691,0.010704,-0.016358,0.149851,0.021436,0.000188,-0.000049,0.000146,0.000177,0.000006,0.000131,0.000122,0.000000,0.000000
717,-0.019279,0.193738,0.010748,-0.016324,0.149521,0.021510,0.000181,-0.000053,0.000145,0.000183,-0.000001,0.000126,0.000123,0.000000,0.000000
718,-0.019286,0.193785,0.010793,-0.016292,0.149191,0.021584,0.000183,-0.000048,0.000149,0.000174,0.000001,0.000131,0.000124,0.000000,0.000000
719,-0.019293,0.193832,0.010837,-0.016261,0.148862,0.021659,0.000178,-0.000046,0.000151,0.000169,0.000013,0.000140,0.000126,0.000000,0.000000
720,-0.019300,0.193879,0.010882,-0.016231,0.148533,0.021734,0.000186,-0.000039,0.000146,0.000175,0.000028,0.000136,0.000127,0.000000,0.000000
721,-0.019307,0.193925,0.010927,-0.016200,0.148204,0.021809,0.000184,-0.000042,0.000143,0.000183,0.000033,0.000123,0.000128,0.000000,0.000000
722,-0.019314,0.193970,0.010972,-0.016170,0.147875,0.021884,0.000184,-0.000038,0.000142,0.000180,0.000034,0.000116,0.000130,0.000000,0.000000
723,-0.019320,0.194016,0.011016,-0.016140,0.147546,0.021959,0.000180,-0.000038,0.000139,0.000173,0.000041,0.000109,0.000131,0.000000,0.000000
724,-0.019328,0.194061,0.011061,-0.016111,0.147217,0.022033,0.000187,-0.000045,0.000139,0.000176,0.000031,0.000103,0.000133,0.000000,0.000000
725,-0.019335,0.194106,0.011107,-0.016082,0.146889,0.022109,0.000198,-0.000043,0.000140,0.000206,0.000021,0.000104,0.000134,0.000000,0.000000
726,-0.019342,0.194151,0.011152,-0.016054,0.146562,0.022184,0.000195,-0.000045,0.000147,0.000218,0.000022,0.000117,0.000135,0.000000,0.000000
727,-0.019350,0.194196,0.011197,-0.016027,0.146235,0.022260,0.000187,-0.000041,0.000141,0.000200,0.000026,0.000118,0.000137,0.000000,0.000000
728,-0.019357,0.194241,0.011243,-0.015999,0.145910,0.022336,0.000188,-0.000040,0.000144,0.000187,0.000033,0.000112,0.000138,0.000000,0.000000
729,-0.019364,0.194286,0.011289,-0.015970,0.145585,0.022412,0.000183,-0.000039,0.000152,0.000179,0.000036,0.000129,0.000140,0.000000,0.000000
730,-0.019371,0.194332,0.011334,-0.015940,0.145262,0.022488,0.000178,-0.000039,0.000151,0.000163,0.000039,0.000141,0.000141,0.000000,0.000000
731,-0.019377,0.194377,0.011380,-0.015910,0.144941,0.022563,0.000179,-0.000039,0.000151,0.000156,0.000038,0.000141,0.000143,0.000000,0.000000
732,-0.019382,0.194422,0.011426,-0.015877,0.144620,0.022638,0.000184,-0.000032,0.000150,0.000165,0.000049,0.000137,0.000145,0.000000,0.000000
733,-0.019388,0.194466,0.011471,-0.015844,0.144300,0.022713,0.000186,-0.000036,0.000147,0.000175,0.000055,0.000130,0.000146,0.000000,0.000000
734,-0.019393,0.194511,0.011517,-0.015810,0.143979,0.022788,0.000186,-0.000029,0.000148,0.000178,0.000058,0.000126,0.000148,0.000000,0.000000
735,-0.019398,0.194555,0.011563,-0.015775,0.143658,0.022863,0.000182,-0.000029,0.000140,0.000173,0.000069,0.000114,0.000149,0.000000,0.000000
736,-0.019403,0.194599,0.011609,-0.015740,0.143338,0.022939,0.000182,-0.000027,0.000138,0.000165,0.000073,0.000098,0.000151,0.000000,0.000000
737,-0.019407,0.194642,0.011655,-0.015704,0.143018,0.023015,0.000180,-0.000027,0.000138,0.000161,0.000076,0.000095,0.000152,0.000000,0.000000
738,-0.019412,0.194685,0.011702,-0.015667,0.142698,0.023091,0.000180,-0.000020,0.000138,0.000156,0.000086,0.000094,0.000154,0.000000,0.000000
739,-0.019416,0.194729,0.011748,-0.015631,0.142378,0.023167,0.000177,-0.000024,0.000141,0.000151,0.000091,0.000098,0.000156,0.000000,0.000000
740,-0.019421,0.194771,0.011795,-0.015595,0.142059,0.023242,0.000172,-0.000027,0.000147,0.000136,0.000079,0.000113,0.000157,0.000000,0.000000
741,-0.019425,0.194814,0.011841,-0.015560,0.141740,0.023318,0.000174,-0.000031,0.000139,0.000131,0.000068,0.000110,0.000159,0.000000,0.000000
742,-0.019430,0.194857,0.011888,-0.015525,0.141423
