Iteration,Latency (ms)
5059,0.021924,45612.114578
5060,0.022053,45345.304494
5061,0.021053,47499.168765
5062,0.023116,43260.079599
5063,0.022517,44410.889550
5064,0.021973,45510.399126
5065,0.022509,44426.673775
5066,0.023062,43361.373688
5067,0.022462,44519.633158
5068,0.022300,44843.049327
5069,0.022311,44820.940343
5070,0.022384,44674.767691
5071,0.022349,44744.731308
5072,0.021978,45500.045500
5073,0.023123,43246.983523
5074,0.022420,44603.033006
5075,0.021305,46937.338653
5076,0.021820,45829.514207
5077,0.021572,46356.387910
5078,0.022438,44567.251983
5079,0.022811,43838.498970
5080,0.022088,45273.451648
5081,0.025161,39744.048329
5082,0.021573,46354.239095
5083,0.020821,48028.432832
5084,0.022097,45255.011993
5085,0.020680,48355.899420
5086,0.020967,47693.995326
5087,0.021151,47279.088459
5088,0.021517,46474.880327
5089,0.020946,47741.812279
5090,0.021360,46816.479401
5091,0.021071,47458.592378
5092,0.021502,46507.301646
5093,0.021001,47616.780153
5094,0.020762,48164.916675
5095,0.020934,47769.179325
5096,0.020995,47630.388188
5097,0.020986,47650.814829
5098,0.021547,46410.173110
5099,0.021630,46232.085067
5100,0.022052,45347.360784
5101,0.021655,46178.711614
5102,0.021035,47539.814595
5103,0.021205,47158.688988
5104,0.021284,46983.649690
5105,0.020396,49029.221416
5106,0.021455,46609.182009
5107,0.020566,48623.942429
5108,0.020369,49094.211792
5109,0.020477,48835.278605
5110,0.025153,39756.689063
5111,0.020992,47637.195122
5112,0.020815,48042.277204
5113,0.021873,45718.465688
5114,0.020756,48178.839854
5115,0.021943,45572.619970
5116,0.020505,48768.593026
5117,0.020524,48723.445722
5118,0.019976,50060.072087
5119,0.020224,49446.202532
5120,0.019970,50075.112669
5121,0.020245,49394.912324
5122,0.020395,49031.625398
5123,0.020765,48157.958103
5124,0.020585,48579.062424
5125,0.019292,51834.957495
5126,0.021637,46217.128068
5127,0.021034,47542.074736
5128,0.021359,46818.671286
5129,0.020945,47744.091669
5130,0.021689,46106.321177
5131,0.021452,46615.700168
5132,0.021411,46704.964738
5133,0.021862,45741.469216
5134,0.021742,45993.928801
5135,0.021349,46840.601433
5136,0.022163,45120.245454
5137,0.021555,46392.948272
5138,0.024761,40386.091030
5139,0.020821,48028.432832
5140,0.032850,30441.400304
5141,0.023258,42995.958380
5142,0.021314,46917.519002
5143,0.021372,46790.192776
5144,0.021031,47548.856450
5145,0.021362,46812.096246
5146,0.022279,44885.318012
5147,0.022516,44412.861965
5148,0.021713,46055.358541
5149,0.022021,45411.198402
5150,0.021814,45842.119740
5151,0.022208,45028.818444
5152,0.022847,43769.422681
5153,0.023099,43291.917399
5154,0.021832,45804.323928
5155,0.021760,45955.882353
5156,0.022552,44341.965236
5157,0.022364,44714.720086
5158,0.022454,44535.494789
5159,0.021833,45802.225988
5160,0.020862,47934.042757
5161,0.022486,44472.115983
5162,0.021945,45568.466621
5163,0.021708,46065.966464
5164,0.050309,19877.159156
5165,0.023855,41919.932928
5166,0.022136,45175.280087
5167,0.021828,45812.717610
5168,0.022346,44750.738387
5169,0.025866,38660.790227
5170,0.023834,41956.868339
5171,0.021771,45932.662716
5172,0.022062,45326.806273
5173,0.022440,44563.279857
5174,0.022489,44466.183467
5175,0.022181,45083.630134
5176,0.021746,45985.468592
5177,0.022985,43506.634762
5178,0.021330,46882.325363
5179,0.039235,25487.447432
5180,0.025341,39461.741841
5181,0.023146,43204.009332
5182,0.023380,42771.599658
5183,0.022303,44837.017442
5184,0.022527,44391.175034
5185,0.021984,45487.627365
5186,0.023140,43215.211755
5187,0.022374,44694.734960
5188,0.021254,47049.967065
5189,0.022090,45269.352648
5190,0.021176,47223.271628
5191,0.021500,46511.627907
5192,0.021529,46448.975800
5193,0.022181,45083.630134
5194,0.021990,45475.216007
5195,0.021655,46178.711614
5196,0.022744,43967.639817
5197,0.022124,45199.783041
5198,0.022577,44292.864420
5199,0.022659,44132.574253
5200,0.022251,44941.800369
5201,0.025946,38541.586372
5202,0.022613,44222.349976
5203,0.022413,44616.963369
5204,0.021986,45483.489493
5205,0.022291,44861.154726
5206,0.021529,46448.975800
5207,0.022322,44798.853149
5208,0.021865,45735.193231
5209,0.022527,44391.175034
5210,0.021832,45804.323928
5211,0.022820,43821.209465
5212,0.022263,44917.576248
5213,0.021698,46087.196977
5214,0.021810,45850.527281
5215,0.022699,44054.804176
5216,0.022117,45214.088710
5217,0.022037,45378.227526
5218,0.022926,43618.598971
5219,0.022747,43961.841122
5220,0.022265,44913.541433
5221,0.021510,46490.004649
5222,0.022180,45085.662759
5223,0.021711,46059.601124
5224,0.020936,47764.615972
5225,0.040246,24847.189783
5226,0.023091,43306.916115
5227,0.022409,44624.927484
5228,0.021391,46748.632602
5229,0.021405,46718.056529
5230,0.022633,44183.272213
5231,0.021477,46561.437817
5232,0.020333,49181.134117
5233,0.021585,46328.468844
5234,0.022292,44859.142293
5235,0.020747,48199.739721
5236,0.021341,46858.160349
5237,0.023361,42806.386713
5238,0.022972,43531.255441
5239,0.022686,44080.049370
5240,0.021807,45856.834961
5241,0.021516,46477.040342
5242,0.022581,44285.018378
5243,0.022828,43805.852462
5244,0.022117,45214.088710
5245,0.022561,44324.276406
5246,0.021815,45840.018336
5247,0.021994,45466.945531
5248,0.022934,43603.383623
5249,0.022530,44385.264092
5250,0.022060,45330.915684
5251,0.022333,44776.787713
5252,0.022464,44515.669516
5253,0.022392,44658.806717
5254,0.022927,43616.696471
5255,0.022707,44039.283040
5256,0.022893,43681.474687
5257,0.022373,44696.732669
5258,0.022463,44517.651249
5259,0.023334,42855.918402
5260,0.022207,45030.846130
5261,0.031851,31396.188503
5262,0.024204,41315.485044
5263,0.022679,44093.654923
5264,0.022691,44070.336257
5265,0.022185,45075.501465
5266,0.022400,44642.857143
5267,0.022213,45018.682753
5268,0.021595,46307.015513
5269,0.021450,46620.046620
5270,0.021801,45869.455530
5271,0.021750,45977.011494
5272,0.021369,46796.761664
5273,0.020328,49193.231011
5274,0.021031,47548.856450
5275,0.020952,47728.140512
5276,0.021097,47400.104280
5277,0.020651,48423.805143
5278,0.021509,46492.166070
5279,0.021070,47460.844803
5280,0.021065,47472.110135
5281,0.022428,44587.123239
5282,0.021293,46963.790917
5283,0.026018,38434.929664
5284,0.023434,42673.039174
5285,0.021130,47326.076668
5286,0.022786,43886.597033
5287,0.021663,46161.658127
5288,0.021442,46637.440537
5289,0.021631,46229.947760
5290,0.022606,44236.043528
5291,0.020886,47878.961984
5292,0.021027,47557.901745
5293,0.021757,45962.219056
5294,0.020782,48118.564142
5295,0.022025,45402.951192
5296,0.022768,43921.293043
5297,0.022893,43681.474687
5298,0.021836,45795.933321
5299,0.021820,45829.514207
5300,0.024128,41445.623342
5301,0.022963,43548.316858
5302,0.022763,43930.940561
5303,0.022681,44089.766765
5304,0.022776,43905.865824
5305,0.022579,44288.941051
5306,0.022460,44523.597507
5307,0.023307,42905.564852
5308,0.021825,45819.014891
5309,0.021403,46722.422090
5310,0.022332,44778.792764
5311,0.021803,45865.247902
5312,0.022133,45181.403334
5313,0.022000,45454.545455
5314,0.021470,46576.618537
5315,0.022701,44050.922867
5316,0.022869,43727.316455
5317,0.025755,38827.412153
5318,0.022133,45181.403334
5319,0.022179,45087.695568
5320,0.021981,45493.835585
5321,0.022104,45240.680420
5322,0.021831,45806.422060
5323,0.021941,45576.774076
5324,0.021522,46464.083264
5325,0.022602,44243.872224
5326,0.023605,42363.905952
5327,0.021997,45460.744647
5328,0.021580,46339.202966
5329,0.021131,47323.837017
5330,0.021728,46023.564065
5331,0.021500,46511.627907
5332,0.021581,46337.055743
5333,0.022781,43896.229314
5334,0.021939,45580.928939
5335,0.023307,42905.564852
5336,0.022672,44107.268878
5337,0.022227,44990.327080
5338,0.021619,46255.608493
5339,0.021977,45502.115848
5340,0.034291,29162.170832
5341,0.023403,42729.564586
5342,0.022406,44630.902437
5343,0.023010,43459.365493
5344,0.026274,38060.439979
5345,0.022356,44730.721059
5346,0.023510,42535.091450
5347,0.022954,43565.391653
5348,0.023576,42416.016288
5349,0.024323,41113.349505
5350,0.022691,44070.336257
5351,0.022444,44555.337729
5352,0.022192,45061.283345
5353,0.022971,43533.150494
5354,0.024263,41215.018753
5355,0.023280,42955.326460
5356,0.022067,45316.536004
5357,0.022260,44923.629829
5358,0.022296,44851.094367
5359,0.021707,46068.088635
5360,0.023145,43205.875999
5361,0.022371,44700.728622
5362,0.022504,44436.544614
5363,0.023040,43402.777778
5364,0.023526,42506.163394
5365,0.023002,43474.480480
5366,0.022677,44097.543767
5367,0.023334,42855.918402
5368,0.023037,43408.429917
5369,0.021930,45599.635203
5370,0.022573,44300.713241
5371,0.022114,45220.222483
5372,0.021655,46178.711614
5373,0.022666,44118.944675
5374,0.022073,45304.217823
5375,0.021717,46046.875719
5376,0.021713,46055.358541
5377,0.021929,45601.714624
5378,0.021790,45892.611290
5379,0.022345,44752.741105
5380,0.022969,43536.941095
5381,0.026106,38305.370413
5382,0.022151,45144.688727
5383,0.021372,46790.192776
5384,0.021905,45651.677699
5385,0.022471,44501.802323
5386,0.022387,44668.780989
5387,0.022392,44658.806717
5388,0.022211,45022.736482
5389,0.021482,46550.600503
5390,0.022665,44120.891242
5391,0.022735,43985.045085
5392,0.021837,45793.836150
5393,0.022973,43529.360554
5394,0.020931,47776.025990
5395,0.022067,45316.536004
5396,0.035171,28432.515425
5397,0.025077,39877.178291
5398,0.023607,42360.316855
5399,0.022658,44134.522023
5400,0.023658,42268.999915
5401,0.022734,43986.979854
5402,0.023080,43327.556326
5403,0.023169,43161.120463
5404,0.022545,44355.732978
5405,0.022566,44314.455375
5406,0.022421,44601.043664
5407,0.022217,45010.577486
5408,0.022722,44010.210369
5409,0.022976,43523.676880
5410,0.022444,44555.337729
5411,0.022287,44869.206264
5412,0.021470,46576.618537
5413,0.022485,44474.093840
5414,0.022547,44351.798465
5415,0.022969,43536.941095
5416,0.022189,45067.375727
5417,0.021391,46748.632602
5418,0.022043,45365.875788
5419,0.021182,47209.895194
5420,0.021558,46386.492253
5421,0.020640,48449.612403
5422,0.021439,46643.966603
5423,0.021104,47384.382108
5424,0.021512,46485.682410
5425,0.021783,45907.358950
5426,0.021355,46827.440880
5427,0.021985,45485.558335
5428,0.021633,46225.673739
5429,0.021389,46753.003880
5430,0.021708,46065.966464
5431,0.021600,46296.296296
5432,0.022438,44567.251983
5433,0.021460,46598.322460
5434,0.021024,47564.687976
5435,0.021936,45587.162655
5436,0.021153,47274.618257
5437,0.021493,46526.776160
5438,0.021038,47533.035460
5439,0.021431,46661.378377
5440,0.021715,46051.116740
5441,0.021403,46722.422090
5442,0.021694,46095.694662
5443,0.021648,46193.643755
5444,0.022209,45026.790941
5445,0.020881,47890.426704
5446,0.021867,45731.010198
5447,0.021583,46332.761896
5448,0.021945,45568.466621
5449,0.022078,45293.957786
5450,0.021942,45574.696928
5451,0.020877,47899.602433
5452,0.021124,47339.519030
5453,0.021807,45856.834961
5454,0.022830,43802.014893
5455,0.025757,38824.397251
5456,0.022664,44122.837981
5457,0.021691,46102.069983
5458,0.021993,45469.012868
5459,0.023002,43474.480480
5460,0.022057,45337.081199
5461,0.023092,43305.040707
5462,0.022546,44353.765635
5463,0.022113,45222.267444
5464,0.021412,46702.783486
5465,0.021299,46950.561059
5466,0.022061,45328.860886
5467,0.021317,46910.916170
5468,0.021859,45747.746923
5469,0.022200,45045.045045
5470,0.021752,45972.784112
5471,0.021000,47619.047619
5472,0.021647,46195.777706
5473,0.021853,45760.307509
5474,0.022696,44060.627423
5475,0.022172,45101.930363
5476,0.022312,44818.931517
5477,0.021848,45770.779934
5478,0.036753,27208.663238
5479,0.023683,42224.380357
5480,0.021843,45781.257153
5481,0.022430,44583.147570
5482,0.022447,44549.382991
5483,0.022012,45429.765582
5484,0.022154,45138.575427
5485,0.021841,45785.449384
5486,0.021767,45941.103505
5487,0.022065,45320.643553
5488,0.022310,44822.949350
5489,0.021531,46444.661186
5490,0.021867,45731.010198
5491,0.022696,44060.627423
5492,0.021910,45641.259699
5493,0.021924,45612.114578
5494,0.022567,44312.491691
5495,0.023181,43138.777447
5496,0.021970,45516.613564
5497,0.021354,46829.633792
5498,0.022880,43706.293706
5499,0.022624,44200.848656
5500,0.021396,46737.707983
5501,0.022339,44764.761180
5502,0.021380,46772.684752
5503,0.022944,43584.379358
5504,0.021400,46728.971963
5505,0.027316,36608.581051
5506,0.023165,43168.573279
5507,0.022884,43698.654081
5508,0.022306,44830.987178
5509,0.022276,44891.362902
5510,0.021822,45825.313903
5511,0.021883,45697.573459
5512,0.021990,45475.216007
5513,0.022253,44937.761201
5514,0.021833,45802.225988
5515,0.021873,45718.465688
5516,0.022226,44992.351300
5517,0.023005,43468.811128
5518,0.022648,44154.009184
5519,0.022239,44966.050632
5520,0.022250,44943.820225
5521,0.022351,44740.727484
5522,0.021630,46232.085067
5523,0.022426,44591.099617
5524,0.022317,44808.890084
5525,0.021636,46219.264189
5526,0.022220,45004.500450
5527,0.021688,46108.447068
5528,0.021964,45529.047532
5529,0.020994,47632.656950
5530,0.021109,47373.158368
5531,0.022013,45427.701813
5532,0.021368,46798.951703
5533,0.023241,43027.408459
5534,0.022036,45380.286803
5535,0.022101,45246.821411
5536,0.022937,43597.680603
5537,0.022672,44107.268878
5538,0.022413,44616.963369
5539,0.021722,46036.276586
5540,0.021806,45858.937907
5541,0.022490,44464.206314
5542,0.021794,45884.188309
5543,0.022333,44776.787713
5544,0.021952,45553.935860
5545,0.022101,45246.821411
5546,0.021926,45607.954027
5547,0.021636,46219.264189
5548,0.021278,46996.898205
5549,0.021762,45951.658855
5550,0.022322,44798.853149
5551,0.021359,46818.671286
5552,0.021777,45920.007347
5553,0.021619,46255.608493
5554,0.021990,45475.216007
5555,0.022159,45128.390270
5556,0.021661,46165.920318
5557,0.022672,44107.268878
5558,0.022310,44822.949350
5559,0.022213,45018.682753
5560,0.021736,46006.624954
5561,0.023098,43293.791670
5562,0.022100,45248.868778
5563,0.025641,39000.039000
5564,0.022927,43616.696471
5565,0.022797,43865.420889
5566,0.023284,42947.947088
5567,0.021468,46580.957704
5568,0.021400,46728.971963
5569,0.022090,45269.352648
5570,0.021915,45630.846452
5571,0.022627,44194.988288
5572,0.022012,45429.765582
5573,0.021785,45903.144365
5574,0.021557,46388.644060
5575,0.021093,47409.093064
5576,0.021280,46992.481203
5577,0.021707,46068.088635
5578,0.026230,38124.285170
5579,0.022572,44302.675882
5580,0.022380,44682.752458
5581,0.021713,46055.358541
5582,0.021372,46790.192776
5583,0.021848,45770.779934
5584,0.021723,46034.157345
5585,0.021994,45466.945531
5586,0.022354,44734.723092
5587,0.021069,47463.097442
5588,0.021021,47571.476143
5589,0.021059,47485.635595
5590,0.021606,46283.439785
5591,0.021583,46332.761896
5592,0.021685,46114.825917
5593,0.021107,47377.647226
5594,0.021346,46847.184484
5595,0.020911,47821.720626
5596,0.022101,45246.821411
5597,0.022014,45425.638230
5598,0.021804,45863.144377
5599,0.021620,46253.469010
5600,0.021743,45991.813457
5601,0.021717,46046.875719
5602,0.022851,43761.760973
5603,0.022603,44241.914790
5604,0.021491,46531.106044
5605,0.022009,45435.958017
5606,0.022531,44383.294128
5607,0.022526,44393.145698
5608,0.022727,44000.528006
5609,0.022376,44690.740079
5610,0.023110,43271.311121
5611,0.021611,46272.731479
5612,0.021049,47508.195164
5613,0.025502,39212.610776
5614,0.022962,43550.213396
5615,0.132346,7555.951823
5616,0.024604,40643.797756
5617,0.022680,44091.710758
5618,0.022437,44569.238312
5619,0.022987,43502.849437
5620,0.022911,43647.156388
5621,0.022954,43565.391653
5622,0.021945,45568.466621
5623,0.022836,43790.506218
5624,0.022687,44078.106405
5625,0.021630,46232.085067
5626,0.022761,43934.800756
5627,0.022313,44816.922870
5628,0.021825,45819.014891
5629,0.022460,44523.597507
5630,0.021718,46044.755502
5631,0.022738,43979.241798
5632,0.022727,44000.528006
5633,0.027203,36760.651399
5634,0.024170,41373.603641
5635,0.023970,41718.815186
5636,0.023938,41774.584343
5637,0.024212,41301.833801
5638,0.023599,42374.676893
5639,0.023135,43224.551545
5640,0.024161,41389.015355
5641,0.023424,42691.256831
5642,0.023315,42890.842805
5643,0.023153,43190.947177
5644,0.092318,10832.123746
5645,0.025904,38604.076590
5646,0.022681,44089.766765
5647,0.021328,46886.721680
5648,0.022413,44616.963369
5649,0.020729,48241.593902
5650,0.021852,45762.401611
5651,0.032018,31232.431757
5652,0.021579,46341.350387
5653,0.022656,44138.418079
5654,0.021941,45576.774076
5655,0.022040,45372.050817
5656,0.022465,44513.687959
5657,0.021419,46687.520426
5658,0.022547,44351.798465
5659,0.021797,45877.873102
5660,0.022359,44724.719352
5661,0.022766,43925.151542
5662,0.035471,28192.044205
5663,0.025602,39059.448481
5664,0.023661,42263.640590
5665,0.022549,44347.864650
5666,0.022121,45205.912933
5667,0.023043,43397.127110
5668,0.022868,43729.228616
5669,0.023060,43365.134432
5670,0.022523,44399.058740
5671,0.022539,44367.540707
5672,0.022026,45400.889857
5673,0.023397,42740.522289
5674,0.022549,44347.864650
5675,0.022426,44591.099617
5676,0.020982,47659.898961
5677,0.022042,45367.933944
5678,0.021573,46354.239095
5679,0.021576,46347.793845
5680,0.021478,46559.269951
5681,0.022976,43523.676880
5682,0.022614,44220.394446
5683,0.021738,46002.392124
5684,0.021910,45641.259699
5685,0.022426,44591.099617
5686,0.022044,45363.817819
5687,0.022720,44014.084507
5688,0.021200,47169.811321
5689,0.021845,45777.065690
5690,0.021810,45850.527281
5691,0.032419,30846.108763
5692,0.023734,42133.647931
5693,0.022315,44812.906117
5694,0.023938,41774.584343
5695,0.023366,42797.226740
5696,0.022416,44610.992148
5697,0.022511,44422.726667
5698,0.022359,44724.719352
5699,0.022947,43578.681309
5700,0.021884,45695.485286
5701,0.022199,45047.074193
5702,0.022414,44614.972785
5703,0.021341,46858.160349
5704,0.021946,45566.390231
5705,0.022502,44440.494178
5706,0.022358,44726.719742
5707,0.022355,44732.721986
5708,0.022378,44686.745911
5709,0.022459,44525.579946
5710,0.021404,46720.239208
5711,0.021315,46915.317851
5712,0.021588,46322.030758
5713,0.021663,46161.658127
5714,0.023155,43187.216584
5715,0.021900,45662.100457
5716,0.021661,46165.920318
5717,0.021416,46694.060516
5718,0.023219,43068.176924
5719,0.021792,45888.399413
5720,0.036065,27727.713850
5721,0.023268,42977.479801
5722,0.023264,42984.869326
5723,0.021719,46042.635480
5724,0.023150,43196.544276
5725,0.022219,45006.525946
5726,0.021996,45462.811420
5727,0.022420,44603.033006
5728,0.021772,45930.553004
5729,0.021934,45591.319413
5730,0.021947,45564.314029
5731,0.022388,44666.785778
5732,0.022185,45075.501465
5733,0.023618,42340.587687
5734,0.022200,45045.045045
5735,0.022008,45438.022537
5736,0.022746,43963.773850
5737,0.022124,45199.783041
5738,0.022254,44935.741889
5739,0.022981,43514.207389
5740,0.023676,42236.864335
5741,0.023125,43243.243243
5742,0.022571,44304.638696
5743,0.022224,44996.400288
5744,0.022366,44710.721631
5745,0.021746,45985.468592
5746,0.022310,44822.949350
5747,0.022685,44081.992506
5748,0.022151,45144.688727
5749,0.022359,44724.719352
5750,0.022502,44440.494178
5751,0.023178,43144.361032
5752,0.021814,45842.119740
5753,0.021690,46104.195482
5754,0.021928,45603.794236
5755,0.023483,42583.996934
5756,0.022707,44039.283040
5757,0.021788,45896.823940
5758,0.023003,43472.590532
5759,0.022762,43932.870574
5760,0.021815,45840.018336
5761,0.021942,45574.696928
5762,0.022520,44404.973357
5763,0.022466,44511.706579
5764,0.021461,46596.151158
5765,0.023341,42843.065850
5766,0.024037,41602.529434
5767,0.022622,44204.756432
5768,0.022815,43830.813062
5769,0.023501,42551.380792
5770,0.035709,28004.144613
5771,0.023692,42208.340368
5772,0.023185,43131.334915
5773,0.022281,44881.288991
5774,0.022500,44444.444444
5775,0.022474,44495.861885
5776,0.021771,45932.662716
5777,0.022622,44204.756432
5778,0.022207,45030.846130
5779,0.022432,44579.172611
5780,0.022787,43884.671084
5781,0.023188,43125.754701
5782,0.022873,43719.669479
5783,0.021026,47560.163607
5784,0.021502,46507.301646
5785,0.020460,48875.855327
5786,0.020629,48475.447186
5787,0.020890,47869.794160
5788,0.020515,48744.820863
5789,0.021040,47528.517110
5790,0.030925,32336.297494
5791,0.022831,43800.096360
5792,0.022469,44505.763496
5793,0.022170,45105.999098
5794,0.022027,45398.828710
5795,0.021676,46133.973058
5796,0.022354,44734.723092
5797,0.021740,45998.160074
5798,0.021559,46384.340647
5799,0.021561,46380.038032
5800,0.021668,46151.006092
5801,0.021210,47147.571900
5802,0.021783,45907.358950
5803,0.022210,45024.763620
5804,0.020851,47959.330488
5805,0.021048,47510.452300
5806,0.021587,46324.176588
5807,0.021647,46195.777706
5808,0.026584,37616.611496
5809,0.023436,42669.397508
5810,0.023517,42522.430582
5811,0.022357,44728.720311
5812,0.025474,39255.711706
5813,0.022716,44021.834830
5814,0.023478,42593.065849
5815,0.022119,45210.000452
5816,0.021824,45821.114370
5817,0.021355,46827.440880
5818,0.022395,44652.824291
5819,0.022320,44802.867384
5820,0.021384,46763.935653
5821,0.022440,44563.279857
5822,0.022771,43915.506565
5823,0.022944,43584.379358
5824,0.021524,46459.765843
5825,0.021217,47132.016779
5826,0.035707,28005.713165
5827,0.022354,44734.723092
5828,0.023274,42966.400275
5829,0.022460,44523.597507
5830,0.022809,43842.342935
5831,0.022792,43875.043875
5832,0.022621,44206.710579
5833,0.022443,44557.322996
5834,0.022315,44812.906117
5835,0.021576,46347.793845
5836,0.021974,45508.328024
5837,0.021898,45666.270892
5838,0.021797,45877.873102
5839,0.022318,44806.882337
5840,0.021640,46210.720887
5841,0.022553,44339.999113
5842,0.023048,43387.712600
5843,0.023705,42185.192997
5844,0.022149,45148.765181
5845,0.022170,45105.999098
5846,0.022681,44089.766765
5847,0.024165,41382.164287
5848,0.022218,45008.551625
5849,0.022329,44784.808993
5850,0.022220,45004.500450
5851,0.023408,42720.437457
5852,0.022265,44913.541433
5853,0.023754,42098.172939
5854,0.022866,43733.053442
5855,0.022953,43567.289679
5856,0.022572,44302.675882
5857,0.021787,45898.930555
5858,0.022222,45000.450005
5859,0.021319,46906.515315
5860,0.022176,45093.795094
5861,0.021491,46531.106044
5862,0.022243,44957.964303
5863,0.022465,44513.687959
5864,0.022315,44812.906117
5865,0.022366,44710.721631
5866,0.023718,42162.071001
5867,0.022010,45433.893685
5868,0.022212,45020.709526
5869,0.022575,44296.788483
5870,0.033127,30186.856643
5871,0.021919,45622.519276
5872,0.022258,44927.666457
5873,0.021681,46123.333795
5874,0.021564,46373.585606
5875,0.022195,45055.192611
5876,0.021396,46737.707983
5877,0.021922,45616.275887
5878,0.022523,44399.058740
5879,0.021838,45791.739170
5880,0.021883,45697.573459
5881,0.022461,44521.615244
5882,0.021992,45471.080393
5883,0.021421,46683.161384
5884,0.026599,37595.398323
5885,0.023269,42975.632816
5886,0.023675,42238.648363
5887,0.022568,44310.528181
5888,0.021576,46347.793845
5889,0.022157,45132.463781
5890,0.022272,44899.425287
5891,0.022611,44226.261554
5892,0.021298,46952.765518
5893,0.022312,44818.931517
5894,0.021843,45781.257153
5895,0.022472,44499.822001
5896,0.022357,44728.720311
5897,0.022983,43510.420746
5898,0.023706,42183.413482
5899,0.023307,42905.564852
5900,0.021960,45537.340619
5901,0.021247,47065.468066
5902,0.021031,47548.856450
5903,0.023385,42762.454565
5904,0.022858,43748.359437
5905,0.022741,43973.440042
5906,0.022484,44476.071873
5907,0.022521,44403.001643
5908,0.022111,45226.357921
5909,0.021827,45814.816512
5910,0.022687,44078.106405
5911,0.022782,43894.302520
5912,0.038726,25822.444869
5913,0.024060,41562.759767
5914,0.022359,44724.719352
5915,0.021610,46274.872744
5916,0.020493,48797.150246
5917,0.021741,45996.044340
5918,0.022008,45438.022537
5919,0.021710,46061.722708
5920,0.022419,44605.022526
5921,0.022888,43691.017127
5922,0.022709,44035.404465
5923,0.022647,44155.958847
5924,0.021913,45635.011181
5925,0.022120,45207.956600
5926,0.023053,43378.302173
5927,0.022775,43907.793633
5928,0.022687,44078.106405
5929,0.020841,47982.342498
5930,0.021095,47404.598246
5931,0.022357,44728.720311
5932,0.021851,45764.495904
5933,0.023429,42682.146058
5934,0.021995,45464.878381
5935,0.022541,44363.604099
5936,0.022234,44976.162634
5937,0.023058,43368.895828
5938,0.021823,45823.214040
5939,0.021850,45766.590389
5940,0.035147,28451.930463
5941,0.024290,41169.205434
5942,0.022663,44124.784892
5943,0.021236,47089.847429
5944,0.021916,45628.764373
5945,0.021981,45493.835585
5946,0.021271,47012.364252
5947,0.021668,46151.006092
5948,0.021564,46373.585606
5949,0.021451,46617.873293
5950,0.021849,45768.685066
5951,0.021691,46102.069983
5952,0.021648,46193.643755
5953,0.021886,45691.309513
5954,0.021552,46399.406088
5955,0.022536,44373.446929
5956,0.022709,44035.404465
5957,0.021663,46161.658127
5958,0.022580,44286.979628
5959,0.021972,45512.470417
5960,0.022048,45355.587808
5961,0.021625,46242.774566
5962,0.022066,45318.589685
5963,0.021807,45856.834961
5964,0.021426,46672.267339
5965,0.021288,46974.821496
5966,0.021601,46294.153048
5967,0.022083,45283.702396
5968,0.021737,46004.508442
5969,0.021461,46596.151158
5970,0.021894,45674.614050
5971,0.022064,45322.697607
5972,0.020802,48072.300740
5973,0.021516,46477.040342
5974,0.021113,47364.183205
5975,0.021226,47112.032413
5976,0.021487,46539.768232
5977,0.021703,46076.579275
5978,0.022335,44772.778151
5979,0.022010,45433.893685
5980,0.022238,44968.072668
5981,0.021599,46298.439743
5982,0.021962,45533.193698
5983,0.022061,45328.860886
5984,0.022179,45087.695568
5985,0.021902,45657.930783
5986,0.022594,44259.537930
5987,0.022555,44336.067391
5988,0.021243,47074.330368
5989,0.021662,46163.789124
5990,0.022638,44173.513561
5991,0.021671,46144.617230
5992,0.022047,45357.645031
5993,0.021675,46136.101499
5994,0.022124,45199.783041
5995,0.021718,46044.755502
5996,0.022094,45261.156875
5997,0.021460,46598.322460
5998,0.021744,45989.698308
5999,0.033275,30052.592036
6000,0.024283,41181.073179
6001,0.022754,43948.316779
6002,0.022473,44497.841855
6003,0.022420,44603.033006
6004,0.022667,44116.998279
6005,0.023077,43333.188889
6006,0.022171,45103.964638
6007,0.023143,43209.609817
6008,0.022974,43527.465831
6009,0.022104,45240.680420
6010,0.021809,45852.629648
6011,0.022895,43677.658877
6012,0.021706,46070.211002
6013,0.022211,45022.736482
6014,0.022311,44820.940343
6015,0.021599,46298.439743
6016,0.020757,48176.518765
6017,0.020825,48019.207683
6018,0.023370,42789.901583
6019,0.022533,44379.354724
6020,0.022294,44855.117969
6021,0.022639,44171.562348
6022,0.023825,41972.717733
6023,0.022173,45099.896270
6024,0.022537,44371.478014
6025,0.023389,42755.141306
6026,0.021708,46065.966464
6027,0.021467,46583.127591
6028,0.022009,45435.958017
6029,0.023516,42524.238816
6030,0.022597,44253.661991
6031,0.022405,44632.894443
6032,0.022653,44144.263453
6033,0.022570,44306.601684
6034,0.022056,45339.136743
6035,0.021854,45758.213599
6036,0.021629,46234.222572
6037,0.021750,45977.011494
6038,0.022196,45053.162732
6039,0.022502,44440.494178
6040,0.021826,45816.915605
6041,0.022003,45448.347953
6042,0.021787,45898.930555
6043,0.021329,46884.523419
6044,0.021798,45875.768419
6045,0.022034,45384.405918
6046,0.023882,41872.539988
6047,0.026020,38431.975404
6048,0.023241,43027.408459
6049,0.035340,28296.547821
6050,0.040749,24540.479521
6051,0.023536,42488.103331
6052,0.022364,44714.720086
6053,0.022770,43917.435222
6054,0.021097,47400.104280
6055,0.021271,47012.364252
6056,0.022014,45425.638230
6057,0.021262,47032.264133
