time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
21.380000,0.056994,0.037494,9.822738,-0.001631,-0.000020,-0.006027,0.000001743,0.000021452,-0.000044414,0.001611,-0.002685,0.092300,0.995726
21.390000,0.085261,0.038584,9.804862,0.000145,-0.000233,-0.005305,0.000001827,0.000021666,-0.000044331,0.001613,-0.002687,0.092273,0.995729
21.400000,0.075714,0.040038,9.818326,-0.000929,-0.001468,-0.006580,0.000002070,0.000021666,-0.000044406,0.001615,-0.002690,0.092245,0.995731
21.410000,0.076897,0.027678,9.811097,-0.000800,-0.002207,-0.005963,0.000002119,0.000021846,-0.000044439,0.001617,-0.002694,0.092217,0.995734
21.420000,0.082643,0.048248,9.822258,0.000107,-0.000476,-0.005315,0.000001777,0.000021813,-0.000044451,0.001620,-0.002699,0.092190,0.995736
21.430000,0.068136,0.040205,9.802324,-0.000738,-0.001058,-0.006017,0.000002011,0.000021921,-0.000044481,0.001623,-0.002704,0.092162,0.995739
21.440000,0.060812,0.053087,9.835638,-0.000284,-0.001921,-0.005096,0.000001885,0.000022117,-0.000044435,0.001627,-0.002710,0.092135,0.995742
21.450000,0.052410,0.020589,9.813008,0.000313,-0.001545,-0.005242,0.000001979,0.000021989,-0.000044006,0.001631,-0.002717,0.092107,0.995744
21.460000,0.064851,0.040635,9.816031,-0.000172,-0.001486,-0.005973,0.000001979,0.000021913,-0.000044420,0.001635,-0.002724,0.092080,0.995747
21.470000,0.012059,-0.024748,9.804494,0.000770,-0.001151,-0.004657,0.000001845,0.000021687,-0.000044586,0.001638,-0.002728,0.092052,0.995749
21.480000,-0.028988,-0.020279,9.791064,-0.000852,-0.000679,-0.006105,0.000001685,0.000021636,-0.000044141,0.001638,-0.002729,0.092025,0.995752
21.490000,0.101228,0.026739,9.817416,0.000213,0.000172,-0.004980,0.000001582,0.000022158,-0.000044467,0.001639,-0.002731,0.091997,0.995754
21.500000,0.084485,0.029677,9.842585,0.000386,-0.001010,-0.005506,0.000001898,0.000021933,-0.000044484,0.001641,-0.002734,0.091970,0.995757
21.510000,0.065626,0.041291,9.815718,0.000466,0.000753,-0.006302,0.000001629,0.000021710,-0.000044575,0.001643,-0.002737,0.091942,0.995759
21.520000,0.055804,0.033540,9.809715,0.000163,-0.001319,-0.005288,0.000001666,0.000021773,-0.000044378,0.001645,-0.002742,0.091915,0.995762
21.530000,0.085842,0.031333,9.840990,0.000525,-0.001005,-0.005229,0.000001708,0.000021785,-0.000044048,0.001648,-0.002746,0.091887,0.995764
21.540000,0.062674,0.007361,9.823191,-0.000070,-0.000868,-0.005266,0.000001952,0.000022038,-0.000044402,0.001652,-0.002752,0.091860,0.995767
21.550000,0.090470,0.047246,9.801611,0.000823,-0.001048,-0.005666,0.000002046,0.000022028,-0.000044325,0.001655,-0.002758,0.091832,0.995769
21.560000,0.042035,0.027102,9.819655,-0.000495,-0.001946,-0.004859,0.000001968,0.000022055,-0.000044645,0.001659,-0.002765,0.091804,0.995772
21.570000,-0.037695,-0.006340,9.785061,-0.000020,-0.002383,-0.005501,0.000001734,0.000022055,-0.000044369,0.001662,-0.002769,0.091777,0.995774
21.580000,-0.022532,-0.018795,9.817814,0.000043,0.000156,-0.005282,0.000001948,0.000021969,-0.000044359,0.001662,-0.002770,0.091749,0.995777
21.590000,0.074292,0.028899,9.787629,-0.000527,0.000958,-0.005653,0.000001985,0.000021663,-0.000044311,0.001663,-0.002772,0.091722,0.995779
21.600000,0.088227,0.062490,9.812209,-0.000135,-0.000473,-0.005791,0.000001805,0.000021820,-0.000044424,0.001664,-0.002774,0.091694,0.995782
21.610000,0.099098,0.045438,9.804576,-0.000019,-0.001185,-0.006605,0.000001755,0.000021923,-0.000044374,0.001666,-0.002777,0.091667,0.995784
21.620000,0.058264,0.020518,9.808001,0.000150,-0.000568,-0.005163,0.000001646,0.000021796,-0.000044290,0.001668,-0.002781,0.091639,0.995787
21.630000,0.083047,0.024767,9.813039,0.000240,-0.001970,-0.005230,0.000001830,0.000021966,-0.000044397,0.001671,-0.002786,0.091612,0.995789
21.640000,0.109408,0.048767,9.808032,-0.000343,-0.001677,-0.005345,0.000001675,0.000021971,-0.000044351,0.001674,-0.002791,0.091584,0.995792
21.650000,0.071364,0.036260,9.820007,-0.000889,-0.002747,-0.005313,0.000001986,0.000021958,-0.000044192,0.001678,-0.002798,0.091557,0.995795
21.660000,0.086844,0.029942,9.817899,0.000998,-0.000663,-0.005173,0.000001646,0.000021968,-0.000044210,0.001682,-0.002804,0.091529,0.995797
21.670000,0.118568,0.063190,9.809675,0.000536,-0.002063,-0.005114,0.000001648,0.000021971,-0.000044191,0.001688,-0.002814,0.091502,0.995800
21.680000,-0.036188,-0.016133,9.789844,-0.000780,-0.001205,-0.005019,0.000001908,0.000022023,-0.000044167,0.001692,-0.002820,0.091474,0.995802
21.690000,-0.016622,0.005180,9.793609,0.001063,-0.001301,-0.004499,0.000001798,0.000021919,-0.000044438,0.001694,-0.002824,0.091447,0.995805
21.700000,-0.012463,-0.020049,9.809260,0.000134,-0.000101,-0.004023,0.000001853,0.000021988,-0.000044271,0.001694,-0.002824,0.091419,0.995807
21.710000,0.086129,0.045614,9.796312,-0.000646,-0.000230,-0.005596,0.000001579,0.000021801,-0.000044553,0.001694,-0.002825,0.091392,0.995810
21.720000,0.102198,0.048782,9.835936,0.001251,-0.000254,-0.005086,0.000001598,0.000021893,-0.000044316,0.001695,-0.002827,0.091364,0.995812
21.730000,0.091839,0.050761,9.825573,0.001264,-0.001175,-0.005818,0.000001865,0.000022092,-0.000044326,0.001697,-0.002829,0.091337,0.995815
21.740000,0.095658,0.028774,9.847384,-0.000342,-0.001974,-0.005004,0.000001841,0.000021733,-0.000044277,0.001699,-0.002833,0.091309,0.995817
21.750000,0.090128,0.043683,9.837449,0.000026,-0.000705,-0.005760,0.000001898,0.000022042,-0.000044404,0.001702,-0.002838,0.091282,0.995820
21.760000,0.077203,0.050979,9.827677,0.001660,-0.000445,-0.005835,0.000001563,0.000021837,-0.000044586,0.001705,-0.002843,0.091254,0.995822
21.770000,0.066937,0.039831,9.808425,0.000396,-0.001390,-0.004736,0.000002015,0.000022023,-0.000044560,0.001709,-0.002849,0.091227,0.995825
21.780000,0.092658,0.027085,9.817422,0.000921,-0.001922,-0.004276,0.000002028,0.000021936,-0.000044416,0.001713,-0.002855,0.091199,0.995827
21.790000,0.112422,0.072119,9.801951,-0.000128,-0.001749,-0.006285,0.000001838,0.000022044,-0.000044301,0.001718,-0.002864,0.091171,0.995830
21.800000,-0.020242,-0.007950,9.826549,0.000173,-0.001832,-0.005557,0.000001900,0.000022034,-0.000044271,0.001722,-0.002871,0.091144,0.995832
21.810000,0.005575,-0.003072,9.826547,-0.000354,-0.001633,-0.004863,0.000001826,0.000021609,-0.000044554,0.001724,-0.002874,0.091116,0.995835
21.820000,-0.015480,-0.009364,9.820840,0.000179,0.000878,-0.006905,0.000001858,0.000021799,-0.000044305,0.001724,-0.002874,0.091088,0.995837
21.830000,0.098812,0.051744,9.821275,0.000674,0.000709,-0.005678,0.000001872,0.000021803,-0.000044200,0.001725,-0.002874,0.091061,0.995840
21.840000,0.103901,0.064923,9.821305,-0.000274,-0.001243,-0.005010,0.000001658,0.000021687,-0.000044339,0.001726,-0.002876,0.091033,0.995842
21.850000,0.087105,0.015706,9.803931,0.000939,-0.001384,-0.006051,0.000001570,0.000021868,-0.000044343,0.001728,-0.002879,0.091006,0.995845
21.860000,0.084016,0.050193,9.823291,0.001330,0.000559,-0.005568,0.000001598,0.000021747,-0.000044328,0.001730,-0.002882,0.090978,0.995847
21.870000,0.068857,0.038549,9.815042,0.000944,-0.001239,-0.005065,0.000001839,0.000021911,-0.000044436,0.001733,-0.002887,0.090950,0.995850
21.880000,0.098723,0.063309,9.830209,0.001097,-0.000771,-0.005568,0.000001930,0.000022064,-0.000044171,0.001736,-0.002892,0.090923,0.995852
21.890000,0.117447,0.058996,9.812806,0.000341,-0.002160,-0.006227,0.000001595,0.000021958,-0.000044376,0.001742,-0.002900,0.090895,0.995855
21.900000,0.086083,0.054131,9.809417,0.001641,-0.002314,-0.006592,0.000001564,0.000021871,-0.000044604,0.001747,-0.002909,0.090867,0.995857
21.910000,-0.029833,-0.026864,9.815411,-0.000200,-0.002018,-0.005718,0.000001940,0.000021465,-0.000044536,0.001751,-0.002914,0.090840,0.995860
21.920000,-0.068810,-0.007115,9.808345,-0.000054,-0.000912,-0.006307,0.000001598,0.000021976,-0.000044341,0.001753,-0.002917,0.090812,0.995862
21.930000,-0.037553,-0.000633,9.830257,0.000536,0.000767,-0.006640,0.000001751,0.000021780,-0.000044167,0.001753,-0.002916,0.090784,0.995865
21.940000,0.093005,0.050340,9.791146,-0.000255,-0.001071,-0.005885,0.000001785,0.000021883,-0.000044542,0.001753,-0.002917,0.090757,0.995867
21.950000,0.104857,0.044171,9.800018,-0.000237,0.001244,-0.005652,0.000001759,0.000021876,-0.000044604,0.001754,-0.002918,0.090729,0.995870
21.960000,0.100443,0.031021,9.808852,0.000094,0.000100,-0.004634,0.000001745,0.000021848,-0.000044458,0.001756,-0.002921,0.090701,0.995872
21.970000,0.100756,0.034078,9.803295,-0.000864,-0.000010,-0.004938,0.000001877,0.000021813,-0.000044607,0.001758,-0.002924,0.090673,0.995875
21.980000,0.103212,0.052969,9.815331,-0.000411,-0.001050,-0.005403,0.000002045,0.000021695,-0.000044461,0.001761,-0.002928,0.090646,0.995877
21.990000,0.121028,0.055860,9.835584,0.000361,-0.001275,-0.005719,0.000001649,0.000021842,-0.000044555,0.001766,-0.002935,0.090618,0.995880
22.000000,0.066422,0.034911,9.831043,0.001470,-0.002624,-0.006187,0.000001853,0.000022194,-0.000044440,0.001771,-0.002942,0.090590,0.995882
22.010000,-0.044827,-0.040799,9.833599,-0.000319,-0.001525,-0.005981,0.000001832,0.000021946,-0.000044103,0.001774,-0.002947,0.090562,0.995885
22.020000,-0.023689,0.001363,9.793021,0.000328,-0.000193,-0.005668,0.000001830,0.000021874,-0.000044683,0.001775,-0.002948,0.090535,0.995887
22.030000,0.088953,0.060013,9.815445,-0.000129,-0.000664,-0.004264,0.000001869,0.000022036,-0.000044635,0.001776,-0.002950,0.090507,0.995890
22.040000,0.100564,0.062456,9.801071,0.000428,-0.001317,-0.006969,0.000001775,0.000021706,-0.000044365,0.001778,-0.002953,0.090479,0.995892
22.050000,0.096597,0.058976,9.836438,0.000052,-0.000331,-0.006304,0.000001733,0.000022033,-0.000044343,0.001781,-0.002957,0.090451,0.995895
22.060000,0.138607,0.064721,9.818957,0.000653,-0.000595,-0.004844,0.000002265,0.000021846,-0.000044282,0.001786,-0.002963,0.090424,0.995897
22.070000,0.081642,0.028640,9.794047,0.000677,-0.001824,-0.006021,0.000001712,0.000021882,-0.000044363,0.001791,-0.002971,0.090396,0.995900
22.080000,-0.034787,-0.023483,9.815264,-0.001040,-0.001200,-0.006114,0.000001759,0.000021745,-0.000044557,0.001794,-0.002976,0.090368,0.995902
22.090000,-0.053937,-0.030131,9.800115,0.000573,-0.000233,-0.005900,0.000001701,0.000021755,-0.000044637,0.001796,-0.002977,0.090340,0.995905
22.100000,0.055170,0.052436,9.832576,0.001172,0.000326,-0.004825,0.000001851,0.000021816,-0.000044372,0.001797,-0.002979,0.090312,0.995907
22.110000,0.077472,0.059688,9.804760,-0.000231,-0.000651,-0.006595,0.000001677,0.000021954,-0.000044570,0.001799,-0.002982,0.090285,0.995910
22.120000,0.089508,0.052225,9.825548,-0.000759,-0.000848,-0.005877,0.000001583,0.000021667,-0.000044538,0.001802,-0.002986,0.090257,0.995912
22.130000,0.082052,0.048313,9.787914,0.000285,-0.000823,-0.004505,0.000001690,0.000021816,-0.000044304,0.001806,-0.002991,0.090229,0.995915
22.140000,0.072787,0.021223,9.804233,0.000723,-0.001708,-0.005564,0.000001704,0.000021871,-0.000044324,0.001810,-0.002997,0.090201,0.995917
22.150000,-0.000614,-0.011506,9.816307,-0.000634,-0.000947,-0.004905,0.000001970,0.000021714,-0.000044721,0.001812,-0.003000,0.090174,0.995920
22.160000,-0.029909,0.018672,9.805165,-0.000604,0.000591,-0.005290,0.000001700,0.000021922,-0.000044343,0.001812,-0.003000,0.090146,0.995922
22.170000,0.082031,0.043614,9.810150,0.000993,0.000111,-0.005611,0.000001527,0.000021764,-0.000044237,0.001812,-0.003000,0.090118,0.995925
22.180000,0.109413,0.050533,9.825206,0.000040,-0.000656,-0.005070,0.000001796,0.000021978,-0.000044186,0.001814,-0.003002,0.090091,0.995927
22.190000,0.099446,0.065433,9.811048,0.000566,-0.000535,-0.006130,0.000001713,0.000021856,-0.000044370,0.001816,-0.003005,0.090063,0.995930
22.200000,0.096826,0.037119,9.835412,0.001017,-0.001201,-0.004758,0.000001568,0.000021985,-0.000044269,0.001819,-0.003010,0.090035,0.995932
22.210000,0.063615,0.024691,9.822561,-0.000170,-0.000403,-0.004998,0.000001752,0.000021945,-0.000044462,0.001823,-0.003015,0.090007,0.995935
22.220000,0.079075,0.025883,9.822059,-0.000145,-0.001939,-0.005303,0.000001817,0.000021624,-0.000044467,0.001827,-0.003021,0.089979,0.995937
22.230000,-0.026491,-0.022056,9.818705,0.000868,-0.000911,-0.006105,0.000001607,0.000021609,-0.000044421,0.001829,-0.003024,0.089952,0.995940
22.240000,-0.016265,-0.017710,9.811902,0.000132,-0.000319,-0.005077,0.000001444,0.000021735,-0.000044403,0.001830,-0.003024,0.089924,0.995942
22.250000,0.093614,0.072509,9.807287,0.000020,0.001083,-0.005746,0.000001833,0.000021850,-0.000044294,0.001830,-0.003024,0.089896,0.995945
22.260000,0.097561,0.081349,9.812302,0.000362,-0.000595,-0.005313,0.000001465,0.000022088,-0.000044432,0.001831,-0.003026,0.089868,0.995947
22.270000,0.100357,0.035805,9.813429,-0.000085,-0.000672,-0.004993,0.000001340,0.000021753,-0.000044605,0.001834,-0.003029,0.089841,0.995950
22.280000,0.106971,0.039498,9.783232,0.000375,-0.000801,-0.005183,0.000001713,0.000022079,-0.000044321,0.001837,-0.003033,0.089813,0.995952
22.290000,0.065188,0.045434,9.822604,0.000610,-0.002438,-0.004410,0.000001778,0.000022033,-0.000044579,0.001840,-0.003038,0.089785,0.995955
22.300000,0.092995,0.038310,9.826726,-0.000434,-0.001858,-0.005235,0.000001486,0.000021906,-0.000044470,0.001844,-0.003044,0.089757,0.995957
22.310000,-0.015426,0.004096,9.799823,0.000831,-0.000132,-0.005271,0.000001542,0.000021880,-0.000044457,0.001846,-0.003047,0.089730,0.995960
22.320000,-0.017956,-0.026544,9.808884,-0.000164,-0.000326,-0.005662,0.000001715,0.000021799,-0.000044571,0.001846,-0.003046,0.089702,0.995962
22.330000,0.101952,0.037498,9.803168,-0.000061,-0.000189,-0.004927,0.000001644,0.000022036,-0.000044417,0.001846,-0.003046,0.089674,0.995965
22.340000,0.111419,0.048767,9.817072,-0.000292,-0.000363,-0.005407,0.000001934,0.000022055,-0.000044227,0.001848,-0.003048,0.089646,0.995967
22.350000,0.095755,0.060651,9.805362,0.000893,-0.000114,-0.005562,0.000001527,0.000021814,-0.000044339,0.001850,-0.003051,0.089619,0.995970
22.360000,0.091692,0.034662,9.806880,0.000517,-0.001286,-0.005929,0.000001858,0.000021722,-0.000044241,0.001853,-0.003055,0.089591,0.995972
22.370000,0.079816,0.077322,9.827795,-0.000187,-0.000783,-0.005060,0.000001649,0.000021913,-0.000044523,0.001856,-0.003060,0.089563,0.995975
22.380000,0.056535,0.030641,9.787461,0.000272,-0.001133,-0.005363,0.000001689,0.000021908,-0.000044325,0.001860,-0.003065,0.089535,0.995977
22.390000,0.078555,0.031410,9.796791,0.000611,-0.001859,-0.005378,0.000001610,0.000021799,-0.000044268,0.001864,-0.003071,0.089508,0.995980
22.400000,-0.057992,-0.008637,9.797893,0.000411,-0.000296,-0.005077,0.000001481,0.000021771,-0.000044262,0.001866,-0.003074,0.089480,0.995982
22.410000,-0.017312,-0.001284,9.813829,0.000350,0.001287,-0.006004,0.000001792,0.000021984,-0.000044455,0.001866,-0.003074,0.089452,0.995985
22.420000,0.109855,0.046261,9.810794,-0.000550,-0.000282,-0.005392,0.000001738,0.000022003,-0.000044251,0.001866,-0.003074,0.089425,0.995987
22.430000,0.101746,0.066925,9.805772,-0.000808,-0.000679,-0.006502,0.000001749,0.000022026,-0.000044443,0.001867,-0.003076,0.089397,0.995990
22.440000,0.115288,0.063631,9.799755,0.000802,-0.000581,-0.005199,0.000002051,0.000021743,-0.000044259,0.001870,-0.003079,0.089369,0.995992
22.450000,0.064910,0.040792,9.807505,0.000573,-0.001405,-0.005725,0.000001707,0.000021736,-0.000044529,0.001873,-0.003084,0.089341,0.995995
22.460000,0.094170,0.030299,9.820953,0.000833,-0.002622,-0.004833,0.000001660,0.000021683,-0.000044251,0.001876,-0.003089,0.089314,0.995997
22.470000,0.068261,0.030466,9.798218,0.001272,-0.000882,-0.005601,0.000001686,0.000021748,-0.000044313,0.001880,-0.003094,0.089286,0.995999
22.480000,0.001262,-0.001099,9.816227,0.000355,-0.000161,-0.005809,0.000001701,0.000021922,-0.000044275,0.001881,-0.003097,0.089258,0.996002
22.490000,-0.005479,-0.014028,9.822666,-0.000606,0.000452,-0.005535,0.000001574,0.000022034,-0.000044278,0.001881,-0.003096,0.089231,0.996004
22.500000,0.079094,0.033560,9.818349,-0.000351,-0.000013,-0.005073,0.000001456,0.000022105,-0.000044522,0.001881,-0.003096,0.089203,0.996007
22.510000,0.121994,0.079338,9.805567,0.000685,0.000236,-0.004814,0.000001629,0.000021949,-0.000043974,0.001882,-0.003098,0.089175,0.996009
22.520000,0.091018,0.056064,9.822929,0.000105,-0.000091,-0.004484,0.000001771,0.000021862,-0.000044402,0.001885,-0.003101,0.089148,0.996012
22.530000,0.091299,0.029950,9.807998,-0.000686,-0.002311,-0.005573,0.000001683,0.000021949,-0.000044284,0.001888,-0.003106,0.089120,0.996014
22.540000,0.062245,0.073876,9.816010,0.000238,-0.001172,-0.005820,0.000001677,0.000021776,-0.000044293,0.001891,-0.003111,0.089092,0.996017
22.550000,0.052890,0.018729,9.792337,0.000203,-0.002357,-0.005400,0.000001682,0.000022085,-0.000044384,0.001894,-0.003117,0.089065,0.996019
22.560000,-0.006052,0.014284,9.821602,-0.000051,-0.000582,-0.006080,0.000001903,0.000021998,-0.000044622,0.001896,-0.003119,0.089037,0.996022
22.570000,-0.018273,0.005015,9.794956,-0.000454,0.000126,-0.005745,0.000001355,0.000021829,-0.000044378,0.001896,-0.003119,0.089009,0.996024
22.580000,0.075765,0.052164,9.831688,-0.001327,-0.000314,-0.005699,0.000001552,0.000021826,-0.000044477,0.001896,-0.003118,0.088982,0.996027
22.590000,0.108038,0.053165,9.805763,-0.000354,0.000183,-0.005460,0.000001644,0.000021749,-0.000044527,0.001897,-0.003120,0.088954,0.996029
22.600000,0.109849,0.060215,9.805846,0.000985,-0.000688,-0.004496,0.000001590,0.000021915,-0.000044354,0.001899,-0.003122,0.088926,0.996031
22.610000,0.078585,0.033174,9.808403,-0.001053,-0.001326,-0.005171,0.000001666,0.000021627,-0.000044421,0.001901,-0.003126,0.088899,0.996034
22.620000,0.068572,0.034663,9.801007,0.000559,-0.000374,-0.005555,0.000001731,0.000022130,-0.000044447,0.001904,-0.003131,0.088871,0.996036
22.630000,0.082730,0.045786,9.811229,0.001102,-0.001911,-0.005655,0.000001679,0.000022036,-0.000044515,0.001907,-0.003136,0.088843,0.996039
22.640000,0.059280,0.033789,9.809147,0.000585,-0.000610,-0.005530,0.000001743,0.000021936,-0.000044461,0.001911,-0.003141,0.088816,0.996041
22.650000,-0.024781,-0.029801,9.816213,0.000179,-0.001605,-0.006153,0.000001660,0.000021941,-0.000044540,0.001912,-0.003144,0.088788,0.996044
22.660000,-0.023036,-0.000231,9.809664,-0.000393,0.000653,-0.005844,0.000001664,0.000021846,-0.000044385,0.001912,-0.003143,0.088760,0.996046
22.670000,0.078332,0.017597,9.812600,-0.001290,0.000063,-0.006125,0.000001702,0.000021852,-0.000044245,0.001911,-0.003142,0.088733,0.996049
22.680000,0.104005,0.053039,9.774998,0.000476,-0.000158,-0.004666,0.000001628,0.000021732,-0.000044368,0.001912,-0.003144,0.088705,0.996051
22.690000,0.097447,0.050847,9.819540,-0.000339,-0.000282,-0.005397,0.000001646,0.000021890,-0.000044409,0.001914,-0.003147,0.088677,0.996054
22.700000,0.089794,0.019588,9.782314,0.001032,-0.000861,-0.005634,0.000001598,0.000021710,-0.000044260,0.001917,-0.003150,0.088650,0.996056
22.710000,0.076089,0.038173,9.810729,-0.000101,-0.001260,-0.005739,0.000001708,0.000022046,-0.000044349,0.001919,-0.003155,0.088622,0.996058
22.720000,0.058135,0.021024,9.795504,0.000546,-0.001599,-0.004962,0.000001589,0.000021870,-0.000044259,0.001923,-0.003159,0.088594,0.996061
22.730000,0.066851,0.033163,9.806409,0.000360,-0.001466,-0.005477,0.000001607,0.000021934,-0.000044403,0.001926,-0.003165,0.088567,0.996063
22.740000,0.080925,0.006217,9.802450,0.000473,-0.000821,-0.005883,0.000001602,0.000021629,-0.000044661,0.001929,-0.003170,0.088539,0.996066
22.750000,-0.036672,-0.006537,9.845272,0.000280,-0.000485,-0.005106,0.000001712,0.000021971,-0.000044490,0.001931,-0.003173,0.088512,0.996068
22.760000,-0.039049,0.017506,9.795664,-0.000615,-0.000245,-0.004581,0.000001830,0.000021709,-0.000044396,0.001930,-0.003172,0.088484,0.996071
22.770000,0.098766,0.061069,9.825316,-0.000928,-0.000575,-0.004960,0.000001623,0.000021798,-0.000044165,0.001930,-0.003172,0.088457,0.996073
22.780000,0.123305,0.059703,9.803873,0.000328,0.000093,-0.005170,0.000001657,0.000021655,-0.000044262,0.001930,-0.003173,0.088429,0.996076
22.790000,0.098334,0.059126,9.794519,0.000559,-0.001007,-0.006677,0.000001628,0.000021939,-0.000044443,0.001932,-0.003176,0.088401,0.996078
22.800000,0.078822,0.052646,9.828418,0.000842,-0.000726,-0.004364,0.000001749,0.000021634,-0.000044629,0.001934,-0.003179,0.088374,0.996080
22.810000,0.075974,0.052724,9.822648,-0.000202,-0.001799,-0.006046,0.000001448,0.000021914,-0.000044391,0.001936,-0.003183,0.088346,0.996083
22.820000,0.079071,0.026074,9.791216,-0.000400,-0.000376,-0.006665,0.000001781,0.000021853,-0.000044424,0.001939,-0.003188,0.088318,0.996085
22.830000,0.077158,0.055797,9.818224,0.000273,-0.001672,-0.005672,0.000001625,0.000022008,-0.000044426,0.001942,-0.003193,0.088291,0.996088
22.840000,0.079945,0.015823,9.793611,-0.000339,-0.000827,-0.006966,0.000001581,0.000021694,-0.000044545,0.001945,-0.003198,0.088263,0.996090
22.850000,-0.014193,0.008901,9.802569,0.000651,-0.001815,-0.004416,0.000001565,0.000021744,-0.000044132,0.001947,-0.003201,0.088236,0.996093
22.860000,-0.003368,-0.012965,9.814431,-0.000798,0.000461,-0.005482,0.000001624,0.000021727,-0.000044150,0.001946,-0.003200,0.088208,0.996095
22.870000,0.092290,0.031039,9.815300,0.000610,0.000296,-0.005896,0.000001702,0.000021945,-0.000044496,0.001945,-0.003199,0.088181,0.996097
22.880000,0.125577,0.052376,9.812496,0.000705,-0.000151,-0.005480,0.000001599,0.000021940,-0.000044253,0.001946,-0.003200,0.088153,0.996100
22.890000,0.111579,0.070874,9.788518,-0.000331,-0.001043,-0.005466,0.000001466,0.000021738,-0.000044246,0.001947,-0.003202,0.088126,0.996102
22.900000,0.090277,0.052900,9.791955,0.000241,-0.000045,-0.005915,0.000001409,0.000021846,-0.000044182,0.001949,-0.003206,0.088098,0.996105
22.910000,0.066245,0.049807,9.791894,0.000339,-0.000350,-0.004883,0.000001526,0.000021646,-0.000044393,0.001951,-0.003209,0.088070,0.996107
22.920000,0.091180,0.018318,9.821739,0.000513,-0.001376,-0.005860,0.000001473,0.000021671,-0.000044360,0.001954,-0.003214,0.088043,0.996110
22.930000,0.083253,0.018152,9.829512,0.000444,-0.000735,-0.005132,0.000001701,0.000021929,-0.000044068,0.001956,-0.003218,0.088015,0.996112
22.940000,0.053707,0.033031,9.830097,0.000413,-0.002194,-0.006385,0.000001434,0.000021767,-0.000044417,0.001959,-0.003223,0.087988,0.996114
22.950000,-0.002509,0.003191,9.823408,-0.000067,-0.000457,-0.004668,0.000001661,0.000021803,-0.000044541,0.001960,-0.003226,0.087960,0.996117
22.960000,-0.012126,0.015130,9.805949,-0.001353,-0.001292,-0.005847,0.000001745,0.000021661,-0.000044426,0.001959,-0.003225,0.087933,0.996119
22.970000,0.087331,0.060805,9.831812,-0.000007,0.000059,-0.005601,0.000001364,0.000021690,-0.000044516,0.001959,-0.003224,0.087905,0.996122
22.980000,0.104776,0.041540,9.813515,0.000137,0.000312,-0.004683,0.000001459,0.000021947,-0.000044449,0.001959,-0.003225,0.087878,0.996124
22.990000,0.095946,0.049615,9.806098,0.000732,0.000473,-0.006036,0.000001598,0.000022148,-0.000044390,0.001960,-0.003227,0.087850,0.996127
23.000000,0.064104,0.037939,9.799905,-0.000356,-0.000234,-0.005947,0.000001643,0.000022080,-0.000044404,0.001962,-0.003229,0.087823,0.996129
23.010000,0.106242,0.032757,9.816417,-0.000040,-0.000711,-0.006125,0.000001233,0.000022134,-0.000044485,0.001964,-0.003233,0.087795,0.996131
23.020000,0.073469,0.033144,9.814959,0.000467,0.000198,-0.005130,0.000001812,0.000022022,-0.000044335,0.001966,-0.003237,0.087767,0.996134
23.030000,0.072048,0.032958,9.788149,-0.000842,-0.000721,-0.006515,0.000001473,0.000021976,-0.000044380,0.001969,-0.003241,0.087740,0.996136
23.040000,0.082338,0.015834,9.827880,0.000425,-0.000434,-0.005966,0.000001420,0.000022019,-0.000044454,0.001972,-0.003246,0.087712,0.996139
23.050000,0.066250,0.026633,9.817117,0.000094,-0.002052,-0.005081,0.000001628,0.000021945,-0.000044294,0.001975,-0.003252,0.087685,0.996141
23.060000,-0.023961,-0.013233,9.824070,-0.000562,-0.001145,-0.005305,0.000001581,0.000021840,-0.000044608,0.001976,-0.003254,0.087657,0.996143
23.070000,-0.055418,-0.017285,9.825500,-0.000295,-0.000039,-0.006012,0.000001664,0.000021864,-0.000044400,0.001975,-0.003253,0.087630,0.996146
23.080000,0.067069,0.018753,9.809714,-0.000709,-0.000102,-0.006350,0.000001630,0.000021871,-0.000044483,0.001974,-0.003253,0.087602,0.996148
23.090000,0.073220,0.056871,9.797020,-0.000806,-0.000197,-0.005227,0.000001245,0.000021749,-0.000044250,0.001974,-0.003253,0.087575,0.996151
23.100000,0.084901,0.046776,9.819132,-0.000345,-0.000394,-0.005929,0.000001609,0.000021815,-0.000044269,0.001975,-0.003255,0.087547,0.996153
23.110000,0.073563,0.043866,9.810744,0.000287,-0.000702,-0.005155,0.000001546,0.000022051,-0.000044634,0.001976,-0.003257,0.087520,0.996156
23.120000,0.075728,0.061293,9.830954,0.000841,-0.000357,-0.005766,0.000001606,0.000021789,-0.000044466,0.001978,-0.003260,0.087492,0.996158
23.130000,0.040764,0.049751,9.826322,-0.000420,-0.000765,-0.005682,0.000001723,0.000021868,-0.000044414,0.001980,-0.003264,0.087464,0.996160
23.140000,0.060049,0.043453,9.825068,0.000069,-0.001194,-0.004915,0.000001481,0.000022008,-0.000044147,0.001983,-0.003268,0.087437,0.996163
23.150000,0.053219,0.045016,9.820752,-0.000154,-0.000515,-0.004559,0.000001465,0.000021691,-0.000044291,0.001985,-0.003273,0.087409,0.996165
23.160000,0.064651,0.031087,9.813463,0.000130,-0.000863,-0.005523,0.000001480,0.000021822,-0.000044240,0.001988,-0.003278,0.087382,0.996168
