time,x,y,z,vx,vy,vz,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b
3.520000000000000284e+01,2.062276092177832254e+01,2.607647792944247200e+01,-7.550636166474536992e+01,8.598471912646068471e-01,-2.905265602120913337e-01,-2.981365682421279306e+00,-2.017327047577981869e+00,3.297807514785580096e-01,-2.305448327473532677e-01,-9.951268689498449646e-09,3.225774291093662371e-02,0.000000000000000000e+00
3.530000000000000426e+01,2.070455761811556528e+01,2.602693391737648554e+01,-7.587811130001922777e+01,8.179669633724372391e-01,-4.954401206598764151e-01,-3.717496352738563381e+00,-9.641140037681176223e-01,3.350321885335398875e-01,6.052556531324721628e-02,-9.810141700244703520e-09,3.226010958603840739e-02,0.000000000000000000e+00
3.539999999999999858e+01,2.080155414517697210e+01,2.616525170925332944e+01,-7.626232541623505767e+01,9.699652706140838854e-01,1.383177918768436987e+00,-3.842141162158367873e+00,2.999859864267227089e-02,1.017576170883867093e-01,2.111107013586510373e-01,1.499950585126194724e+01,-2.617457782967189117e-01,0.000000000000000000e+00
3.550000000000000000e+01,2.089986162694327021e+01,2.631778322068199572e+01,-7.644428919052560900e+01,9.830748176629964252e-01,1.525315114286678542e+00,-1.819637742905542144e+00,9.992957735691668786e-01,-1.525980381999501034e-01,9.783750526456483354e-02,1.500000014987102048e+01,-2.617993977814355722e-01,0.000000000000000000e+00
3.560000000000000142e+01,2.098814870391093734e+01,2.630731490927980687e+01,-7.659417469903914366e+01,8.828707696766560087e-01,-1.046831140218849043e-01,-1.498855085135346377e+00,2.015407355108236320e+00,-1.969394826512520513e-01,-1.815907552942279679e-01,1.499695504366710175e+01,-8.067857531701874696e-02,0.000000000000000000e+00
3.570000000000000284e+01,2.107461031365931703e+01,2.630415952988878914e+01,-7.682859399731017902e+01,8.646160974838001945e-01,-3.155379391017966439e-02,-2.344192982710346929e+00,3.000126640923598487e+00,1.093897141564847963e-02,-3.679094837356335912e-01,-9.592676386160867683e-09,-8.067866330865967883e-02,0.000000000000000000e+00
3.580000000000000426e+01,2.115939151596122159e+01,2.630592404384737648e+01,-7.710722742327669721e+01,8.478120230190450135e-01,1.764513958586046150e-02,-2.786334259665141033e+00,-2.305444132588844397e+00,2.808223782239736011e-01,-2.989398871805840630e-01,-9.862014279482288319e-09,-8.067715833268064574e-02,0.000000000000000000e+00
3.589999999999999858e+01,2.124024897312214222e+01,2.627726793390078086e+01,-7.744468099500912217e+01,8.085745716092089808e-01,-2.865610994659660848e-01,-3.374535717324239403e+00,-1.247567388568405322e+00,3.653183969184337077e-01,-1.913951383568285314e-02,-9.781544464419012792e-09,-8.067492468701678576e-02,0.000000000000000000e+00
3.600000000000000000e+01,2.132820542343512926e+01,2.640919378762678349e+01,-7.785141564346008636e+01,8.795645031298781058e-01,1.319258537260027619e+00,-4.067346484509599236e+00,-2.177775789111645599e-01,1.765541588432917308e-01,1.945231154834331233e-01,1.367880868671141492e+01,-2.617288716895218026e-01,0.000000000000000000e+00
3.610000000000000142e+01,2.142831244463064522e+01,2.662219120735851163e+01,-7.809842243841633547e+01,1.001070211955144895e+00,2.129974197317265006e+00,-2.470067949562442244e+00,7.578172465857007101e-01,-1.002188630460747465e-01,1.460632627740303391e-01,1.500000014985231189e+01,-2.617993977897343783e-01,0.000000000000000000e+00
3.620000000000000284e+01,2.153062763975809801e+01,2.668158765633275209e+01,-7.823939304564406427e+01,1.023151951274524629e+00,5.939644897424125602e-01,-1.409706072277310041e+00,1.778692214997480869e+00,-2.099709768264417242e-01,-1.157601241975401429e-01,1.499937642915162073e+01,-1.746436815064646986e-01,0.000000000000000000e+00
3.630000000000000426e+01,2.162806951370698982e+01,2.670976698011990536e+01,-7.847950826010129788e+01,9.744187394889320952e-01,2.817932378715303221e-01,-2.401152144572315628e+00,2.787745821564365123e+00,-4.747567379541095534e-02,-3.468377460789342503e-01,2.863525527817732286e+00,2.617993969654473507e-01,0.000000000000000000e+00
3.639999999999999858e+01,2.172872191842258971e+01,2.675354803718854768e+01,-7.876773487270592966e+01,1.006524047155993973e+00,4.378105706864281466e-01,-2.882266126046271637e+00,-2.514884421348401400e+00,2.326273931031273001e-01,-3.366531082904971606e-01,-9.893825076486616470e-09,2.616308590401872358e-01,0.000000000000000000e+00
3.650000000000000000e+01,2.182795922161458435e+01,2.676299947380343269e+01,-7.910285061585611288e+01,9.923730319199601801e-01,9.451436614883262921e-02,-3.351157431501809114e+00,-1.458389917085590959e+00,3.719644242214501517e-01,-8.203552666652948189e-02,-9.954959381924784196e-09,2.615689273695157024e-01,0.000000000000000000e+00
3.660000000000000142e+01,2.192841728031588389e+01,2.681549031475246991e+01,-7.953433399935153147e+01,1.004580587012986470e+00,5.249084094903557762e-01,-4.314833834954213465e+00,-4.028561774578870436e-01,2.270021686083911749e-01,1.694665414725461117e-01,4.051180341844546895e+00,-2.617732286315100354e-01,0.000000000000000000e+00
3.670000000000000284e+01,2.205504390573530671e+01,2.701555417230356326e+01,-7.982304938716507081e+01,1.266266254194230445e+00,2.000638575510941042e+00,-2.887153878135404472e+00,5.818925417396213495e-01,-5.402380104352055845e-02,1.718832023903752726e-01,1.499998909631569255e+01,-2.617988557103287373e-01,0.000000000000000000e+00
3.680000000000000426e+01,2.219048601872977855e+01,2.708622061956633686e+01,-7.996531132825676025e+01,1.354421129944714419e+00,7.066644726277484523e-01,-1.422619410916940108e+00,1.599851827926987102e+00,-2.082169218348006723e-01,-6.560048887216365920e-02,1.499999306003431876e+01,-1.563423130558853902e-01,0.000000000000000000e+00
3.689999999999999858e+01,2.231645757778857941e+01,2.699881510817364116e+01,-8.023271845167701599e+01,1.259715590588026179e+00,-8.740551139269470138e-01,-2.674071234202495262e+00,2.620305870928573810e+00,-8.754211963627711590e-02,-3.228987546374003648e-01,1.493928055474652083e+01,2.600165288450847489e-01,0.000000000000000000e+00
3.700000000000000000e+01,2.243159440486101985e+01,2.693291243607261620e+01,-8.054263482819813191e+01,1.151368270724421716e+00,-6.590267210102374040e-01,-3.099163765211139676e+00,-2.683085240375945535e+00,1.923320043424527892e-01,-3.598981455202150959e-01,-9.449543971481832160e-09,2.599883899160027045e-01,0.000000000000000000e+00
3.710000000000000142e+01,2.254290808511336053e+01,2.684829965041058841e+01,-8.089457601477003834e+01,1.113136802523400082e+00,-8.461278566202918849e-01,-3.519411865719094479e+00,-1.636648360167580085e+00,3.731546639939704590e-01,-1.335040277485633475e-01,-9.963967415627655588e-09,2.599792651612444772e-01,0.000000000000000000e+00
3.720000000000000284e+01,2.263944007423392080e+01,2.678642785386840330e+01,-8.128856961721990615e+01,9.653198912055999115e-01,-6.187179654218478708e-01,-3.939936024498728706e+00,-5.609399393490241970e-01,2.681483381564611079e-01,1.471962466961841409e-01,-9.916810309851895936e-09,2.599713532746511513e-01,0.000000000000000000e+00
3.730000000000000426e+01,2.275748477587360341e+01,2.690060723172192780e+01,-8.156891885577373102e+01,1.180447016396838578e+00,1.141793778535249881e+00,-2.803492385538279841e+00,4.355600113226438252e-01,-1.555638827884897601e-02,1.930391705281759851e-01,1.499971545384311611e+01,-2.617902837263358373e-01,0.000000000000000000e+00
3.739999999999999858e+01,2.286955486901658219e+01,2.695246715518237934e+01,-8.171068439644237458e+01,1.120700931429787106e+00,5.185992346045177337e-01,-1.417655406686471720e+00,1.453756748445600877e+00,-2.070460999646037692e-01,-2.513247354687033613e-02,1.499982811206840871e+01,-2.617706505784563875e-01,0.000000000000000000e+00
3.750000000000000000e+01,2.297829463375254022e+01,2.684720741837366376e+01,-8.195834392973503668e+01,1.087397647359590103e+00,-1.052597368087140772e+00,-2.476595332926606829e+00,2.489630437899160942e+00,-1.198285851428686488e-01,-3.043834851887723403e-01,1.499899183090605170e+01,2.471243937489751852e-01,0.000000000000000000e+00
3.760000000000000142e+01,2.308997699980091767e+01,2.678116304468789721e+01,-8.224416203217194266e+01,1.116823660483765135e+00,-6.604437368576543399e-01,-2.858181024369036205e+00,-2.804669877134131184e+00,1.596104066851722347e-01,-3.771355272162948968e-01,-9.909674446894502940e-09,2.471221059534017550e-01,0.000000000000000000e+00
3.770000000000000284e+01,2.319227132282850334e+01,2.673660586039536113e+01,-8.266447444672320444e+01,1.022943230275846993e+00,-4.455718429253457957e-01,-4.203124145512644461e+00,-1.758557543842697468e+00,3.698370738566105764e-01,-1.703108642104236847e-01,9.641271025800264738e+00,-5.354697122659595604e-02,0.000000000000000000e+00
3.780000000000000426e+01,2.329415098079821078e+01,2.673072651887709483e+01,-8.316397828695372141e+01,1.018796579697058613e+00,-5.879341518265557287e-02,-4.995038402305185699e+00,-6.679325925905100769e-01,2.945032953836508316e-01,1.267881396499360991e-01,5.191225121896588135e+00,1.530368695364868296e-02,0.000000000000000000e+00
3.789999999999999858e+01,2.339261534775052453e+01,2.679613444716111559e+01,-8.357776469889198268e+01,9.846436695231339797e-01,6.540792828402061110e-01,-4.137864119382548722e+00,3.420439797556267258e-01,9.321118109883119729e-03,2.028956632382251379e-01,4.149234676869377747e-01,-1.793162521823045419e-02,0.000000000000000000e+00
3.800000000000000000e+01,2.349173404226723250e+01,2.680541871151918087e+01,-8.377829793019054705e+01,9.911869451670766162e-01,9.284264358066385281e-02,-2.005332312985597554e+00,1.363060600578732684e+00,-2.066214481726955654e-01,-1.728046213916902430e-03,1.499981819459189225e+01,-2.617051472630962383e-01,0.000000000000000000e+00
3.810000000000000142e+01,2.358689025087358715e+01,2.665886060939843105e+01,-8.406692919226236427e+01,9.515620860635508604e-01,-1.465581021207515544e+00,-2.886312620718102906e+00,2.410450573594790313e+00,-1.412919390398332808e-01,-2.954470873397915809e-01,1.499922560669777738e+01,2.617408799322429869e-01,0.000000000000000000e+00
3.820000000000000284e+01,2.368853056250324229e+01,2.656112709689844920e+01,-8.439302792790753927e+01,1.016403116296560993e+00,-9.773351249998070145e-01,-3.260987356451817920e+00,-2.876013932678380236e+00,1.390207147194399973e-01,-3.910679575117154139e-01,-9.813425553883436706e-09,2.615854835407779855e-01,0.000000000000000000e+00
3.830000000000000426e+01,2.378324088160200844e+01,2.645774239833951214e+01,-8.474166761460637076e+01,9.471031909876536092e-01,-1.033846985589375267e+00,-3.486396866988355825e+00,-1.828376539875293139e+00,3.686070631516047413e-01,-1.960155297330063995e-01,-9.957053515555384474e-09,2.615270077252634384e-01,0.000000000000000000e+00
3.840000000000000568e+01,2.386459191655400858e+01,2.637012549170783515e+01,-8.513262979220665727e+01,8.135103495199913493e-01,-8.761690663167616133e-01,-3.909621776002927707e+00,-7.217799338947219479e-01,3.084225695212285956e-01,1.161951667050419162e-01,-9.942264864591843043e-09,2.614768336529252890e-01,0.000000000000000000e+00
3.850000000000000000e+01,2.396739338081408377e+01,2.648395060817628277e+01,-8.544172102566408000e+01,1.028014642600767914e+00,1.138251164684482175e+00,-3.090912334574188680e+00,2.998183276216896398e-01,2.043848760859923175e-02,2.076198807579826555e-01,1.499999986897475601e+01,-2.617993918618784499e-01,0.000000000000000000e+00
3.860000000000000142e+01,2.407067322244481744e+01,2.656624547801193614e+01,-8.561745519870802923e+01,1.032798416307340927e+00,8.229486983565321712e-01,-1.757341730439518468e+00,1.328483685251972579e+00,-2.076665011580154374e-01,6.836688593149608910e-03,1.499866861348446712e+01,-2.455523976378678475e-01,0.000000000000000000e+00
3.870000000000000284e+01,2.417139257326847002e+01,2.647601170353648925e+01,-8.587716935147192032e+01,1.007193508236507995e+00,-9.023377447544613794e-01,-2.597141527638860303e+00,2.388186285747343263e+00,-1.487936816495443182e-01,-2.951336190072040844e-01,1.499950091580780409e+01,2.617892662505046375e-01,0.000000000000000000e+00
3.880000000000000426e+01,2.426943068670311732e+01,2.641532217420693840e+01,-8.618748192207702630e+01,9.803811343464785555e-01,-6.068952932955207213e-01,-3.103125706051046429e+00,-2.888996886171177003e+00,1.364933252217417348e-01,-3.973616621512464087e-01,-9.767281742022091501e-09,2.616161279421398977e-01,0.000000000000000000e+00
3.890000000000000568e+01,2.434631404185131842e+01,2.634232270867862624e+01,-8.665405341610323831e+01,7.688335514820221483e-01,-7.299946552831132474e-01,-4.665714940262056132e+00,-1.828936080807760822e+00,3.716987250975625212e-01,-1.988305553800697179e-01,1.500000014959944750e+01,-2.617993977915358816e-01,0.000000000000000000e+00
3.900000000000000000e+01,2.441738820436166790e+01,2.625570173934287510e+01,-8.718476471699760566e+01,7.107416251035062471e-01,-8.662096933575125224e-01,-5.307113008943675325e+00,-7.111936396951042960e-01,3.081862361042160270e-01,1.177766469659495413e-01,1.532472970723259831e-01,-2.554639952443785167e-01,0.000000000000000000e+00
3.910000000000000142e+01,2.451173343805583116e+01,2.639519800693453888e+01,-8.757112913790531650e+01,9.434523369416161209e-01,1.394962675916627370e+00,-3.863644209077125691e+00,3.205946751659470295e-01,1.291793106849992157e-02,2.052700547837282008e-01,1.500000014975334572e+01,-2.617993977919418902e-01,0.000000000000000000e+00
3.920000000000000284e+01,2.460486651083002130e+01,2.647735360366002055e+01,-8.776766602829741259e+01,9.313307277419147212e-01,8.215559672548055081e-01,-1.965368903920948318e+00,1.362686260171179775e+00,-2.136729546836597660e-01,-7.009288139062990093e-03,1.499884989307045124e+01,-2.303763626631060435e-01,0.000000000000000000e+00
3.930000000000000426e+01,2.468999386812744845e+01,2.639304387365084992e+01,-8.804432457115586885e+01,8.512735729742878510e-01,-8.430973000917211246e-01,-2.766585428584510176e+00,2.432485968751031180e+00,-1.404651195967661081e-01,-3.126724717147589816e-01,1.499913316910858896e+01,2.616928956725667055e-01,0.000000000000000000e+00
3.940000000000000568e+01,2.477066412706167498e+01,2.627586667524476383e+01,-8.848863555045731744e+01,8.067025893422639093e-01,-1.171771984060869354e+00,-4.443109793014497377e+00,-2.840480541798147129e+00,1.565096420986313852e-01,-4.022136605720390556e-01,1.374891911582651005e+01,2.614737143876393888e-01,0.000000000000000000e+00
3.950000000000000000e+01,2.481883048909950418e+01,2.617886319189704025e+01,-8.905071976789919574e+01,4.816636203782869163e-01,-9.700348334772364023e-01,-5.620842174418787529e+00,-1.761972572551613103e+00,3.862776900841611294e-01,-1.808781743892431126e-01,1.499846559910307420e+01,-2.617793996583295257e-01,0.000000000000000000e+00
3.960000000000000142e+01,2.486104513335865107e+01,2.610560786253980581e+01,-8.964413154591612454e+01,4.221464425914744356e-01,-7.325532935723414463e-01,-5.934117780169231082e+00,-6.288033356160266374e-01,2.953592854946383017e-01,1.409483423617174658e-01,1.624432863738061839e+00,-2.617352577783327305e-01,0.000000000000000000e+00
3.970000000000000284e+01,2.495037099550583193e+01,2.630569458829527107e+01,-9.003375170872048727e+01,8.932586214718154505e-01,2.000867257554639789e+00,-3.896201628043629128e+00,4.086226267862491657e-01,-1.585894960549105726e-02,2.027503557598232253e-01,1.500000014978060392e+01,-2.617993977915685777e-01,0.000000000000000000e+00
3.980000000000000426e+01,2.505396618391820240e+01,2.638981747610125694e+01,-9.020268253926866464e+01,1.035951884123717193e+00,8.412288780598762283e-01,-1.689308305481809658e+00,1.468050941410339094e+00,-2.254985459650922230e-01,-3.845514477625985167e-02,1.499891281096188500e+01,-1.164650502062968274e-01,0.000000000000000000e+00
3.990000000000000568e+01,2.514782216232429235e+01,2.630643580759961964e+01,-9.047082742017727242e+01,9.385597840608936870e-01,-8.338166850163850619e-01,-2.681448809086074192e+00,2.545088321097756623e+00,-1.152906653285497018e-01,-3.414155816340301297e-01,1.499901351337998001e+01,2.617881495574741479e-01,0.000000000000000000e+00
4.000000000000000000e+01,2.524700948476613149e+01,2.626014570662136904e+01,-9.077436799925112609e+01,9.918732244184054192e-01,-4.629010097825072001e-01,-3.035405790738475496e+00,-2.714797251667866007e+00,1.978554924362205814e-01,-3.953955333779142767e-01,-9.897113652558797078e-09,2.616813576150286980e-01,0.000000000000000000e+00
