time,x ang vel,y ang vel,z ang vel,x accel,y accel,z accel,x mag,y mag,z mag
6.114,1.0229,-0.70193,2.1846,1.7144,12.948,3.548,4.87E-05,9.21E-06,6.44E-06
6.115,1.0226,-0.70519,2.1872,1.6963,12.933,3.5578,4.87E-05,9.11E-06,6.40E-06
6.116,1.0222,-0.70847,2.1897,1.6782,12.917,3.5675,4.88E-05,9.01E-06,6.35E-06
6.117,1.0219,-0.71174,2.1922,1.6601,12.901,3.5772,4.88E-05,8.91E-06,6.31E-06
6.118,1.0217,-0.71512,2.1947,1.6419,12.886,3.5868,4.88E-05,8.81E-06,6.27E-06
6.119,1.0218,-0.7186,2.197,1.6238,12.87,3.5965,4.88E-05,8.71E-06,6.22E-06
6.12,1.0221,-0.72219,2.1992,1.6056,12.854,3.6061,4.89E-05,8.61E-06,6.18E-06
6.121,1.0226,-0.72588,2.2012,1.5873,12.838,3.6157,4.89E-05,8.50E-06,6.13E-06
6.122,1.0233,-0.72967,2.2031,1.5691,12.822,3.6253,4.89E-05,8.40E-06,6.09E-06
6.123,1.0243,-0.73355,2.2049,1.5508,12.806,3.6349,4.89E-05,8.30E-06,6.05E-06
6.124,1.0254,-0.73752,2.2066,1.5324,12.79,3.6445,4.90E-05,8.20E-06,6.00E-06
6.125,1.0268,-0.74158,2.2081,1.514,12.774,3.6541,4.90E-05,8.10E-06,5.96E-06
6.126,1.0285,-0.74572,2.2095,1.4956,12.758,3.6637,4.90E-05,8.00E-06,5.91E-06
6.127,1.0304,-0.74995,2.2107,1.4771,12.741,3.6733,4.90E-05,7.89E-06,5.87E-06
6.128,1.0325,-0.75425,2.2118,1.4586,12.725,3.6829,4.90E-05,7.79E-06,5.82E-06
6.129,1.0349,-0.75862,2.2127,1.4401,12.709,3.6925,4.91E-05,7.69E-06,5.78E-06
6.13,1.0375,-0.76305,2.2134,1.4215,12.692,3.7022,4.91E-05,7.59E-06,5.73E-06
6.131,1.0403,-0.76755,2.214,1.4028,12.675,3.7118,4.91E-05,7.48E-06,5.69E-06
6.132,1.0435,-0.77211,2.2144,1.3841,12.659,3.7215,4.91E-05,7.38E-06,5.64E-06
6.133,1.0468,-0.77673,2.2147,1.3653,12.642,3.7312,4.92E-05,7.28E-06,5.60E-06
6.134,1.0505,-0.78139,2.2148,1.3465,12.625,3.7409,4.92E-05,7.17E-06,5.55E-06
6.135,1.0543,-0.7861,2.2147,1.3277,12.608,3.7506,4.92E-05,7.07E-06,5.50E-06
6.136,1.0585,-0.79084,2.2144,1.3087,12.591,3.7604,4.92E-05,6.97E-06,5.46E-06
6.137,1.0629,-0.79562,2.214,1.2897,12.574,3.7702,4.92E-05,6.86E-06,5.41E-06
6.138,1.0676,-0.80044,2.2134,1.2707,12.557,3.7801,4.92E-05,6.76E-06,5.37E-06
6.139,1.0725,-0.80527,2.2126,1.2516,12.539,3.7899,4.93E-05,6.66E-06,5.32E-06
6.14,1.0777,-0.81013,2.2116,1.2324,12.522,3.7999,4.93E-05,6.55E-06,5.27E-06
6.141,1.0832,-0.815,2.2104,1.2132,12.504,3.8099,4.93E-05,6.45E-06,5.23E-06
6.142,1.089,-0.81988,2.2091,1.1939,12.487,3.8199,4.93E-05,6.35E-06,5.18E-06
6.143,1.095,-0.82477,2.2076,1.1746,12.469,3.83,4.93E-05,6.24E-06,5.13E-06
6.144,1.1013,-0.82965,2.2059,1.1551,12.451,3.8402,4.94E-05,6.14E-06,5.08E-06
6.145,1.1078,-0.83454,2.204,1.1357,12.433,3.8504,4.94E-05,6.04E-06,5.04E-06
6.146,1.1146,-0.83941,2.2019,1.1161,12.414,3.8606,4.94E-05,5.93E-06,4.99E-06
6.147,1.1217,-0.84426,2.1996,1.0966,12.396,3.871,4.94E-05,5.83E-06,4.94E-06
6.148,1.1291,-0.84909,2.1972,1.0769,12.377,3.8814,4.94E-05,5.73E-06,4.89E-06
6.149,1.1367,-0.8539,2.1946,1.0572,12.359,3.8919,4.94E-05,5.62E-06,4.84E-06
6.15,1.1446,-0.85868,2.1918,1.0374,12.34,3.9025,4.95E-05,5.52E-06,4.80E-06
6.151,1.1528,-0.86342,2.1888,1.0176,12.321,3.9131,4.95E-05,5.42E-06,4.75E-06
6.152,1.1612,-0.86812,2.1857,0.99771,12.301,3.9238,4.95E-05,5.32E-06,4.70E-06
6.153,1.1699,-0.87278,2.1824,0.97777,12.282,3.9346,4.95E-05,5.21E-06,4.65E-06
6.154,1.1788,-0.87739,2.1789,0.95778,12.262,3.9455,4.95E-05,5.11E-06,4.60E-06
6.155,1.188,-0.88194,2.1753,0.93773,12.242,3.9565,4.95E-05,5.01E-06,4.55E-06
6.156,1.1974,-0.88644,2.1715,0.91763,12.222,3.9676,4.96E-05,4.91E-06,4.50E-06
6.157,1.2071,-0.89087,2.1675,0.89749,12.202,3.9788,4.96E-05,4.80E-06,4.45E-06
6.158,1.2171,-0.89524,2.1634,0.87729,12.182,3.99,4.96E-05,4.70E-06,4.40E-06
6.159,1.2273,-0.89953,2.1591,0.85705,12.161,4.0014,4.96E-05,4.60E-06,4.35E-06
6.16,1.2376,-0.90376,2.1547,0.83676,12.14,4.0129,4.96E-05,4.50E-06,4.30E-06
6.161,1.248,-0.90796,2.1503,0.81643,12.119,4.0244,4.96E-05,4.40E-06,4.25E-06
6.162,1.2584,-0.91214,2.1459,0.79606,12.098,4.0361,4.96E-05,4.29E-06,4.20E-06
6.163,1.2688,-0.9163,2.1415,0.77565,12.077,4.0479,4.97E-05,4.19E-06,4.15E-06
6.164,1.2791,-0.92044,2.1371,0.7552,12.055,4.0597,4.97E-05,4.09E-06,4.10E-06
6.165,1.2894,-0.92455,2.1326,0.73471,12.033,4.0717,4.97E-05,3.99E-06,4.05E-06
6.166,1.2997,-0.92865,2.1282,0.71418,12.011,4.0837,4.97E-05,3.89E-06,4.00E-06
6.167,1.31,-0.93272,2.1237,0.69362,11.989,4.0959,4.97E-05,3.79E-06,3.94E-06
6.168,1.3203,-0.93677,2.1193,0.67303,11.967,4.1081,4.97E-05,3.69E-06,3.89E-06
6.169,1.3305,-0.9408,2.1148,0.6524,11.944,4.1204,4.97E-05,3.59E-06,3.84E-06
6.17,1.3408,-0.94481,2.1103,0.63174,11.921,4.1328,4.97E-05,3.49E-06,3.79E-06
6.171,1.351,-0.94879,2.1058,0.61105,11.898,4.1453,4.97E-05,3.39E-06,3.74E-06
6.172,1.3612,-0.95275,2.1014,0.59034,11.875,4.1579,4.98E-05,3.29E-06,3.69E-06
6.173,1.3714,-0.9567,2.0969,0.56959,11.851,4.1706,4.98E-05,3.19E-06,3.64E-06
6.174,1.3815,-0.96062,2.0924,0.54882,11.827,4.1833,4.98E-05,3.09E-06,3.58E-06
6.175,1.3917,-0.96451,2.0878,0.52803,11.803,4.1962,4.98E-05,2.99E-06,3.53E-06
6.176,1.4018,-0.96839,2.0833,0.50721,11.779,4.2091,4.98E-05,2.89E-06,3.48E-06
6.177,1.4119,-0.97225,2.0788,0.48637,11.755,4.2221,4.98E-05,2.79E-06,3.43E-06
6.178,1.422,-0.97608,2.0743,0.46551,11.73,4.2351,4.98E-05,2.69E-06,3.38E-06
6.179,1.4321,-0.97989,2.0697,0.44463,11.705,4.2483,4.98E-05,2.60E-06,3.32E-06
6.18,1.4422,-0.98368,2.0652,0.42373,11.68,4.2615,4.98E-05,2.50E-06,3.27E-06
6.181,1.4522,-0.98745,2.0606,0.40281,11.655,4.2748,4.98E-05,2.40E-06,3.22E-06
6.182,1.4622,-0.9912,2.0561,0.38188,11.629,4.2882,4.98E-05,2.30E-06,3.17E-06
6.183,1.4722,-0.99492,2.0515,0.36093,11.604,4.3016,4.99E-05,2.20E-06,3.11E-06
6.184,1.4822,-0.99863,2.047,0.33998,11.578,4.3152,4.99E-05,2.11E-06,3.06E-06
6.185,1.4922,-1.0023,2.0424,0.319,11.552,4.3287,4.99E-05,2.01E-06,3.01E-06
6.186,1.5022,-1.006,2.0378,0.29802,11.525,4.3424,4.99E-05,1.91E-06,2.95E-06
6.187,1.5121,-1.0096,2.0332,0.27703,11.499,4.3561,4.99E-05,1.81E-06,2.90E-06
6.188,1.522,-1.0132,2.0286,0.25603,11.472,4.3699,4.99E-05,1.72E-06,2.85E-06
6.189,1.5319,-1.0168,2.024,0.23502,11.445,4.3838,4.99E-05,1.62E-06,2.79E-06
6.19,1.5418,-1.0204,2.0194,0.21401,11.418,4.3977,4.99E-05,1.52E-06,2.74E-06
6.191,1.5516,-1.024,2.0148,0.19299,11.39,4.4116,4.99E-05,1.43E-06,2.69E-06
6.192,1.5615,-1.0275,2.0102,0.17197,11.363,4.4257,4.99E-05,1.33E-06,2.64E-06
6.193,1.5713,-1.031,2.0056,0.15095,11.335,4.4398,4.99E-05,1.23E-06,2.58E-06
6.194,1.5811,-1.0345,2.0009,0.12993,11.307,4.4539,4.99E-05,1.14E-06,2.53E-06
6.195,1.5908,-1.038,1.9963,0.10891,11.278,4.4681,4.99E-05,1.04E-06,2.48E-06
6.196,1.6006,-1.0414,1.9917,0.087886,11.25,4.4824,4.99E-05,9.45E-07,2.42E-06
6.197,1.6103,-1.0449,1.987,0.066868,11.221,4.4967,4.99E-05,8.50E-07,2.37E-06
6.198,1.6201,-1.0483,1.9824,0.045854,11.192,4.511,4.99E-05,7.54E-07,2.31E-06
6.199,1.6297,-1.0516,1.9777,0.024846,11.163,4.5254,4.99E-05,6.59E-07,2.26E-06
6.2,1.6394,-1.055,1.973,0.0038433,11.133,4.5399,4.99E-05,5.64E-07,2.21E-06
6.201,1.6491,-1.0584,1.9684,-0.017151,11.104,4.5544,5.00E-05,4.69E-07,2.15E-06
6.202,1.6587,-1.0617,1.9637,-0.038137,11.074,4.569,5.00E-05,3.74E-07,2.10E-06
6.203,1.6683,-1.065,1.959,-0.059113,11.044,4.5836,5.00E-05,2.79E-07,2.05E-06
6.204,1.6779,-1.0683,1.9543,-0.080078,11.014,4.5982,5.00E-05,1.85E-07,1.99E-06
6.205,1.6875,-1.0715,1.9497,-0.10103,10.983,4.6129,5.00E-05,9.04E-08,1.94E-06
6.206,1.697,-1.0748,1.945,-0.12197,10.952,4.6276,5.00E-05,-3.77E-09,1.89E-06
6.207,1.7066,-1.078,1.9403,-0.14289,10.921,4.6423,5.00E-05,-9.78E-08,1.83E-06
6.208,1.7161,-1.0812,1.9356,-0.1638,10.89,4.6571,5.00E-05,-1.92E-07,1.78E-06
6.209,1.7256,-1.0844,1.9309,-0.18469,10.859,4.672,5.00E-05,-2.85E-07,1.73E-06
6.21,1.735,-1.0875,1.9261,-0.20557,10.827,4.6868,5.00E-05,-3.79E-07,1.67E-06
6.211,1.7445,-1.0907,1.9214,-0.22642,10.795,4.7017,5.00E-05,-4.72E-07,1.62E-06
6.212,1.7539,-1.0938,1.9167,-0.24726,10.763,4.7166,5.00E-05,-5.66E-07,1.56E-06
6.213,1.7633,-1.0969,1.912,-0.26807,10.731,4.7316,5.00E-05,-6.59E-07,1.51E-06
6.214,1.7727,-1.0999,1.9073,-0.28886,10.698,4.7466,5.00E-05,-7.52E-07,1.46E-06
6.215,1.782,-1.103,1.9025,-0.30962,10.666,4.7616,5.00E-05,-8.44E-07,1.40E-06
6.216,1.7914,-1.106,1.8978,-0.33037,10.633,4.7766,5.00E-05,-9.37E-07,1.35E-06
6.217,1.8007,-1.109,1.893,-0.35108,10.6,4.7917,5.00E-05,-1.03E-06,1.30E-06
6.218,1.81,-1.112,1.8883,-0.37177,10.566,4.8068,5.00E-05,-1.12E-06,1.24E-06
6.219,1.8193,-1.115,1.8835,-0.39243,10.533,4.8219,5.00E-05,-1.21E-06,1.19E-06
6.22,1.8285,-1.118,1.8788,-0.41306,10.499,4.837,5.00E-05,-1.31E-06,1.14E-06
6.221,1.8377,-1.1209,1.874,-0.43366,10.465,4.8521,5.00E-05,-1.40E-06,1.08E-06
6.222,1.8469,-1.1238,1.8693,-0.45423,10.431,4.8673,5.00E-05,-1.49E-06,1.03E-06
6.223,1.8561,-1.1267,1.8645,-0.47477,10.396,4.8824,5.00E-05,-1.58E-06,9.76E-07
6.224,1.8653,-1.1296,1.8597,-0.49527,10.361,4.8976,5.00E-05,-1.67E-06,9.23E-07
6.225,1.8744,-1.1324,1.8549,-0.51574,10.327,4.9128,5.00E-05,-1.76E-06,8.70E-07
6.226,1.8835,-1.1353,1.8502,-0.53618,10.291,4.928,5.00E-05,-1.85E-06,8.17E-07
6.227,1.8926,-1.1381,1.8454,-0.55657,10.256,4.9432,5.00E-05,-1.95E-06,7.64E-07
6.228,1.9017,-1.1409,1.8406,-0.57693,10.221,4.9584,5.00E-05,-2.04E-06,7.11E-07
6.229,1.9107,-1.1436,1.8358,-0.59725,10.185,4.9736,5.00E-05,-2.13E-06,6.58E-07
6.23,1.9197,-1.1464,1.831,-0.61753,10.149,4.9889,4.99E-05,-2.22E-06,6.05E-07
6.231,1.9287,-1.1491,1.8262,-0.63777,10.113,5.0041,4.99E-05,-2.31E-06,5.52E-07
6.232,1.9377,-1.1518,1.8214,-0.65797,10.076,5.0193,4.99E-05,-2.40E-06,4.99E-07
6.233,1.9467,-1.1545,1.8166,-0.67812,10.039,5.0345,4.99E-05,-2.49E-06,4.46E-07
6.234,1.9556,-1.1572,1.8118,-0.69824,10.003,5.0498,4.99E-05,-2.58E-06,3.93E-07
6.235,1.9645,-1.1598,1.8069,-0.7183,9.9656,5.065,4.99E-05,-2.67E-06,3.41E-07
6.236,1.9734,-1.1625,1.8021,-0.73832,9.9283,5.0802,4.99E-05,-2.76E-06,2.88E-07
6.237,1.9822,-1.1651,1.7973,-0.7583,9.8908,5.0954,4.99E-05,-2.85E-06,2.36E-07
6.238,1.991,-1.1677,1.7925,-0.77822,9.8531,5.1106,4.99E-05,-2.94E-06,1.83E-07
6.239,1.9999,-1.1703,1.7876,-0.7981,9.8152,5.1258,4.99E-05,-3.03E-06,1.31E-07
6.24,2.0086,-1.1728,1.7828,-0.81793,9.777,5.1409,4.99E-05,-3.11E-06,7.85E-08
6.241,2.0174,-1.1754,1.778,-0.8377,9.7387,5.1561,4.99E-05,-3.20E-06,2.63E-08
6.242,2.0261,-1.1779,1.7731,-0.85743,9.7001,5.1713,4.99E-05,-3.29E-06,-2.58E-08
6.243,2.0348,-1.1804,1.7683,-0.8771,9.6613,5.1864,4.99E-05,-3.38E-06,-7.78E-08
6.244,2.0435,-1.1828,1.7634,-0.89672,9.6224,5.2015,4.99E-05,-3.47E-06,-1.30E-07
6.245,2.0522,-1.1853,1.7586,-0.91628,9.5832,5.2166,4.99E-05,-3.56E-06,-1.82E-07
6.246,2.0608,-1.1877,1.7537,-0.93579,9.5438,5.2317,4.99E-05,-3.65E-06,-2.33E-07
6.247,2.0694,-1.1902,1.7489,-0.95525,9.5042,5.2467,4.99E-05,-3.73E-06,-2.85E-07
6.248,2.078,-1.1926,1.744,-0.97464,9.4643,5.2617,4.99E-05,-3.82E-06,-3.36E-07
6.249,2.0866,-1.1949,1.7391,-0.99398,9.4243,5.2767,4.98E-05,-3.91E-06,-3.88E-07
6.25,2.0951,-1.1973,1.7343,-1.0133,9.3841,5.2917,4.98E-05,-4.00E-06,-4.39E-07
6.251,2.1036,-1.1996,1.7294,-1.0325,9.3436,5.3067,4.98E-05,-4.08E-06,-4.90E-07
6.252,2.1121,-1.202,1.7245,-1.0516,9.303,5.3216,4.98E-05,-4.17E-06,-5.41E-07
6.253,2.1206,-1.2043,1.7196,-1.0707,9.2621,5.3365,4.98E-05,-4.26E-06,-5.92E-07
6.254,2.129,-1.2066,1.7147,-1.0898,9.221,5.3513,4.98E-05,-4.35E-06,-6.43E-07
6.255,2.1374,-1.2088,1.7099,-1.1087,9.1798,5.3661,4.98E-05,-4.43E-06,-6.94E-07
6.256,2.1458,-1.2111,1.705,-1.1276,9.1383,5.3809,4.98E-05,-4.52E-06,-7.45E-07
6.257,2.1542,-1.2133,1.7001,-1.1465,9.0966,5.3957,4.98E-05,-4.61E-06,-7.95E-07
6.258,2.1625,-1.2155,1.6952,-1.1653,9.0547,5.4104,4.98E-05,-4.69E-06,-8.45E-07
6.259,2.1708,-1.2177,1.6903,-1.184,9.0127,5.425,4.98E-05,-4.78E-06,-8.96E-07
6.26,2.1791,-1.2199,1.6854,-1.2026,8.9704,5.4397,4.98E-05,-4.86E-06,-9.46E-07
6.261,2.1874,-1.222,1.6805,-1.2212,8.9279,5.4543,4.97E-05,-4.95E-06,-9.96E-07
6.262,2.1956,-1.2242,1.6756,-1.2397,8.8852,5.4688,4.97E-05,-5.04E-06,-1.05E-06
6.263,2.2038,-1.2263,1.6707,-1.2581,8.8423,5.4833,4.97E-05,-5.12E-06,-1.10E-06
6.264,2.212,-1.2284,1.6657,-1.2765,8.7992,5.4977,4.97E-05,-5.21E-06,-1.15E-06
6.265,2.2202,-1.2305,1.6608,-1.2948,8.7559,5.5121,4.97E-05,-5.29E-06,-1.19E-06
6.266,2.2283,-1.2325,1.6559,-1.313,8.7125,5.5264,4.97E-05,-5.38E-06,-1.24E-06
6.267,2.2364,-1.2346,1.651,-1.3311,8.6688,5.5407,4.97E-05,-5.46E-06,-1.29E-06
6.268,2.2445,-1.2366,1.6461,-1.3492,8.6249,5.555,4.97E-05,-5.55E-06,-1.34E-06
6.269,2.2525,-1.2386,1.6411,-1.3672,8.5808,5.5692,4.97E-05,-5.63E-06,-1.39E-06
6.27,2.2606,-1.2406,1.6362,-1.3851,8.5366,5.5833,4.97E-05,-5.72E-06,-1.44E-06
6.271,2.2686,-1.2426,1.6313,-1.4029,8.4921,5.5973,4.96E-05,-5.80E-06,-1.49E-06
6.272,2.2765,-1.2446,1.6263,-1.4207,8.4474,5.6113,4.96E-05,-5.89E-06,-1.54E-06
6.273,2.2845,-1.2465,1.6214,-1.4384,8.4026,5.6253,4.96E-05,-5.97E-06,-1.58E-06
6.274,2.2924,-1.2484,1.6164,-1.456,8.3576,5.6392,4.96E-05,-6.05E-06,-1.63E-06
6.275,2.3003,-1.2503,1.6115,-1.4735,8.3123,5.653,4.96E-05,-6.14E-06,-1.68E-06
6.276,2.3082,-1.2522,1.6065,-1.491,8.2669,5.6667,4.96E-05,-6.22E-06,-1.73E-06
6.277,2.316,-1.2541,1.6016,-1.5083,8.2213,5.6804,4.96E-05,-6.31E-06,-1.78E-06
6.278,2.3238,-1.2559,1.5966,-1.5256,8.1755,5.694,4.96E-05,-6.39E-06,-1.82E-06
6.279,2.3316,-1.2577,1.5917,-1.5428,8.1295,5.7076,4.95E-05,-6.47E-06,-1.87E-06
6.28,2.3394,-1.2596,1.5867,-1.56,8.0834,5.7211,4.95E-05,-6.56E-06,-1.92E-06
6.281,2.3471,-1.2613,1.5817,-1.577,8.037,5.7345,4.95E-05,-6.64E-06,-1.97E-06
6.282,2.3548,-1.2631,1.5768,-1.594,7.9905,5.7478,4.95E-05,-6.72E-06,-2.01E-06
6.283,2.3625,-1.2649,1.5718,-1.6108,7.9437,5.761,4.95E-05,-6.81E-06,-2.06E-06
6.284,2.3701,-1.2666,1.5668,-1.6276,7.8968,5.7742,4.95E-05,-6.89E-06,-2.10E-06
6.285,2.3778,-1.2684,1.5619,-1.6443,7.8497,5.7873,4.95E-05,-6.97E-06,-2.15E-06
6.286,2.3854,-1.2701,1.5569,-1.6609,7.8025,5.8003,4.95E-05,-7.05E-06,-2.20E-06
6.287,2.3929,-1.2718,1.5519,-1.6774,7.755,5.8133,4.94E-05,-7.13E-06,-2.24E-06
6.288,2.4005,-1.2734,1.5469,-1.6939,7.7074,5.8261,4.94E-05,-7.22E-06,-2.29E-06
6.289,2.408,-1.2751,1.5419,-1.7102,7.6596,5.8389,4.94E-05,-7.30E-06,-2.33E-06
6.29,2.4155,-1.2767,1.5369,-1.7265,7.6116,5.8516,4.94E-05,-7.38E-06,-2.38E-06
6.291,2.4229,-1.2784,1.532,-1.7427,7.5634,5.8642,4.94E-05,-7.46E-06,-2.42E-06
6.292,2.4304,-1.28,1.527,-1.7587,7.5151,5.8767,4.94E-05,-7.54E-06,-2.47E-06
6.293,2.4378,-1.2815,1.522,-1.7747,7.4666,5.8891,4.94E-05,-7.63E-06,-2.51E-06
6.294,2.4451,-1.2831,1.517,-1.7906,7.4179,5.9015,4.93E-05,-7.71E-06,-2.56E-06
6.295,2.4525,-1.2847,1.512,-1.8064,7.3691,5.9137,4.93E-05,-7.79E-06,-2.60E-06
6.296,2.4598,-1.2862,1.507,-1.8221,7.32,5.9258,4.93E-05,-7.87E-06,-2.65E-06
6.297,2.4671,-1.2877,1.502,-1.8378,7.2708,5.9379,4.93E-05,-7.95E-06,-2.69E-06
6.298,2.4744,-1.2892,1.4969,-1.8533,7.2215,5.9499,4.93E-05,-8.03E-06,-2.74E-06
6.299,2.4816,-1.2907,1.4919,-1.8687,7.172,5.9617,4.93E-05,-8.11E-06,-2.78E-06
6.3,2.4888,-1.2922,1.4869,-1.884,7.1223,5.9735,4.92E-05,-8.19E-06,-2.82E-06
6.301,2.496,-1.2937,1.4819,-1.8993,7.0724,5.9851,4.92E-05,-8.27E-06,-2.87E-06
6.302,2.5032,-1.2951,1.4769,-1.9144,7.0224,5.9967,4.92E-05,-8.35E-06,-2.91E-06
6.303,2.5103,-1.2965,1.4719,-1.9295,6.9722,6.0082,4.92E-05,-8.43E-06,-2.95E-06
6.304,2.5174,-1.2979,1.4668,-1.9444,6.9218,6.0195,4.92E-05,-8.51E-06,-2.99E-06
6.305,2.5244,-1.2993,1.4618,-1.9593,6.8713,6.0308,4.92E-05,-8.59E-06,-3.04E-06
6.306,2.5315,-1.3007,1.4568,-1.974,6.8206,6.0419,4.91E-05,-8.67E-06,-3.08E-06
6.307,2.5385,-1.3021,1.4517,-1.9887,6.7698,6.0529,4.91E-05,-8.75E-06,-3.12E-06
6.308,2.5455,-1.3034,1.4467,-2.0032,6.7188,6.0639,4.91E-05,-8.83E-06,-3.16E-06
6.309,2.5524,-1.3047,1.4417,-2.0177,6.6677,6.0747,4.91E-05,-8.91E-06,-3.20E-06
6.31,2.5594,-1.306,1.4366,-2.0321,6.6164,6.0854,4.91E-05,-8.99E-06,-3.24E-06
6.311,2.5663,-1.3073,1.4316,-2.0463,6.5649,6.096,4.91E-05,-9.07E-06,-3.28E-06
6.312,2.5731,-1.3086,1.4265,-2.0605,6.5133,6.1065,4.90E-05,-9.15E-06,-3.33E-06
6.313,2.58,-1.3099,1.4215,-2.0745,6.4615,6.1168,4.90E-05,-9.22E-06,-3.37E-06
6.314,2.5868,-1.3111,1.4164,-2.0885,6.4096,6.1271,4.90E-05,-9.30E-06,-3.41E-06
6.315,2.5936,-1.3123,1.4114,-2.1023,6.3575,6.1372,4.90E-05,-9.38E-06,-3.45E-06
6.316,2.6003,-1.3136,1.4063,-2.1161,6.3053,6.1472,4.90E-05,-9.46E-06,-3.49E-06
6.317,2.607,-1.3148,1.4013,-2.1297,6.253,6.1571,4.90E-05,-9.54E-06,-3.53E-06
6.318,2.6137,-1.3159,1.3962,-2.1433,6.2005,6.1669,4.89E-05,-9.61E-06,-3.57E-06
6.319,2.6204,-1.3171,1.3912,-2.1567,6.1478,6.1766,4.89E-05,-9.69E-06,-3.60E-06
6.32,2.627,-1.3183,1.3861,-2.1701,6.095,6.1861,4.89E-05,-9.77E-06,-3.64E-06
6.321,2.6336,-1.3194,1.381,-2.1833,6.0421,6.1955,4.89E-05,-9.85E-06,-3.68E-06
6.322,2.6402,-1.3205,1.3759,-2.1964,5.989,6.2048,4.89E-05,-9.92E-06,-3.72E-06
6.323,2.6468,-1.3216,1.3709,-2.2094,5.9358,6.2139,4.88E-05,-1.00E-05,-3.76E-06
6.324,2.6533,-1.3227,1.3658,-2.2224,5.8824,6.223,4.88E-05,-1.01E-05,-3.80E-06
6.325,2.6598,-1.3238,1.3607,-2.2352,5.829,6.2318,4.88E-05,-1.02E-05,-3.83E-06
6.326,2.6662,-1.3249,1.3556,-2.2479,5.7753,6.2406,4.88E-05,-1.02E-05,-3.87E-06
6.327,2.6727,-1.3259,1.3506,-2.2605,5.7216,6.2493,4.88E-05,-1.03E-05,-3.91E-06
6.328,2.6791,-1.327,1.3455,-2.273,5.6677,6.2578,4.88E-05,-1.04E-05,-3.95E-06
6.329,2.6854,-1.328,1.3404,-2.2854,5.6136,6.2661,4.87E-05,-1.05E-05,-3.98E-06
6.33,2.6918,-1.329,1.3353,-2.2977,5.5595,6.2744,4.87E-05,-1.05E-05,-4.02E-06
6.331,2.6981,-1.33,1.3302,-2.3098,5.5052,6.2825,4.87E-05,-1.06E-05,-4.06E-06
6.332,2.7044,-1.3309,1.3251,-2.3219,5.4508,6.2904,4.87E-05,-1.07E-05,-4.09E-06
6.333,2.7106,-1.3319,1.32,-2.3339,5.3963,6.2983,4.87E-05,-1.08E-05,-4.13E-06
6.334,2.7169,-1.3328,1.3149,-2.3457,5.3416,6.306,4.86E-05,-1.08E-05,-4.16E-06
6.335,2.7231,-1.3338,1.3098,-2.3574,5.2868,6.3135,4.86E-05,-1.09E-05,-4.20E-06
6.336,2.7292,-1.3347,1.3047,-2.3691,5.2319,6.3209,4.86E-05,-1.10E-05,-4.23E-06
6.337,2.7354,-1.3356,1.2996,-2.3806,5.1769,6.3282,4.86E-05,-1.11E-05,-4.27E-06
6.338,2.7415,-1.3365,1.2945,-2.392,5.1217,6.3353,4.86E-05,-1.11E-05,-4.30E-06
6.339,2.7476,-1.3374,1.2894,-2.4033,5.0664,6.3423,4.85E-05,-1.12E-05,-4.34E-06
6.34,2.7536,-1.3382,1.2842,-2.4145,5.011,6.3492,4.85E-05,-1.13E-05,-4.37E-06
6.341,2.7596,-1.3391,1.2791,-2.4256,4.9555,6.3559,4.85E-05,-1.14E-05,-4.40E-06
6.342,2.7656,-1.3399,1.274,-2.4366,4.8999,6.3624,4.85E-05,-1.14E-05,-4.44E-06
6.343,2.7716,-1.3407,1.2689,-2.4475,4.8442,6.3688,4.85E-05,-1.15E-05,-4.47E-06
6.344,2.7775,-1.3415,1.2638,-2.4582,4.7883,6.3751,4.84E-05,-1.16E-05,-4.50E-06
6.345,2.7834,-1.3423,1.2586,-2.4689,4.7324,6.3812,4.84E-05,-1.17E-05,-4.54E-06
6.346,2.7892,-1.3431,1.2535,-2.4794,4.6763,6.3872,4.84E-05,-1.17E-05,-4.57E-06
6.347,2.7951,-1.3438,1.2484,-2.4898,4.6202,6.393,4.84E-05,-1.18E-05,-4.60E-06
6.348,2.8009,-1.3446,1.2432,-2.5001,4.5639,6.3986,4.83E-05,-1.19E-05,-4.63E-06
6.349,2.8067,-1.3453,1.2381,-2.5103,4.5075,6.4041,4.83E-05,-1.20E-05,-4.66E-06
6.35,2.8124,-1.346,1.2329,-2.5204,4.451,6.4095,4.83E-05,-1.20E-05,-4.70E-06
6.351,2.8181,-1.3468,1.2278,-2.5304,4.3944,6.4147,4.83E-05,-1.21E-05,-4.73E-06
6.352,2.8238,-1.3474,1.2227,-2.5403,4.3377,6.4197,4.83E-05,-1.22E-05,-4.76E-06
6.353,2.8295,-1.3481,1.2175,-2.5501,4.281,6.4246,4.82E-05,-1.22E-05,-4.79E-06
6.354,2.8351,-1.3488,1.2124,-2.5597,4.2241,6.4294,4.82E-05,-1.23E-05,-4.82E-06
6.355,2.8407,-1.3495,1.2072,-2.5692,4.1671,6.4339,4.82E-05,-1.24E-05,-4.85E-06
6.356,2.8462,-1.3501,1.202,-2.5787,4.11,6.4384,4.82E-05,-1.25E-05,-4.88E-06
6.357,2.8518,-1.3507,1.1969,-2.588,4.0529,6.4426,4.82E-05,-1.25E-05,-4.91E-06
6.358,2.8573,-1.3513,1.1917,-2.5972,3.9956,6.4467,4.81E-05,-1.26E-05,-4.94E-06
