Time,X,Y,Z,Vx,Vy,Vz,Mass,Thrust_X,Thrust_Y,Thrust_Z,Thrust_Mag
9.75,0.0,0.0,5.749587589149793,0.0,0.0,-4.681440137179628,68.94645399437005,0.0,0.0,677.1594525499526,677.1594525499526
9.8,0.0,0.0,5.515515582290815,0.0,0.0,-4.680696292190771,68.92728236392388,0.0,0.0,675.8033633256172,675.8033633256172
9.850000000000001,0.0,0.0,5.281480767681281,0.0,0.0,-4.680799567892115,68.90814912227036,0.0,0.0,674.3367595671784,674.3367595671784
9.9,0.0,0.0,5.0474407892866795,0.0,0.0,-4.681830898032918,68.88905739786183,0.0,0.0,673.3706136311303,673.3706136311303
9.950000000000001,0.0,0.0,4.813349244385038,0.0,0.0,-4.683427857827928,68.8699930237834,0.0,0.0,673.7677305917782,673.7677305917782
10.0,0.0,0.0,4.579177851493646,0.0,0.0,-4.684601218259625,68.85091740887341,0.0,0.0,676.3588691524545,676.3588691524545
10.05,0.0,0.0,4.344947790580669,0.0,0.0,-4.683757351548435,68.83176844495918,0.0,0.0,681.4023814977241,681.4023814977241
10.100000000000001,0.0,0.0,4.110759923003251,0.0,0.0,-4.679113188234457,68.81247671069016,0.0,0.0,687.8351194897704,687.8351194897704
10.15,0.0,0.0,3.876804263591532,0.0,0.0,-4.6696561497895255,68.79300288050767,0.0,0.0,693.2488775220227,693.2488775220227
10.200000000000001,0.0,0.0,3.643321456102061,0.0,0.0,-4.656122814243586,68.77337579990248,0.0,0.0,699.0076531937564,699.0076531937564
10.25,0.0,0.0,3.4105153153898855,0.0,0.0,-4.638258904612967,68.7535857026152,0.0,0.0,718.6505442434903,718.6505442434903
10.3,0.0,0.0,3.178602370159241,0.0,0.0,-4.605963721344256,68.73323956476152,0.0,0.0,758.9451325363617,758.9451325363617
10.350000000000001,0.0,0.0,2.948304184092033,0.0,0.0,-4.544201530811539,68.71175280241383,0.0,0.0,805.3502583376227,805.3502583376227
10.4,0.0,0.0,2.72109410755146,0.0,0.0,-4.448498727176169,68.68895246735534,0.0,0.0,845.8526793647842,845.8526793647842
10.450000000000001,0.0,0.0,2.4986691711926556,0.0,0.0,-4.323118911744674,68.66500566626287,0.0,0.0,876.8685358184124,876.8685358184124
10.5,0.0,0.0,2.282513225605426,0.0,0.0,-4.174939459906853,68.6401809404327,0.0,0.0,899.2577618838623,899.2577618838623
10.55,0.0,0.0,2.0737662526100875,0.0,0.0,-4.010219955699394,68.61472248009149,0.0,0.0,915.3481174662282,915.3481174662282
10.600000000000001,0.0,0.0,1.873255254825122,0.0,0.0,-3.8335322562576377,68.58880858113243,0.0,0.0,927.1676776350141,927.1676776350141
10.65,0.0,0.0,1.6815786420122443,0.0,0.0,-3.6479763009724846,68.56256013124953,0.0,0.0,936.1094816485746,936.1094816485746
10.700000000000001,0.0,0.0,1.4991798269636243,0.0,0.0,-3.4556406801667734,68.53605858655625,0.0,0.0,943.0762801837236,943.0762801837236
10.75,0.0,0.0,1.32639779295529,0.0,0.0,-3.2579585061155347,68.50935985009058,0.0,0.0,948.6499372326715,948.6499372326715
10.8,0.0,0.0,1.1634998676495174,0.0,0.0,-3.055940399345549,68.48250335490505,0.0,0.0,953.2088917708758,953.2088917708758
10.850000000000001,0.0,0.0,1.0107028476822442,0.0,0.0,-2.8503222221112887,68.45551782218806,0.0,0.0,957.003226547037,957.003226547037
10.9,0.0,0.0,0.8681867365766839,0.0,0.0,-2.6416583102859974,68.42842489446545,0.0,0.0,960.2024041036289,960.2024041036289
10.950000000000001,0.0,0.0,0.7361038210623883,0.0,0.0,-2.430380035535219,68.40124141759185,0.0,0.0,962.9255957493406,962.9255957493406
11.0,0.0,0.0,0.6145848192856314,0.0,0.0,-2.2168323311755898,68.3739808642632,0.0,0.0,965.2606635847187,965.2606635847187
11.05,0.0,0.0,0.5037432027268561,0.0,0.0,-2.001296420865415,68.34665422023262,0.0,0.0,967.2756644337182,967.2756644337182
11.100000000000001,0.0,0.0,0.4036783816835896,0.0,0.0,-1.7840041838030314,68.31927054490619,0.0,0.0,969.025471839078,969.025471839078
11.15,0.0,0.0,0.31447817249344223,0.0,0.0,-1.5651477067324002,68.29183734449889,0.0,0.0,970.5553046784354,970.5553046784354
11.200000000000001,0.0,0.0,0.23622078715682637,0.0,0.0,-1.3448862745597634,68.26436084531319,0.0,0.0,971.9023918750729,971.9023918750729
11.25,0.0,0.0,0.1689764734288424,0.0,0.0,-1.1233521578947394,68.2368462198946,0.0,0.0,973.0966010533982,973.0966010533982
11.3,0.0,0.0,0.1128088655341096,0.0,0.0,-0.9006559534924503,68.20929779539414,0.0,0.0,974.1605638857887,974.1605638857887
11.350000000000001,0.0,0.0,0.0677760678594913,0.0,0.0,-0.6768918454259435,68.18171925837933,0.0,0.0,975.1096137620315,975.1096137620315
11.4,0.0,0.0,0.03393147558819832,0.0,0.0,-0.45214292450519694,68.15411386140973,0.0,0.0,975.9516947434895,975.9516947434895
11.450000000000001,0.0,0.0,0.011324329362942663,0.0,0.0,-0.2264865872590212,68.12648463218842,0.0,0.0,976.6872906442318,976.6872906442318
11.5,0.0,0.0,-4.199676562083976e-15,0.0,0.0,4.077485894457002e-15,68.0988345847193,0.0,0.0,0.0,0.0
