time,x,y,z,vx,vy,vz,thrust,a,b,xac,yac,zac,vxac,vyac,vzac
4.892,0,0,4.73019,0,0,1.53332,6.74528,0,0,-0.0261847,0.30795,3.7506,-1.9779e-10,2.32615e-09,0.00307798
4.893,0,0,4.73172,0,0,1.53311,6.74508,0,0,-0.0261847,0.30795,3.75217,-1.97256e-10,2.31987e-09,0.00307817
4.894,0,0,4.73325,0,0,1.53289,6.74487,0,0,-0.0261847,0.30795,3.75374,-1.96724e-10,2.3136e-09,0.00307835
4.895,0,0,4.73479,0,0,1.53268,6.74466,0,0,-0.0261847,0.30795,3.75531,-1.96192e-10,2.30736e-09,0.00307854
4.896,0,0,4.73632,0,0,1.53247,6.74445,0,0,-0.0261847,0.30795,3.75688,-1.95663e-10,2.30113e-09,0.00307872
4.897,0,0,4.73785,0,0,1.53226,6.74425,0,0,-0.0261847,0.30795,3.75845,-1.95134e-10,2.29491e-09,0.00307891
4.898,0,0,4.73938,0,0,1.53205,6.74404,0,0,-0.0261847,0.30795,3.76001,-1.94607e-10,2.28872e-09,0.00307909
4.899,0,0,4.74092,0,0,1.53183,6.74383,0,0,-0.0261847,0.30795,3.76158,-1.94082e-10,2.28254e-09,0.00307927
4.9,0,0,4.74245,0,0,1.53162,6.74362,0,0,-0.0261847,0.30795,3.76315,-1.93558e-10,2.27637e-09,0.00307945
4.901,0,0,4.74398,0,0,1.53141,6.74342,0,0,-0.0261847,0.30795,3.76472,-1.93035e-10,2.27023e-09,0.00307964
4.902,0,0,4.74551,0,0,1.53119,6.74321,0,0,-0.0261847,0.30795,3.76629,-1.92514e-10,2.2641e-09,0.00307982
4.903,0,0,4.74704,0,0,1.53098,6.743,0,0,-0.0261847,0.30795,3.76786,-1.91994e-10,2.25798e-09,0.00308
4.904,0,0,4.74857,0,0,1.53076,6.7428,0,0,-0.0261847,0.30795,3.76943,-1.91476e-10,2.25189e-09,0.00308018
4.905,0,0,4.7501,0,0,1.53055,6.74259,0,0,-0.0261847,0.30795,3.771,-1.90959e-10,2.24581e-09,0.00308036
4.906,0,0,4.75163,0,0,1.53034,6.74238,0,0,-0.0261847,0.30795,3.77257,-1.90443e-10,2.23974e-09,0.00308053
4.907,0,0,4.75316,0,0,1.53012,6.74218,0,0,-0.0261847,0.30795,3.77413,-1.89929e-10,2.2337e-09,0.00308071
4.908,0,0,4.75469,0,0,1.5299,6.74197,0,0,-0.0261847,0.30795,3.7757,-1.89416e-10,2.22766e-09,0.00308089
4.909,0,0,4.75622,0,0,1.52969,6.74176,0,0,-0.0261847,0.30795,3.77727,-1.88905e-10,2.22165e-09,0.00308107
4.91,0,0,4.75775,0,0,1.52947,6.74156,0,0,-0.0261847,0.30795,3.77884,-1.88395e-10,2.21565e-09,0.00308124
4.911,0,0,4.75928,0,0,1.52926,6.74135,0,0,-0.0261847,0.30795,3.78041,-1.87886e-10,2.20967e-09,0.00308142
4.912,0,0,4.76081,0,0,1.52904,6.74115,0,0,-0.0261847,0.30795,3.78198,-1.87379e-10,2.2037e-09,0.00308159
4.913,0,0,4.76234,0,0,1.52882,6.74094,0,0,-0.0261847,0.30795,3.78355,-1.86873e-10,2.19775e-09,0.00308177
4.914,0,0,4.76387,0,0,1.52861,6.74073,0,0,-0.0261847,0.30795,3.78512,-1.86369e-10,2.19182e-09,0.00308194
4.915,0,0,4.7654,0,0,1.52839,6.74053,0,0,-0.0261847,0.30795,3.78668,-1.85865e-10,2.1859e-09,0.00308211
4.916,0,0,4.76692,0,0,1.52817,6.74032,0,0,-0.0261847,0.30795,3.78825,-1.85364e-10,2.18e-09,0.00308228
4.917,0,0,4.76845,0,0,1.52795,6.74012,0,0,-0.0261847,0.30795,3.78982,-1.84863e-10,2.17412e-09,0.00308245
4.918,0,0,4.76998,0,0,1.52773,6.73991,0,0,-0.0261847,0.30795,3.79139,-1.84364e-10,2.16825e-09,0.00308262
4.919,0,0,4.77151,0,0,1.52752,6.73971,0,0,-0.0261847,0.30795,3.79296,-1.83866e-10,2.16239e-09,0.00308279
4.92,0,0,4.77303,0,0,1.5273,6.7395,0,0,-0.0261847,0.30795,3.79453,-1.8337e-10,2.15656e-09,0.00308296
4.921,0,0,4.77456,0,0,1.52708,6.7393,0,0,-0.0261847,0.30795,3.7961,-1.82875e-10,2.15073e-09,0.00308313
4.922,0,0,4.77609,0,0,1.52686,6.73909,0,0,-0.0261847,0.30795,3.79766,-1.82381e-10,2.14493e-09,0.0030833
4.923,0,0,4.77762,0,0,1.52664,6.73888,0,0,-0.0261847,0.30795,3.79923,-1.81889e-10,2.13914e-09,0.00308347
4.924,0,0,4.77914,0,0,1.52642,6.73868,0,0,-0.0261847,0.30795,3.8008,-1.81398e-10,2.13336e-09,0.00308363
4.925,0,0,4.78067,0,0,1.5262,6.73848,0,0,-0.0261847,0.30795,3.80237,-1.80908e-10,2.1276e-09,0.0030838
4.926,0,0,4.78219,0,0,1.52598,6.73827,0,0,-0.0261847,0.30795,3.80394,-1.8042e-10,2.12186e-09,0.00308397
4.927,0,0,4.78372,0,0,1.52576,6.73807,0,0,-0.0261847,0.30795,3.80551,-1.79933e-10,2.11613e-09,0.00308413
4.928,0,0,4.78525,0,0,1.52554,6.73786,0,0,-0.0261847,0.30795,3.80708,-1.79447e-10,2.11042e-09,0.00308429
4.929,0,0,4.78677,0,0,1.52531,6.73766,0,0,-0.0261847,0.30795,3.80864,-1.78962e-10,2.10472e-09,0.00308446
4.93,0,0,4.7883,0,0,1.52509,6.73745,0,0,-0.0261847,0.30795,3.81021,-1.78479e-10,2.09904e-09,0.00308462
4.931,0,0,4.78982,0,0,1.52487,6.73725,0,0,-0.0261847,0.30795,3.81178,-1.77998e-10,2.09337e-09,0.00308478
4.932,0,0,4.79135,0,0,1.52465,6.73704,0,0,-0.0261847,0.30795,3.81335,-1.77517e-10,2.08772e-09,0.00308494
4.933,0,0,4.79287,0,0,1.52443,6.73684,0,0,-0.0261847,0.30795,3.81492,-1.77038e-10,2.08209e-09,0.00308511
4.934,0,0,4.79439,0,0,1.5242,6.73664,0,0,-0.0261847,0.30795,3.81649,-1.7656e-10,2.07647e-09,0.00308527
4.935,0,0,4.79592,0,0,1.52398,6.73643,0,0,-0.0261847,0.30795,3.81805,-1.76083e-10,2.07086e-09,0.00308542
4.936,0,0,4.79744,0,0,1.52376,6.73623,0,0,-0.0261847,0.30795,3.81962,-1.75608e-10,2.06527e-09,0.00308558
4.937,0,0,4.79896,0,0,1.52353,6.73602,0,0,-0.0261847,0.30795,3.82119,-1.75134e-10,2.0597e-09,0.00308574
4.938,0,0,4.80049,0,0,1.52331,6.73582,0,0,-0.0261847,0.30795,3.82276,-1.74661e-10,2.05414e-09,0.0030859
4.939,0,0,4.80201,0,0,1.52308,6.73562,0,0,-0.0261847,0.30795,3.82433,-1.7419e-10,2.04859e-09,0.00308606
4.94,0,0,4.80353,0,0,1.52286,6.73541,0,0,-0.0261847,0.30795,3.82589,-1.7372e-10,2.04306e-09,0.00308621
4.941,0,0,4.80506,0,0,1.52263,6.73521,0,0,-0.0261847,0.30795,3.82746,-1.73251e-10,2.03755e-09,0.00308637
4.942,0,0,4.80658,0,0,1.52241,6.73501,0,0,-0.0261847,0.30795,3.82903,-1.72783e-10,2.03205e-09,0.00308652
4.943,0,0,4.8081,0,0,1.52218,6.7348,0,0,-0.0261847,0.30795,3.8306,-1.72317e-10,2.02656e-09,0.00308668
4.944,0,0,4.80962,0,0,1.52196,6.7346,0,0,-0.0261847,0.30795,3.83217,-1.71852e-10,2.02109e-09,0.00308683
4.945,0,0,4.81115,0,0,1.52173,6.7344,0,0,-0.0261847,0.30795,3.83374,-1.71388e-10,2.01564e-09,0.00308698
4.946,0,0,4.81267,0,0,1.52151,6.7342,0,0,-0.0261847,0.30795,3.8353,-1.70925e-10,2.0102e-09,0.00308714
4.947,0,0,4.81419,0,0,1.52128,6.73399,0,0,-0.0261847,0.30795,3.83687,-1.70464e-10,2.00477e-09,0.00308729
4.948,0,0,4.81571,0,0,1.52105,6.73379,0,0,-0.0261847,0.30795,3.83844,-1.70004e-10,1.99936e-09,0.00308744
4.949,0,0,4.81723,0,0,1.52082,6.73359,0,0,-0.0261847,0.30795,3.84001,-1.69545e-10,1.99396e-09,0.00308759
4.95,0,0,4.81875,0,0,1.5206,6.73339,0,0,-0.0261847,0.30795,3.84158,-1.69087e-10,1.98858e-09,0.00308774
4.951,0,0,4.82027,0,0,1.52037,6.73318,0,0,-0.0261847,0.30795,3.84314,-1.68631e-10,1.98321e-09,0.00308789
4.952,0,0,4.82179,0,0,1.52014,6.73298,0,0,-0.0261847,0.30795,3.84471,-1.68176e-10,1.97786e-09,0.00308804
4.953,0,0,4.82331,0,0,1.51991,6.73278,0,0,-0.0261847,0.30795,3.84628,-1.67722e-10,1.97252e-09,0.00308818
4.954,0,0,4.82483,0,0,1.51968,6.73258,0,0,-0.0261847,0.30795,3.84785,-1.67269e-10,1.9672e-09,0.00308833
4.955,0,0,4.82635,0,0,1.51946,6.73237,0,0,-0.0261847,0.30795,3.84941,-1.66817e-10,1.96189e-09,0.00308848
4.956,0,0,4.82787,0,0,1.51923,6.73217,0,0,-0.0261847,0.30795,3.85098,-1.66367e-10,1.95659e-09,0.00308862
4.957,0,0,4.82939,0,0,1.519,6.73197,0,0,-0.0261847,0.30795,3.85255,-1.65918e-10,1.95131e-09,0.00308877
4.958,0,0,4.83091,0,0,1.51877,6.73177,0,0,-0.0261847,0.30795,3.85412,-1.6547e-10,1.94605e-09,0.00308891
4.959,0,0,4.83243,0,0,1.51854,6.73157,0,0,-0.0261847,0.30795,3.85569,-1.65024e-10,1.94079e-09,0.00308906
4.96,0,0,4.83394,0,0,1.51831,6.73137,0,0,-0.0261847,0.30795,3.85725,-1.64578e-10,1.93555e-09,0.0030892
4.961,0,0,4.83546,0,0,1.51808,6.73116,0,0,-0.0261847,0.30795,3.85882,-1.64134e-10,1.93033e-09,0.00308934
4.962,0,0,4.83698,0,0,1.51785,6.73096,0,0,-0.0261847,0.30795,3.86039,-1.63691e-10,1.92512e-09,0.00308948
4.963,0,0,4.8385,0,0,1.51761,6.73076,0,0,-0.0261847,0.30795,3.86196,-1.63249e-10,1.91993e-09,0.00308963
4.964,0,0,4.84001,0,0,1.51738,6.73056,0,0,-0.0261847,0.30795,3.86352,-1.62809e-10,1.91474e-09,0.00308977
4.965,0,0,4.84153,0,0,1.51715,6.73036,0,0,-0.0261847,0.30795,3.86509,-1.62369e-10,1.90958e-09,0.00308991
4.966,0,0,4.84305,0,0,1.51692,6.73016,0,0,-0.0261847,0.30795,3.86666,-1.61931e-10,1.90442e-09,0.00309005
4.967,0,0,4.84457,0,0,1.51669,6.72996,0,0,-0.0261847,0.30795,3.86823,-1.61494e-10,1.89928e-09,0.00309018
4.968,0,0,4.84608,0,0,1.51646,6.72976,0,0,-0.0261847,0.30795,3.86979,-1.61058e-10,1.89416e-09,0.00309032
4.969,0,0,4.8476,0,0,1.51622,6.72956,0,0,-0.0261847,0.30795,3.87136,-1.60624e-10,1.88905e-09,0.00309046
4.97,0,0,4.84911,0,0,1.51599,6.72936,0,0,-0.0261847,0.30795,3.87293,-1.6019e-10,1.88395e-09,0.0030906
4.971,0,0,4.85063,0,0,1.51576,6.72916,0,0,-0.0261847,0.30795,3.8745,-1.59758e-10,1.87886e-09,0.00309073
4.972,0,0,4.85215,0,0,1.51552,6.72896,0,0,-0.0261847,0.30795,3.87606,-1.59327e-10,1.87379e-09,0.00309087
4.973,0,0,4.85366,0,0,1.51529,6.72876,0,0,-0.0261847,0.30795,3.87763,-1.58897e-10,1.86874e-09,0.003091
4.974,0,0,4.85518,0,0,1.51505,6.72855,0,0,-0.0261847,0.30795,3.8792,-1.58468e-10,1.86369e-09,0.00309114
4.975,0,0,4.85669,0,0,1.51482,6.72835,0,0,-0.0261847,0.30795,3.88076,-1.5804e-10,1.85866e-09,0.00309127
4.976,0,0,4.85821,0,0,1.51458,6.72815,0,0,-0.0261847,0.30795,3.88233,-1.57614e-10,1.85365e-09,0.0030914
4.977,0,0,4.85972,0,0,1.51435,6.72796,0,0,-0.0261847,0.30795,3.8839,-1.57189e-10,1.84865e-09,0.00309153
4.978,0,0,4.86123,0,0,1.51411,6.72776,0,0,-0.0261847,0.30795,3.88547,-1.56764e-10,1.84366e-09,0.00309167
4.979,0,0,4.86275,0,0,1.51388,6.72756,0,0,-0.0261847,0.30795,3.88703,-1.56341e-10,1.83868e-09,0.0030918
4.98,0,0,4.86426,0,0,1.51364,6.72736,0,0,-0.0261847,0.30795,3.8886,-1.55919e-10,1.83372e-09,0.00309193
4.981,0,0,4.86577,0,0,1.51341,6.72716,0,0,-0.0261847,0.30795,3.89017,-1.55499e-10,1.82877e-09,0.00309206
4.982,0,0,4.86729,0,0,1.51317,6.72696,0,0,-0.0261847,0.30795,3.89173,-1.55079e-10,1.82384e-09,0.00309219
4.983,0,0,4.8688,0,0,1.51293,6.72676,0,0,-0.0261847,0.30795,3.8933,-1.54661e-10,1.81891e-09,0.00309231
4.984,0,0,4.87031,0,0,1.5127,6.72656,0,0,-0.0261847,0.30795,3.89487,-1.54243e-10,1.81401e-09,0.00309244
4.985,0,0,4.87183,0,0,1.51246,6.72636,0,0,-0.0261847,0.30795,3.89643,-1.53827e-10,1.80911e-09,0.00309257
4.986,0,0,4.87334,0,0,1.51222,6.72616,0,0,-0.0261847,0.30795,3.898,-1.53412e-10,1.80423e-09,0.00309269
4.987,0,0,4.87485,0,0,1.51198,6.72596,0,0,-0.0261847,0.30795,3.89957,-1.52998e-10,1.79936e-09,0.00309282
4.988,0,0,4.87636,0,0,1.51175,6.72576,0,0,-0.0261847,0.30795,3.90113,-1.52585e-10,1.79451e-09,0.00309295
4.989,0,0,4.87787,0,0,1.51151,6.72556,0,0,-0.0261847,0.30795,3.9027,-1.52173e-10,1.78966e-09,0.00309307
4.99,0,0,4.87938,0,0,1.51127,6.72537,0,0,-0.0261847,0.30795,3.90427,-1.51763e-10,1.78483e-09,0.00309319
4.991,0,0,4.8809,0,0,1.51103,6.72517,0,0,-0.0261847,0.30795,3.90583,-1.51353e-10,1.78002e-09,0.00309332
4.992,0,0,4.88241,0,0,1.51079,6.72497,0,0,-0.0261847,0.30795,3.9074,-1.50945e-10,1.77521e-09,0.00309344
4.993,0,0,4.88392,0,0,1.51055,6.72477,0,0,-0.0261847,0.30795,3.90897,-1.50538e-10,1.77042e-09,0.00309356
4.994,0,0,4.88543,0,0,1.51031,6.72457,0,0,-0.0261847,0.30795,3.91053,-1.50131e-10,1.76565e-09,0.00309368
4.995,0,0,4.88694,0,0,1.51007,6.72437,0,0,-0.0261847,0.30795,3.9121,-1.49726e-10,1.76088e-09,0.0030938
4.996,0,0,4.88845,0,0,1.50983,6.72418,0,0,-0.0261847,0.30795,3.91367,-1.49322e-10,1.75613e-09,0.00309392
4.997,0,0,4.88996,0,0,1.50959,6.72398,0,0,-0.0261847,0.30795,3.91523,-1.48919e-10,1.75139e-09,0.00309404
4.998,0,0,4.89147,0,0,1.50935,6.72378,0,0,-0.0261847,0.30795,3.9168,-1.48518e-10,1.74667e-09,0.00309416
4.999,0,0,4.89298,0,0,1.50911,6.72358,0,0,-0.0261847,0.30795,3.91836,-1.48117e-10,1.74196e-09,0.00309428
5,0,0,4.89448,0,0,1.50906,6.86156,0,0,-0.0261847,0.30795,3.91993,-1.47717e-10,1.73726e-09,0.00309439
5.001,0,0,4.89599,0,0,1.50902,6.86156,0,0,-0.0261847,0.30795,3.9215,-1.47319e-10,1.73257e-09,0.00309451
5.002,0,0,4.8975,0,0,1.50898,6.86156,0,0,-0.0261847,0.30795,3.92306,-1.46921e-10,1.72789e-09,0.00309463
5.003,0,0,4.89901,0,0,1.50893,6.86156,0,0,-0.0261847,0.30795,3.92463,-1.46525e-10,1.72323e-09,0.00309474
5.004,0,0,4.90052,0,0,1.50889,6.86156,0,0,-0.0261847,0.30795,3.9262,-1.46129e-10,1.71858e-09,0.00309486
5.005,0,0,4.90203,0,0,1.50884,6.86156,0,0,-0.0261847,0.30795,3.92776,-1.45735e-10,1.71394e-09,0.00309497
5.006,0,0,4.90354,0,0,1.5088,6.86156,0,0,-0.0261847,0.30795,3.92933,-1.45342e-10,1.70932e-09,0.00309508
5.007,0,0,4.90505,0,0,1.50876,6.86156,0,0,-0.0261847,0.30795,3.93089,-1.4495e-10,1.70471e-09,0.00309519
5.008,0,0,4.90656,0,0,1.50871,6.86156,0,0,-0.0261847,0.30795,3.93246,-1.44559e-10,1.70011e-09,0.00309531
5.009,0,0,4.90806,0,0,1.50867,6.86156,0,0,-0.0261847,0.30795,3.93402,-1.44169e-10,1.69552e-09,0.00309542
5.01,0,0,4.90957,0,0,1.50862,6.86156,0,0,-0.0261847,0.30795,3.93559,-1.4378e-10,1.69095e-09,0.00309553
5.011,0,0,4.91108,0,0,1.50858,6.86156,0,0,-0.0261847,0.30795,3.93716,-1.43392e-10,1.68639e-09,0.00309564
5.012,0,0,4.91259,0,0,1.50854,6.86156,0,0,-0.0261847,0.30795,3.93872,-1.43005e-10,1.68184e-09,0.00309575
5.013,0,0,4.9141,0,0,1.50849,6.86156,0,0,-0.0261847,0.30795,3.94029,-1.42619e-10,1.6773e-09,0.00309586
5.014,0,0,4.91561,0,0,1.50845,6.86156,0,0,-0.0261847,0.30795,3.94185,-1.42234e-10,1.67277e-09,0.00309596
5.015,0,0,4.91711,0,0,1.5084,6.86156,0,0,-0.0261847,0.30795,3.94342,-1.41851e-10,1.66826e-09,0.00309607
5.016,0,0,4.91862,0,0,1.50836,6.86156,0,0,-0.0261847,0.30795,3.94498,-1.41468e-10,1.66376e-09,0.00309618
5.017,0,0,4.92013,0,0,1.50832,6.86156,0,0,-0.0261847,0.30795,3.94655,-1.41086e-10,1.65927e-09,0.00309628
5.018,0,0,4.92164,0,0,1.50827,6.86156,0,0,-0.0261847,0.30795,3.94811,-1.40706e-10,1.65479e-09,0.00309639
5.019,0,0,4.92315,0,0,1.50823,6.86156,0,0,-0.0261847,0.30795,3.94968,-1.40326e-10,1.65033e-09,0.00309649
5.02,0,0,4.92466,0,0,1.50818,6.86156,0,0,-0.0261847,0.30795,3.95124,-1.39947e-10,1.64588e-09,0.0030966
5.021,0,0,4.92616,0,0,1.50814,6.86156,0,0,-0.0261847,0.30795,3.95281,-1.3957e-10,1.64144e-09,0.0030967
5.022,0,0,4.92767,0,0,1.5081,6.86156,0,0,-0.0261847,0.30795,3.95438,-1.39193e-10,1.63701e-09,0.00309681
5.023,0,0,4.92918,0,0,1.50805,6.86156,0,0,-0.0261847,0.30795,3.95594,-1.38818e-10,1.63259e-09,0.00309691
5.024,0,0,4.93069,0,0,1.50801,6.86156,0,0,-0.0261847,0.30795,3.95751,-1.38443e-10,1.62819e-09,0.00309701
5.025,0,0,4.9322,0,0,1.50796,6.86156,0,0,-0.0261847,0.30795,3.95907,-1.3807e-10,1.6238e-09,0.00309711
5.026,0,0,4.9337,0,0,1.50792,6.86156,0,0,-0.0261847,0.30795,3.96064,-1.37697e-10,1.61942e-09,0.00309721
5.027,0,0,4.93521,0,0,1.50788,6.86156,0,0,-0.0261847,0.30795,3.9622,-1.37326e-10,1.61505e-09,0.00309731
5.028,0,0,4.93672,0,0,1.50783,6.86156,0,0,-0.0261847,0.30795,3.96376,-1.36956e-10,1.61069e-09,0.00309741
5.029,0,0,4.93823,0,0,1.50779,6.86156,0,0,-0.0261847,0.30795,3.96533,-1.36586e-10,1.60635e-09,0.00309751
5.03,0,0,4.93974,0,0,1.50774,6.86156,0,0,-0.0261847,0.30795,3.96689,-1.36218e-10,1.60201e-09,0.0030976
5.031,0,0,4.94124,0,0,1.5077,6.86156,0,0,-0.0261847,0.30795,3.96846,-1.3585e-10,1.59769e-09,0.0030977
5.032,0,0,4.94275,0,0,1.50766,6.86156,0,0,-0.0261847,0.30795,3.97002,-1.35484e-10,1.59338e-09,0.0030978
5.033,0,0,4.94426,0,0,1.50761,6.86156,0,0,-0.0261847,0.30795,3.97159,-1.35118e-10,1.58908e-09,0.00309789
5.034,0,0,4.94577,0,0,1.50757,6.86156,0,0,-0.0261847,0.30795,3.97315,-1.34754e-10,1.5848e-09,0.00309799
5.035,0,0,4.94727,0,0,1.50752,6.86156,0,0,-0.0261847,0.30795,3.97472,-1.3439e-10,1.58052e-09,0.00309808
5.036,0,0,4.94878,0,0,1.50748,6.86156,0,0,-0.0261847,0.30795,3.97628,-1.34028e-10,1.57626e-09,0.00309818
5.037,0,0,4.95029,0,0,1.50744,6.86156,0,0,-0.0261847,0.30795,3.97785,-1.33666e-10,1.57201e-09,0.00309827
5.038,0,0,4.9518,0,0,1.50739,6.86156,0,0,-0.0261847,0.30795,3.97941,-1.33306e-10,1.56777e-09,0.00309836
5.039,0,0,4.9533,0,0,1.50735,6.86156,0,0,-0.0261847,0.30795,3.98097,-1.32946e-10,1.56354e-09,0.00309845
5.04,0,0,4.95481,0,0,1.5073,6.86156,0,0,-0.0261847,0.30795,3.98254,-1.32587e-10,1.55932e-09,0.00309854
5.041,0,0,4.95632,0,0,1.50726,6.86156,0,0,-0.0261847,0.30795,3.9841,-1.3223e-10,1.55511e-09,0.00309864
5.042,0,0,4.95783,0,0,1.50722,6.86156,0,0,-0.0261847,0.30795,3.98567,-1.31873e-10,1.55092e-09,0.00309873
5.043,0,0,4.95933,0,0,1.50717,6.86156,0,0,-0.0261847,0.30795,3.98723,-1.31517e-10,1.54673e-09,0.00309881
5.044,0,0,4.96084,0,0,1.50713,6.86156,0,0,-0.0261847,0.30795,3.9888,-1.31163e-10,1.54256e-09,0.0030989
5.045,0,0,4.96235,0,0,1.50708,6.86156,0,0,-0.0261847,0.30795,3.99036,-1.30809e-10,1.5384e-09,0.00309899
5.046,0,0,4.96385,0,0,1.50704,6.86156,0,0,-0.0261847,0.30795,3.99192,-1.30456e-10,1.53425e-09,0.00309908
5.047,0,0,4.96536,0,0,1.507,6.86156,0,0,-0.0261847,0.30795,3.99349,-1.30104e-10,1.53011e-09,0.00309917
5.048,0,0,4.96687,0,0,1.50695,6.86156,0,0,-0.0261847,0.30795,3.99505,-1.29753e-10,1.52599e-09,0.00309925
5.049,0,0,4.96837,0,0,1.50691,6.86156,0,0,-0.0261847,0.30795,3.99661,-1.29403e-10,1.52187e-09,0.00309934
5.05,0,0,4.96988,0,0,1.50686,6.86156,0,0,-0.0261847,0.30795,3.99818,-1.29054e-10,1.51777e-09,0.00309942
5.051,0,0,4.97139,0,0,1.50682,6.86156,0,0,-0.0261847,0.30795,3.99974,-1.28706e-10,1.51367e-09,0.00309951
5.052,0,0,4.97289,0,0,1.50678,6.86156,0,0,-0.0261847,0.30795,4.00131,-1.28359e-10,1.50959e-09,0.00309959
5.053,0,0,4.9744,0,0,1.50673,6.86156,0,0,-0.0261847,0.30795,4.00287,-1.28013e-10,1.50552e-09,0.00309967
5.054,0,0,4.97591,0,0,1.50669,6.86156,0,0,-0.0261847,0.30795,4.00443,-1.27668e-10,1.50146e-09,0.00309975
5.055,0,0,4.97741,0,0,1.50664,6.86156,0,0,-0.0261847,0.30795,4.006,-1.27323e-10,1.49741e-09,0.00309984
5.056,0,0,4.97892,0,0,1.5066,6.86156,0,0,-0.0261847,0.30795,4.00756,-1.2698e-10,1.49337e-09,0.00309992
5.057,0,0,4.98043,0,0,1.50656,6.86156,0,0,-0.0261847,0.30795,4.00912,-1.26637e-10,1.48934e-09,0.0031
5.058,0,0,4.98193,0,0,1.50651,6.86155,0,0,-0.0261847,0.30795,4.01068,-1.26296e-10,1.48532e-09,0.00310008
5.059,0,0,4.98344,0,0,1.50647,6.86155,0,0,-0.0261847,0.30795,4.01225,-1.25955e-10,1.48132e-09,0.00310016
5.06,0,0,4.98495,0,0,1.50642,6.86155,0,0,-0.0261847,0.30795,4.01381,-1.25615e-10,1.47732e-09,0.00310023
5.061,0,0,4.98645,0,0,1.50638,6.86155,0,0,-0.0261847,0.30795,4.01537,-1.25277e-10,1.47334e-09,0.00310031
5.062,0,0,4.98796,0,0,1.50634,6.86155,0,0,-0.0261847,0.30795,4.01694,-1.24939e-10,1.46936e-09,0.00310039
5.063,0,0,4.98947,0,0,1.50629,6.86155,0,0,-0.0261847,0.30795,4.0185,-1.24602e-10,1.4654e-09,0.00310047
5.064,0,0,4.99097,0,0,1.50625,6.86155,0,0,-0.0261847,0.30795,4.02006,-1.24266e-10,1.46145e-09,0.00310054
5.065,0,0,4.99248,0,0,1.5062,6.86155,0,0,-0.0261847,0.30795,4.02163,-1.23931e-10,1.45751e-09,0.00310062
5.066,0,0,4.99399,0,0,1.50616,6.86155,0,0,-0.0261847,0.30795,4.02319,-1.23596e-10,1.45358e-09,0.00310069
5.067,0,0,4.99549,0,0,1.50612,6.86155,0,0,-0.0261847,0.30795,4.02475,-1.23263e-10,1.44966e-09,0.00310077
5.068,0,0,4.997,0,0,1.50607,6.86155,0,0,-0.0261847,0.30795,4.02631,-1.22931e-10,1.44575e-09,0.00310084
5.069,0,0,4.9985,0,0,1.50603,6.86155,0,0,-0.0261847,0.30795,4.02788,-1.22599e-10,1.44185e-09,0.00310091
5.07,0,0,5.00001,0,0,1.50598,6.86155,0,0,-0.0261847,0.30795,4.02944,-1.22268e-10,1.43796e-09,0.00310098
5.071,0,0,5.00152,0,0,1.50594,6.86155,0,0,-0.0261847,0.30795,4.031,-1.21939e-10,1.43408e-09,0.00310106
5.072,0,0,5.00302,0,0,1.5059,6.86155,0,0,-0.0261847,0.30795,4.03256,-1.2161e-10,1.43021e-09,0.00310113
5.073,0,0,5.00453,0,0,1.50585,6.86155,0,0,-0.0261847,0.30795,4.03413,-1.21282e-10,1.42636e-09,0.0031012
5.074,0,0,5.00603,0,0,1.50581,6.86155,0,0,-0.0261847,0.30795,4.03569,-1.20955e-10,1.42251e-09,0.00310127
5.075,0,0,5.00754,0,0,1.50576,6.86155,0,0,-0.0261847,0.30795,4.03725,-1.20629e-10,1.41868e-09,0.00310134
5.076,0,0,5.00904,0,0,1.50572,6.86155,0,0,-0.0261847,0.30795,4.03881,-1.20303e-10,1.41485e-09,0.00310141
5.077,0,0,5.01055,0,0,1.50568,6.86155,0,0,-0.0261847,0.30795,4.04037,-1.19979e-10,1.41103e-09,0.00310147
5.078,0,0,5.01206,0,0,1.50563,6.86155,0,0,-0.0261847,0.30795,4.04194,-1.19655e-10,1.40723e-09,0.00310154
5.079,0,0,5.01356,0,0,1.50559,6.86155,0,0,-0.0261847,0.30795,4.0435,-1.19333e-10,1.40343e-09,0.00310161
5.08,0,0,5.01507,0,0,1.50554,6.86155,0,0,-0.0261847,0.30795,4.04506,-1.19011e-10,1.39965e-09,0.00310167
5.081,0,0,5.01657,0,0,1.5055,6.86155,0,0,-0.0261847,0.30795,4.04662,-1.1869e-10,1.39587e-09,0.00310174
5.082,0,0,5.01808,0,0,1.50546,6.86155,0,0,-0.0261847,0.30795,4.04818,-1.1837e-10,1.39211e-09,0.0031018
5.083,0,0,5.01958,0,0,1.50541,6.86155,0,0,-0.0261847,0.30795,4.04974,-1.18051e-10,1.38836e-09,0.00310187
5.084,0,0,5.02109,0,0,1.50537,6.86155,0,0,-0.0261847,0.30795,4.05131,-1.17732e-10,1.38461e-09,0.00310193
5.085,0,0,5.02259,0,0,1.50533,6.86155,0,0,-0.0261847,0.30795,4.05287,-1.17415e-10,1.38088e-09,0.00310199
5.086,0,0,5.0241,0,0,1.50528,6.86155,0,0,-0.0261847,0.30795,4.05443,-1.17098e-10,1.37716e-09,0.00310206
5.087,0,0,5.0256,0,0,1.50524,6.86155,0,0,-0.0261847,0.30795,4.05599,-1.16782e-10,1.37344e-09,0.00310212
